rssi,rssiKarman,distance
-66,-66.000,1.257
-67,-66.200,1.295
-63,-65.560,1.179
-63,-65.048,1.093
-63,-64.638,1.030
-66,-64.911,1.072
-66,-65.129,1.106
-64,-64.903,1.070
-63,-64.522,1.012
-63,-64.218,0.968
-66,-64.574,1.020
-63,-64.259,0.974
-63,-64.008,0.939
-63,-63.806,0.911
-66,-64.245,0.972
-62,-63.796,0.910
-62,-63.437,0.863
-66,-63.949,0.931
-67,-64.559,1.018
-64,-64.448,1.001
-63,-64.158,0.959
-62,-63.726,0.901
-66,-64.181,0.963
-67,-64.745,1.046
-64,-64.596,1.023
-63,-64.277,0.976
-63,-64.021,0.940
-66,-64.417,0.997
-63,-64.134,0.956
-67,-64.707,1.040
-64,-64.566,1.019
-66,-64.852,1.062
-66,-65.082,1.099
-63,-64.666,1.034
-62,-64.132,0.956
-66,-64.506,1.010
-63,-64.205,0.966
-63,-63.964,0.933
-63,-63.771,0.906
-62,-63.417,0.861
-62,-63.133,0.826
-63,-63.107,0.822
-64,-63.285,0.844
-63,-63.228,0.837
-63,-63.183,0.832
-66,-63.746,0.903
-63,-63.597,0.884
-62,-63.278,0.843
-66,-63.822,0.913
-63,-63.658,0.892
-62,-63.326,0.849
-66,-63.861,0.919
-63,-63.689,0.896
-63,-63.551,0.878
-66,-64.041,0.943
-63,-63.833,0.915
-63,-63.666,0.893
-63,-63.533,0.875
-66,-64.026,0.941
-66,-64.421,0.997
-63,-64.137,0.956
-63,-63.909,0.925
-63,-63.728,0.901
-62,-63.382,0.856
-66,-63.906,0.925
-67,-64.525,1.012
-64,-64.420,0.997
-62,-63.936,0.929
-63,-63.749,0.904
-67,-64.399,0.994
-63,-64.119,0.954
-63,-63.895,0.923
-66,-64.316,0.982
-63,-64.053,0.945
-63,-63.842,0.916
-67,-64.474,1.005
-66,-64.779,1.051
-63,-64.423,0.998
-62,-63.939,0.929
-63,-63.751,0.904
-67,-64.401,0.994
-63,-64.121,0.954
-63,-63.896,0.923
-62,-63.517,0.873
-66,-64.014,0.939
-63,-63.811,0.912
-63,-63.649,0.890
-62,-63.319,0.848
-66,-63.855,0.918
-63,-63.684,0.895
-63,-63.547,0.877
-62,-63.238,0.838
-67,-63.990,0.936
-63,-63.792,0.909
-66,-64.234,0.970
-64,-64.187,0.964
-63,-63.950,0.931
-66,-64.360,0.988
-63,-64.088,0.950
-64,-64.070,0.947
-62,-63.656,0.891
-69,-64.725,1.043
-63,-64.380,0.991
-63,-64.104,0.952
-67,-64.683,1.036
-67,-65.147,1.109
-63,-64.717,1.042
-63,-64.374,0.990
-67,-64.899,1.070
-63,-64.519,1.012
-62,-64.015,0.940
-62,-63.612,0.886
-67,-64.290,0.978
-67,-64.832,1.059
-63,-64.465,1.004
-63,-64.172,0.961
-63,-63.938,0.929
-63,-63.750,0.904
-66,-64.200,0.965
-63,-63.960,0.932
-62,-63.568,0.880
-67,-64.255,0.973
-62,-63.804,0.911
-62,-63.443,0.864
-66,-63.954,0.931
-63,-63.763,0.905
-62,-63.411,0.860
-66,-63.929,0.928
-63,-63.743,0.903
-63,-63.594,0.883
-67,-64.275,0.976
-63,-64.020,0.940
-63,-63.816,0.913
-66,-64.253,0.973
-66,-64.602,1.024
-63,-64.282,0.977
-62,-63.826,0.914
-62,-63.460,0.866
-63,-63.368,0.854
-62,-63.095,0.821
-66,-63.676,0.894
-63,-63.541,0.876
-63,-63.432,0.863
-62,-63.146,0.827
-67,-63.917,0.926
-66,-64.333,0.984
-63,-64.067,0.947
-63,-63.853,0.918
-62,-63.483,0.869
-67,-64.186,0.963
-67,-64.749,1.046
-63,-64.399,0.994
-66,-64.719,1.042
-63,-64.375,0.991
-63,-64.100,0.951
-66,-64.480,1.006
-63,-64.184,0.963
-63,-63.947,0.930
-66,-64.358,0.988
-63,-64.086,0.949
-62,-63.669,0.893
-63,-63.535,0.876
-66,-64.028,0.941
-66,-64.423,0.997
-63,-64.138,0.957
-62,-63.710,0.898
-66,-64.168,0.961
-66,-64.535,1.014
-63,-64.228,0.969
-67,-64.782,1.052
-63,-64.426,0.998
avg(rssi),avg(rssiKalman),avg(distance)
-64.05263157894737,-64.08943859649118,0.9526608187134503
stdev(rssi),stdev(rssiKalman),stdev(distance)
1.784478752975639,0.5170778449049985,0.07462413918456484
