rssi,rssiKarman,distance
-78,-78.000,10.802
-77,-77.800,10.525
-88,-79.840,13.726
-77,-79.272,12.748
-78,-79.018,12.332
-80,-79.214,12.652
-87,-80.771,15.495
-87,-82.017,18.222
-77,-81.014,15.991
-77,-80.211,14.405
-79,-79.969,13.958
-77,-79.375,12.920
-86,-80.700,15.351
-77,-79.960,13.942
-80,-79.968,13.956
-91,-82.174,18.599
-77,-81.140,16.255
-77,-80.312,14.595
-80,-80.249,14.477
-90,-82.199,18.660
-77,-81.160,16.298
-78,-80.528,15.011
-88,-82.022,18.234
-77,-81.018,16.000
-79,-80.614,15.181
-90,-82.491,19.383
-77,-81.393,16.801
-78,-80.714,15.380
-81,-80.772,15.495
-89,-82.417,19.197
-90,-83.934,23.386
-77,-82.547,19.524
-77,-81.438,16.898
-91,-83.350,21.675
-77,-82.080,18.372
-90,-83.664,22.579
-79,-82.731,19.997
-88,-83.785,22.937
-77,-82.428,19.224
-78,-81.542,17.131
-89,-83.034,20.801
-90,-84.427,24.937
-88,-85.142,27.368
-77,-83.513,22.141
-90,-84.811,26.213
-81,-84.049,23.738
-86,-84.439,24.975
-79,-83.351,21.678
-79,-82.481,19.356
-80,-81.985,18.146
-79,-81.388,16.789
-80,-81.110,16.193
-77,-80.288,14.550
-79,-80.031,14.070
-80,-80.024,14.059
-81,-80.220,14.421
-80,-80.176,14.339
-92,-82.541,19.507
-79,-81.832,17.790
-89,-83.266,21.439
-77,-82.013,18.212
-81,-81.810,17.738
-79,-81.248,16.487
-86,-82.199,18.658
-77,-81.159,16.296
-77,-80.327,14.624
-80,-80.262,14.500
-77,-79.609,13.320
-81,-79.887,13.811
-78,-79.510,13.149
-77,-79.008,12.317
-89,-81.006,15.976
-83,-81.405,16.827
-79,-80.924,15.806
-79,-80.539,15.034
-88,-82.031,18.256
-81,-81.825,17.773
-81,-81.660,17.395
-77,-80.728,15.408
-88,-82.182,18.619
-78,-81.346,16.698
-78,-80.677,15.305
-86,-81.741,17.580
-77,-80.793,15.539
-79,-80.435,14.830
-78,-79.948,13.919
-78,-79.558,13.231
-77,-79.046,12.379
-83,-79.837,13.721
-77,-79.270,12.744
-86,-80.616,15.184
-86,-81.693,17.469
-78,-80.954,15.868
-86,-81.963,18.095
-80,-81.571,17.194
-90,-83.257,21.412
-77,-82.005,18.194
-77,-81.004,15.971
-77,-80.203,14.390
-89,-81.963,18.094
-77,-80.970,15.901
-77,-80.176,14.340
-86,-81.341,16.687
avg(rssi),avg(rssiKalman),avg(distance)
-81.40776699029126,-81.27803883495146,16.852184466019416
stdev(rssi),stdev(rssiKalman),stdev(distance)
4.844047279165831,1.4429138730685864,3.297160737230949
