rssi,rssiKarman,distance
-58,-58.000,1.629
-61,-58.600,1.745
-56,-58.080,1.644
-58,-58.064,1.641
-58,-58.051,1.639
-60,-58.441,1.713
-57,-58.153,1.658
-59,-58.322,1.690
-57,-58.058,1.640
-57,-57.846,1.601
-58,-57.877,1.607
-53,-56.902,1.438
-53,-56.121,1.315
-62,-57.297,1.504
-60,-57.838,1.600
-60,-58.270,1.680
-55,-57.616,1.560
-55,-57.093,1.469
-58,-57.274,1.500
-60,-57.819,1.596
-53,-56.856,1.430
-59,-57.284,1.502
-57,-57.228,1.492
-55,-56.782,1.418
-57,-56.826,1.425
-58,-57.061,1.464
-58,-57.248,1.496
-55,-56.799,1.421
-56,-56.639,1.395
-57,-56.711,1.407
-57,-56.769,1.416
-53,-56.015,1.300
-56,-56.012,1.299
-59,-56.610,1.391
-59,-57.088,1.469
-60,-57.670,1.569
-56,-57.336,1.511
-59,-57.669,1.569
-59,-57.935,1.617
-56,-57.548,1.548
-55,-57.038,1.460
-54,-56.431,1.363
-56,-56.345,1.349
-65,-58.076,1.644
-65,-59.461,1.924
-59,-59.368,1.904
-62,-59.895,2.022
-59,-59.716,1.981
-55,-58.773,1.779
-56,-58.218,1.670
-59,-58.374,1.700
-55,-57.700,1.575
-56,-57.360,1.515
-54,-56.688,1.403
-59,-57.150,1.479
-61,-57.920,1.615
-56,-57.536,1.546
-54,-56.829,1.426
-55,-56.463,1.368
-60,-57.170,1.482
-60,-57.736,1.581
-56,-57.389,1.520
-54,-56.711,1.407
-58,-56.969,1.449
-54,-56.375,1.354
-57,-56.500,1.373
-52,-55.600,1.240
-53,-55.080,1.168
-54,-54.864,1.140
-57,-55.291,1.197
-57,-55.633,1.244
-53,-55.106,1.172
-53,-54.685,1.117
-54,-54.548,1.100
-57,-55.038,1.163
-56,-55.231,1.189
-53,-54.785,1.130
-54,-54.628,1.110
-54,-54.502,1.094
-59,-55.402,1.212
-53,-54.921,1.147
-53,-54.537,1.098
-58,-55.230,1.188
-53,-54.784,1.129
-54,-54.627,1.109
-52,-54.102,1.045
-58,-54.881,1.142
-58,-55.505,1.226
-55,-55.404,1.212
-54,-55.123,1.174
-53,-54.699,1.119
-59,-55.559,1.234
-53,-55.047,1.164
-54,-54.838,1.136
-58,-55.470,1.221
-52,-54.776,1.129
-53,-54.421,1.084
-58,-55.137,1.176
-58,-55.709,1.255
-58,-56.167,1.322
-52,-55.334,1.203
-52,-54.667,1.115
-57,-55.134,1.175
-57,-55.507,1.227
-53,-55.006,1.158
-55,-55.004,1.158
avg(rssi),avg(rssiKalman),avg(distance)
-56.45283018867924,-56.565858490566015,1.4011226415094338
stdev(rssi),stdev(rssiKalman),stdev(distance)
2.7953197929305023,1.3820960185542046,0.22311735226913318
