rssi,rssiKarman,distance
-62,-62.000,0.699
-57,-61.000,0.604
-58,-60.400,0.553
-62,-60.720,0.579
-56,-59.776,0.504
-58,-59.421,0.479
-59,-59.337,0.473
-60,-59.469,0.482
-57,-58.975,0.448
-61,-59.380,0.476
-41,-55.704,0.277
-41,-52.763,0.180
-36,-49.411,0.110
-59,-51.329,0.146
-62,-53.463,0.200
-60,-54.770,0.242
-65,-56.816,0.327
-58,-57.053,0.338
-59,-57.442,0.358
-62,-58.354,0.409
-57,-58.083,0.393
-60,-58.467,0.416
-58,-58.373,0.411
-60,-58.699,0.431
-58,-58.559,0.422
-58,-58.447,0.415
-60,-58.758,0.434
-60,-59.006,0.450
-58,-58.805,0.437
-58,-58.644,0.427
-60,-58.915,0.445
-60,-59.132,0.459
-60,-59.306,0.471
-60,-59.445,0.480
-58,-59.156,0.460
-60,-59.325,0.472
-60,-59.460,0.481
-60,-59.568,0.489
-58,-59.254,0.467
-58,-59.003,0.450
-60,-59.203,0.464
-60,-59.362,0.475
-58,-59.090,0.456
-60,-59.272,0.468
-60,-59.417,0.479
-60,-59.534,0.487
-60,-59.627,0.493
-58,-59.302,0.470
-60,-59.441,0.480
-60,-59.553,0.488
-58,-59.242,0.466
-58,-58.994,0.450
-60,-59.195,0.463
-60,-59.356,0.474
-60,-59.485,0.483
-60,-59.588,0.491
-60,-59.670,0.497
-58,-59.336,0.473
-59,-59.269,0.468
-60,-59.415,0.478
-58,-59.132,0.459
-60,-59.306,0.471
-60,-59.445,0.480
-60,-59.556,0.488
-60,-59.645,0.495
-58,-59.316,0.471
-60,-59.453,0.481
-60,-59.562,0.489
-60,-59.650,0.495
-58,-59.320,0.472
-58,-59.056,0.454
-60,-59.245,0.467
-60,-59.396,0.477
-60,-59.517,0.486
-58,-59.213,0.464
-60,-59.371,0.475
-60,-59.496,0.484
-58,-59.197,0.463
-60,-59.358,0.474
-60,-59.486,0.483
-58,-59.189,0.463
-60,-59.351,0.474
-60,-59.481,0.483
-60,-59.585,0.490
-58,-59.268,0.468
-60,-59.414,0.478
-60,-59.531,0.487
-60,-59.625,0.493
-60,-59.700,0.499
-59,-59.560,0.489
-57,-59.048,0.453
-60,-59.238,0.466
-58,-58.991,0.449
-58,-58.793,0.437
-59,-58.834,0.439
-59,-58.867,0.441
-60,-59.094,0.456
-57,-58.675,0.429
-58,-58.540,0.421
-60,-58.832,0.439
-60,-59.066,0.454
-60,-59.253,0.467
-58,-59.002,0.450
-60,-59.202,0.464
-59,-59.161,0.461
-58,-58.929,0.445
-60,-59.143,0.460
-60,-59.315,0.471
-60,-59.452,0.481
-60,-59.561,0.489
-57,-59.049,0.453
-58,-58.839,0.440
-60,-59.071,0.455
-60,-59.257,0.467
-60,-59.406,0.478
-58,-59.125,0.458
-60,-59.300,0.470
-60,-59.440,0.480
-58,-59.152,0.460
-60,-59.321,0.472
-59,-59.257,0.467
-60,-59.406,0.478
-58,-59.125,0.458
-60,-59.300,0.470
-60,-59.440,0.480
-58,-59.152,0.460
-58,-58.921,0.445
-59,-58.937,0.446
-60,-59.150,0.460
-60,-59.320,0.472
-58,-59.056,0.454
-59,-59.045,0.453
-60,-59.236,0.466
-58,-58.989,0.449
-60,-59.191,0.463
-58,-58.953,0.447
-58,-58.762,0.435
-60,-59.010,0.451
-58,-58.808,0.438
-58,-58.646,0.427
-60,-58.917,0.445
-60,-59.134,0.459
-60,-59.307,0.471
-60,-59.445,0.480
-57,-58.956,0.447
-60,-59.165,0.461
-60,-59.332,0.473
-58,-59.066,0.454
-61,-59.453,0.481
-56,-58.762,0.435
-62,-59.410,0.478
-64,-60.328,0.547
-61,-60.462,0.558
-58,-59.970,0.519
-60,-59.976,0.519
-62,-60.381,0.551
-60,-60.305,0.545
-62,-60.644,0.573
-59,-60.315,0.546
-61,-60.452,0.557
-60,-60.362,0.550
-58,-59.889,0.513
-60,-59.911,0.514
-61,-60.129,0.531
-58,-59.703,0.499
-60,-59.763,0.503
-57,-59.210,0.464
-58,-58.968,0.448
-60,-59.174,0.462
-64,-60.140,0.532
-58,-59.712,0.500
-60,-59.769,0.504
-61,-60.015,0.522
-61,-60.212,0.538
-59,-59.970,0.519
-60,-59.976,0.519
-60,-59.981,0.520
-60,-59.985,0.520
-58,-59.588,0.491
-58,-59.270,0.468
-61,-59.616,0.493
-63,-60.293,0.544
-58,-59.834,0.509
-60,-59.867,0.511
-60,-59.894,0.513
-58,-59.515,0.485
-60,-59.612,0.492
-61,-59.890,0.513
-61,-60.112,0.530
-60,-60.089,0.528
-61,-60.272,0.542
-60,-60.217,0.538
-63,-60.774,0.584
-58,-60.219,0.538
-58,-59.775,0.504
