rssi,rssiKarman,distance
-70,-70.000,3.667
-72,-70.400,3.870
-68,-69.920,3.628
-74,-70.736,4.049
-69,-70.389,3.864
-69,-70.111,3.722
-69,-69.889,3.612
-78,-71.511,4.495
-71,-71.409,4.433
-69,-70.927,4.155
-73,-71.342,4.394
-71,-71.273,4.353
-69,-70.819,4.095
-69,-70.455,3.899
-69,-70.164,3.749
-75,-71.131,4.271
-77,-72.305,5.002
-70,-71.844,4.701
-70,-71.475,4.473
-69,-70.980,4.185
-69,-70.584,3.967
-78,-72.067,4.845
-71,-71.854,4.707
-69,-71.283,4.359
-72,-71.426,4.444
-69,-70.941,4.163
-73,-71.353,4.400
-70,-71.082,4.243
-69,-70.666,4.011
-70,-70.533,3.940
-74,-71.226,4.326
-71,-71.181,4.299
-71,-71.145,4.278
-69,-70.716,4.038
-75,-71.573,4.532
-71,-71.458,4.463
-69,-70.966,4.177
-74,-71.573,4.533
-71,-71.459,4.463
-69,-70.967,4.177
-75,-71.773,4.657
-75,-72.419,5.080
-71,-72.135,4.889
-69,-71.508,4.493
-69,-71.006,4.199
-75,-71.805,4.677
-71,-71.644,4.576
-69,-71.115,4.262
-71,-71.092,4.248
-69,-70.674,4.015
-75,-71.539,4.512
-69,-71.031,4.214
-75,-71.825,4.689
-75,-72.460,5.108
-71,-72.168,4.911
-69,-71.534,4.509
-75,-72.228,4.950
-71,-71.982,4.789
-69,-71.386,4.420
-71,-71.308,4.374
-70,-71.047,4.222
-69,-70.637,3.996
-69,-70.310,3.823
-75,-71.248,4.338
-71,-71.198,4.310
-70,-70.959,4.173
-69,-70.567,3.958
-69,-70.254,3.794
-75,-71.203,4.312
-75,-71.962,4.777
-71,-71.770,4.654
-69,-71.216,4.320
-69,-70.773,4.069
-75,-71.618,4.560
-75,-72.295,4.995
-70,-71.836,4.696
-69,-71.268,4.350
-69,-70.815,4.092
-75,-71.652,4.581
-71,-71.521,4.501
-71,-71.417,4.438
-69,-70.934,4.159
-69,-70.547,3.947
-74,-71.238,4.332
-74,-71.790,4.667
-71,-71.632,4.569
-69,-71.106,4.256
-69,-70.685,4.021
-75,-71.548,4.517
-74,-72.038,4.826
-71,-71.830,4.693
-71,-71.664,4.589
-70,-71.332,4.388
-75,-72.065,4.843
-71,-71.852,4.706
-69,-71.282,4.358
-76,-72.225,4.949
-71,-71.980,4.788
-69,-71.384,4.419
-75,-72.107,4.871
-70,-71.686,4.602
-69,-71.149,4.281
-71,-71.119,4.264
-71,-71.095,4.250
-69,-70.676,4.017
-75,-71.541,4.513
-73,-71.833,4.694
-69,-71.266,4.349
-71,-71.213,4.318
-69,-70.770,4.068
-74,-71.416,4.438
-75,-72.133,4.888
-70,-71.706,4.615
-71,-71.565,4.528
