tick,time,Beacon #1,Beacon #2,Beacon #3
0,202,null,null,null
1,400,null,null,null
2,602,0.699,2.580,null
3,802,0.699,2.580,null
4,1002,0.699,2.580,null
5,1201,0.604,2.266,3.667
6,1402,0.553,2.266,3.870
7,1604,0.553,2.266,3.870
8,1802,0.579,2.266,3.628
9,2000,0.579,2.266,3.628
10,2202,0.579,2.266,3.628
11,2401,0.579,2.266,3.628
12,2602,0.579,2.387,4.049
13,2801,0.579,2.387,4.049
14,3001,0.579,2.387,4.049
15,3202,0.479,1.892,3.722
16,3403,0.479,1.892,3.722
17,3602,0.479,1.892,3.722
18,3801,0.473,1.892,3.612
19,4002,0.473,1.892,3.612
20,4201,0.473,1.892,3.612
21,4401,0.482,2.177,4.495
22,4602,0.482,2.372,4.495
23,4801,0.482,2.372,4.495
24,5000,0.482,2.372,4.495
25,5202,0.448,2.118,4.433
26,5403,0.448,2.118,4.433
27,5602,0.448,2.118,4.433
28,5801,0.476,2.147,4.155
29,6002,0.476,2.147,4.155
30,6201,0.476,2.147,4.155
31,6401,0.180,2.147,4.353
32,6602,0.180,2.147,4.353
33,6802,0.180,2.147,4.353
34,7002,0.110,2.147,4.095
35,7202,0.110,2.147,4.095
36,7402,0.110,2.147,4.095
37,7602,0.146,2.114,3.899
38,7802,0.146,2.114,3.749
39,8002,0.146,2.114,3.749
40,8201,0.200,2.144,4.271
41,8402,0.242,2.144,5.002
42,8601,0.242,2.144,5.002
43,8801,0.242,1.953,5.002
44,9002,0.242,1.861,4.473
45,9202,0.242,1.861,4.473
46,9402,0.242,1.861,4.473
47,9602,0.242,1.861,3.967
48,9802,0.242,1.861,3.967
49,10002,0.242,1.861,3.967
50,10201,0.327,1.861,4.845
51,10402,0.327,1.861,4.845
52,10601,0.327,1.861,4.845
53,10800,0.338,1.699,4.707
54,11002,0.338,1.699,4.707
55,11201,0.338,1.699,4.707
56,11401,0.338,1.699,4.707
57,11602,0.358,1.754,4.359
58,11802,0.358,1.754,4.359
59,12001,0.358,1.895,4.359
60,12202,0.409,1.964,4.444
61,12402,0.409,1.964,4.444
62,12602,0.409,1.964,4.444
63,12802,0.393,1.821,4.444
64,13001,0.393,1.821,4.444
65,13201,0.393,1.821,4.444
66,13401,0.393,1.902,4.163
67,13602,0.393,1.902,4.163
68,13801,0.393,1.902,4.163
69,14001,0.416,2.022,4.400
70,14202,0.416,2.022,4.400
71,14402,0.416,2.022,4.400
72,14601,0.416,1.864,4.243
73,14803,0.411,1.864,4.243
74,15002,0.411,1.864,4.243
75,15201,0.411,1.864,4.243
76,15402,0.411,1.958,3.940
77,15602,0.411,1.958,3.940
78,15801,0.411,1.958,3.940
79,16002,0.431,2.163,4.326
80,16202,0.431,2.163,4.326
81,16401,0.431,2.163,4.326
82,16601,0.422,1.786,4.278
83,16801,0.415,1.786,4.278
84,17002,0.415,1.786,4.278
85,17202,0.415,1.786,4.278
86,17402,0.415,1.786,4.278
87,17603,0.415,1.786,4.278
88,17801,0.434,1.786,4.278
89,18001,0.450,1.786,4.278
90,18202,0.450,1.786,4.278
91,18401,0.450,1.786,4.278
92,18601,0.427,1.688,4.278
93,18802,0.427,1.688,4.278
94,19001,0.427,1.688,4.278
95,19201,0.459,1.790,4.038
96,19402,0.459,1.790,4.038
97,19603,0.459,1.790,4.038
98,19801,0.480,1.926,4.532
99,20001,0.480,1.926,4.532
100,20202,0.480,1.926,4.532
101,20401,0.480,1.747,4.463
102,20601,0.460,1.747,4.463
103,20802,0.460,1.747,4.463
104,21001,0.472,1.747,4.463
105,21202,0.481,1.747,4.177
106,21402,0.481,1.747,4.177
107,21602,0.481,1.747,4.177
108,21802,0.489,2.010,4.533
109,22002,0.489,2.010,4.533
110,22202,0.489,2.010,4.533
111,22401,0.467,1.704,4.463
112,22602,0.467,1.704,4.463
113,22801,0.467,1.704,4.463
114,23001,0.467,1.758,4.177
115,23201,0.467,1.758,4.177
116,23402,0.467,1.758,4.177
117,23601,0.467,1.758,4.657
118,23802,0.467,1.898,5.080
119,24002,0.467,1.898,5.080
120,24202,0.467,1.898,5.080
121,24402,0.450,1.898,4.889
122,24601,0.450,1.898,4.889
123,24801,0.450,1.916,4.493
124,25002,0.464,1.916,4.199
125,25202,0.464,1.916,4.199
126,25402,0.464,1.916,4.199
127,25601,0.475,1.916,4.677
128,25802,0.475,1.916,4.677
129,26002,0.475,1.916,4.677
130,26201,0.456,1.739,4.576
131,26401,0.456,1.739,4.576
132,26602,0.456,1.739,4.576
133,26801,0.456,1.739,4.262
134,27001,0.468,1.739,4.262
135,27202,0.468,1.739,4.262
136,27401,0.468,1.739,4.262
137,27602,0.479,1.739,4.262
138,27802,0.479,1.739,4.262
139,28002,0.479,1.739,4.262
140,28202,0.479,1.610,4.248
141,28401,0.479,1.610,4.248
142,28601,0.479,1.610,4.248
143,28801,0.487,1.679,4.015
144,29001,0.487,1.679,4.015
145,29201,0.487,1.679,4.015
146,29400,0.493,1.960,4.512
147,29602,0.493,1.960,4.512
148,29801,0.493,1.960,4.512
149,30001,0.470,1.818,4.512
150,30202,0.470,1.712,4.512
151,30402,0.470,1.712,4.512
152,30600,0.480,1.712,4.512
153,30802,0.480,1.811,4.214
154,31002,0.480,1.811,4.214
155,31201,0.480,1.811,4.689
156,31401,0.488,2.057,5.108
157,31602,0.488,2.057,5.108
158,31802,0.488,2.057,5.108
159,32001,0.450,1.841,4.911
160,32202,0.450,1.841,4.911
161,32402,0.450,1.841,4.911
162,32601,0.474,1.870,4.509
163,32802,0.474,1.870,4.509
164,33002,0.474,1.870,4.509
165,33201,0.474,1.994,4.950
166,33402,0.483,1.994,4.950
167,33602,0.483,1.994,4.950
168,33801,0.483,1.994,4.789
169,34002,0.483,1.844,4.789
170,34201,0.483,1.844,4.789
171,34402,0.483,1.844,4.789
172,34601,0.483,1.921,4.420
173,34801,0.483,1.921,4.420
174,35001,0.483,1.921,4.420
175,35201,0.497,2.038,4.420
176,35401,0.497,2.038,4.420
177,35601,0.497,2.038,4.420
178,35801,0.473,1.827,4.222
179,36001,0.473,1.675,4.222
180,36202,0.473,1.675,4.222
181,36401,0.468,1.779,3.996
182,36601,0.468,1.779,3.823
183,36803,0.468,1.779,3.823
184,37001,0.478,1.779,3.823
185,37202,0.478,1.917,4.338
186,37401,0.478,1.917,4.338
187,37601,0.478,1.917,4.310
188,37802,0.459,1.653,4.173
189,38001,0.459,1.653,4.173
190,38201,0.459,1.653,4.173
191,38402,0.480,1.760,3.958
192,38601,0.480,1.760,3.958
193,38802,0.480,1.760,3.958
194,39000,0.495,1.900,3.958
195,39202,0.495,1.900,3.958
196,39402,0.495,1.900,3.958
197,39602,0.471,1.900,3.958
198,39802,0.471,1.900,3.958
199,40001,0.471,1.900,3.958
200,40200,0.481,1.900,3.958
201,40401,0.481,1.968,3.794
202,40601,0.481,1.968,3.794
203,40801,0.489,1.968,3.794
204,41002,0.495,2.170,4.777
