accX,accY,accZ,angleX,angleY,angleZ,label
0.31227672,-2.5302367,3.3574555,0.09857838,0.045280386,0.12980886,stop
0.31227672,-2.5302367,3.3574555,0.09857838,0.045280386,0.12980886,stop
0.2926821,-2.4535384,3.4045022,0.068645984,-0.051236324,0.10781772,stop
0.2926821,-2.4535384,3.4045022,0.068645984,-0.051236324,0.10781772,stop
0.3157213,-2.4332342,3.531951,-0.005879578,-0.0322995,0.08093964,stop
0.3157213,-2.4332342,3.531951,-0.005879578,-0.0322995,0.08093964,stop
0.39454496,-2.4400764,3.7049153,-0.096898496,0.046502117,0.03756821,stop
0.39454496,-2.4400764,3.7049153,-0.096898496,0.046502117,0.03756821,stop
0.25111997,-2.643621,3.8848455,-0.14454599,0.10392345,-0.01863139,stop
0.25111997,-2.643621,3.8848455,-0.14454599,0.10392345,-0.01863139,stop
0.13216215,-2.7776175,3.7228317,-0.10728321,0.07032586,-0.051618114,stop
0.13216215,-2.7776175,3.7228317,-0.10728321,0.07032586,-0.051618114,stop
-0.0055859983,-2.8854933,3.8426237,-0.085292056,0.00496328,-0.04795292,stop
-0.0055859983,-2.8854933,3.8426237,-0.085292056,0.00496328,-0.04795292,stop
0.02284807,-2.9378948,4.055179,-0.037644573,-0.0322995,-0.025350908,stop
0.121840954,-2.8747358,4.1091685,-0.037644573,-0.0322995,-0.025350908,stop
0.121840954,-2.8747358,4.1091685,0.012446379,-0.024358252,-0.009468411,stop
0.121840954,-2.8747358,4.1091685,0.012446379,-0.024358252,-0.009468411,stop
0.05537966,-2.8725147,3.7497966,0.03443753,0.0397826,-0.005192355,stop
0.05537966,-2.8725147,3.7497966,0.03443753,0.0397826,-0.005192355,stop
0.07163113,-2.89011,3.3468354,-0.0052687125,0.0538325,-3.0543262E-4,stop
0.07163113,-2.89011,3.3468354,-0.0052687125,0.0538325,-3.0543262E-4,stop
0.1471338,-2.91112,3.2775757,-0.06757697,0.015347989,-0.003970624,stop
0.1471338,-2.91112,3.2775757,-0.06757697,0.015347989,-0.003970624,stop
0.18632162,-2.9463682,3.5823681,-0.12622003,-0.04757113,-0.021685716,stop
0.18632162,-2.9463682,3.5823681,-0.12622003,-0.04757113,-0.021685716,stop
0.16797024,-2.9456816,4.2810745,-0.16836974,-0.05551238,-0.046120327,stop
0.16797024,-2.9456816,4.2810745,-0.16836974,-0.05551238,-0.046120327,stop
-0.120829135,-3.0796075,4.5527754,-0.115835324,0.01779145,-0.046731193,stop
-0.120829135,-3.0796075,4.5527754,-0.115835324,0.01779145,-0.046731193,stop
-0.3400877,-3.208815,4.2947555,-0.030314188,0.08865182,0.034513887,stop
-0.3400877,-3.208815,4.2947555,-0.030314188,0.08865182,0.034513887,stop
-0.10592824,-2.960225,3.7077951,0.035659257,0.0959822,0.12370021,stop
-0.10592824,-2.960225,3.7077951,0.035659257,0.0959822,0.12370021,stop
0.20085926,-2.768795,3.3902402,0.02405282,0.053221636,0.13958271,stop
0.20085926,-2.768795,3.3902402,0.02405282,0.053221636,0.13958271,stop
0.34391895,-2.668548,3.4842076,-0.038255434,0.0110719325,0.090713486,stop
0.34391895,-2.668548,3.4842076,-0.038255434,0.0110719325,0.090713486,stop
0.21125996,-2.7472682,3.981367,-0.07612908,-0.0139735425,0.025961773,stop
0.21125996,-2.7472682,3.981367,-0.07612908,-0.0139735425,0.025961773,stop
0.020630121,-2.8956962,4.3096943,-0.040698897,0.014126259,0.00580322,stop
0.020630121,-2.8956962,4.3096943,-0.040698897,0.014126259,0.00580322,stop
0.044759482,-2.8372607,4.0003552,0.03443753,0.07948884,0.03573562,stop
0.104460806,-2.7827463,3.4556484,0.03443753,0.07948884,0.03573562,stop
0.104460806,-2.7827463,3.4556484,0.088804536,0.075212784,0.03940081,stop
0.104460806,-2.7827463,3.4556484,0.088804536,0.075212784,0.03940081,stop
0.07022244,-2.8414273,3.125825,0.050320026,0.027565295,0.0125227375,stop
0.07022244,-2.8414273,3.125825,0.050320026,0.027565295,0.0125227375,stop
-0.03549862,-2.8976312,3.4319205,-0.024816401,-0.0322995,-0.0015271631,stop
-0.03549862,-2.8976312,3.4319205,-0.024816401,-0.0322995,-0.0015271631,stop
-0.04813975,-2.9411402,4.027529,-0.04558582,-0.029245174,0.011301007,stop
-0.04813975,-2.9411402,4.027529,-0.04558582,-0.029245174,0.011301007,stop
-0.04298839,-2.953473,4.1752634,0.0032834008,0.0061850105,0.03390302,stop
-0.04298839,-2.953473,4.1752634,0.0032834008,0.0061850105,0.03390302,stop
0.06352118,-2.9110036,3.7950516,0.075976364,0.04222606,0.055283304,stop
0.06352118,-2.9110036,3.7950516,0.075976364,0.04222606,0.055283304,stop
0.13705547,-2.7651954,3.2471414,0.047265697,0.07154759,0.04734206,stop
0.13705547,-2.7651954,3.2471414,0.047265697,0.07154759,0.04734206,stop
0.16838233,-2.7499547,3.221137,-0.004046982,0.024510968,0.025961773,stop
0.16838233,-2.7499547,3.221137,-0.004046982,0.024510968,0.025961773,stop
0.1411188,-2.8195543,3.5437422,-0.027259862,-0.039629884,0.0070249503,stop
0.1411188,-2.8195543,3.5437422,-0.027259862,-0.039629884,0.0070249503,stop
0.16984776,-2.8352647,3.6433935,-0.010155635,-0.037797287,0.008246681,stop
0.16984776,-2.8352647,3.6433935,-0.010155635,-0.037797287,0.008246681,stop
0.22605479,-2.780405,3.5854473,-0.019929478,0.008017606,0.0015271631,stop
0.22605479,-2.780405,3.5854473,-0.019929478,0.008017606,0.0015271631,stop
0.09110767,-2.836979,3.5448213,-0.0071013086,0.02023491,-0.01985312,stop
0.09110767,-2.836979,3.5448213,-0.0071013086,0.02023491,-0.01985312,stop
-0.038228035,-2.902288,3.4527178,0.013057245,-0.016417004,-0.021685716,stop
-0.038228035,-2.902288,3.4527178,0.013057245,-0.016417004,-0.021685716,stop
-0.12579232,-2.9237638,3.3781624,0.024663685,-0.06345363,-0.0143553335,stop
-0.12579232,-2.9237638,3.3781624,0.024663685,-0.06345363,-0.0143553335,stop
-0.03862375,-2.8975549,3.4281225,2.2907447E-4,-0.06956228,0.010079277,stop
-0.03862375,-2.8975549,3.4281225,2.2907447E-4,-0.06956228,0.010079277,stop
0.2214967,-2.7444377,3.6761956,-0.04558582,-0.044516806,0.016187929,stop
0.23376055,-2.7337036,3.7445483,-0.04558582,-0.044516806,0.016187929,stop
0.23376055,-2.7337036,3.7445483,-0.0669661,0.022067508,-0.011911872,stop
0.23376055,-2.7337036,3.7445483,-0.0669661,0.022067508,-0.011911872,stop
0.07249299,-2.7816038,3.6509452,-0.05841399,0.05505423,-0.033292156,stop
0.07249299,-2.7816038,3.6509452,-0.05841399,0.05505423,-0.033292156,stop
-0.08263618,-2.8425736,3.4858208,-0.027259862,0.034895677,-0.028405234,stop
-0.08263618,-2.8425736,3.4858208,-0.027259862,0.034895677,-0.028405234,stop
-0.076782495,-2.903625,3.478755,-0.017486017,-0.026190847,0.013133603,stop
