tick,time,Beacon #1,Beacon #2,Beacon #3,Beacon #4
0,202,null,null,null,null
1,401,null,null,null,null
2,1584,0.144,13.200,10.060,3.738
3,2173,0.144,13.200,8.441,3.430
4,2735,0.163,13.454,8.109,3.802
5,3296,0.159,9.094,7.659,3.789
6,3858,0.163,9.986,6.455,3.569
7,4415,0.181,9.986,6.455,4.156
8,4966,0.181,9.986,6.455,4.309
9,5511,0.181,9.986,6.455,4.309
10,6048,0.180,11.838,5.490,3.735
11,6581,0.226,12.741,6.515,6.111
12,7134,0.216,11.250,6.515,5.865
13,7676,0.201,14.092,5.531,4.780
14,8223,0.233,12.585,5.531,5.102
15,8762,0.212,11.774,5.639,4.933
16,9301,0.212,11.774,5.639,4.933
17,9842,0.204,11.162,4.536,4.162
18,10381,0.226,11.218,5.592,5.270
19,10914,0.207,10.739,5.689,5.063
20,11445,0.201,11.963,4.448,3.715
21,11976,0.201,11.963,5.506,4.952
22,12509,0.201,11.963,5.506,2.567
23,13046,0.201,11.963,5.506,1.518
24,13576,0.201,11.963,5.506,0.915
25,14115,0.262,11.305,5.762,1.524
26,14643,0.242,10.303,6.275,1.931
27,15184,0.242,10.303,5.503,2.022
28,15719,0.242,10.303,6.694,2.022
29,16254,0.259,10.303,7.636,2.022
30,16779,0.230,9.566,7.299,2.287
31,17293,0.219,10.701,6.057,2.315
32,17817,0.229,10.341,7.381,2.940
33,18343,0.208,8.722,7.103,3.266
34,18865,0.193,8.180,7.103,3.453
35,19379,0.193,9.175,5.927,3.220
36,19905,0.216,9.589,5.960,3.719
37,20426,0.195,9.589,5.986,4.013
38,20943,0.191,9.472,5.169,3.529
39,21463,0.206,9.472,5.169,3.890
40,21980,0.227,10.317,5.342,4.327
41,22497,0.207,9.130,5.462,4.324
42,23023,0.207,9.108,4.803,3.417
43,23534,0.229,10.486,5.855,4.500
44,24045,0.218,9.701,6.052,4.591
45,24551,0.218,9.116,6.214,4.591
46,25063,0.209,10.005,4.707,4.044
47,25582,0.230,10.779,7.084,5.299
48,26104,0.210,9.917,7.048,5.232
49,26616,0.210,13.581,6.040,4.754
50,27128,0.210,13.581,5.205,4.754
51,27630,0.231,16.652,6.565,5.861
52,28132,0.210,13.391,6.973,6.006
53,28634,0.210,13.391,6.973,5.159
54,29143,0.210,13.391,6.973,5.159
55,29646,0.210,13.391,6.973,5.581
56,30158,0.212,10.262,7.694,5.479
57,30668,0.212,11.000,6.478,4.658
58,31177,0.241,12.195,7.627,5.794
59,31683,0.241,12.195,7.627,5.783
60,32186,0.241,10.947,7.667,5.612
61,32690,0.237,12.740,6.624,4.614
62,33204,0.249,14.385,6.680,5.255
63,33715,0.249,11.912,7.073,5.153
64,34217,0.233,11.912,7.073,5.153
65,34724,0.231,12.393,6.056,4.188
66,35235,0.249,12.792,6.056,4.590
67,35753,0.243,12.792,6.643,4.800
68,36266,0.228,13.760,5.617,4.312
69,36786,0.228,15.298,5.617,4.566
70,37300,0.237,15.013,5.568,5.061
71,37821,0.237,15.013,5.568,5.044
72,38334,0.224,13.745,5.129,4.360
73,38839,0.233,16.813,5.129,4.360
74,39344,0.233,16.813,5.129,4.360
75,39859,0.196,11.698,5.868,4.477
76,40374,0.189,11.647,4.843,3.963
77,40891,0.225,14.726,5.071,3.963
78,41405,0.206,9.187,5.394,4.147
79,41922,0.206,9.187,5.394,4.062
80,42429,0.200,10.068,4.755,3.666
81,42939,0.200,11.915,5.387,4.127
82,43450,0.200,9.769,5.387,4.163
83,43962,0.200,10.083,5.387,3.739
84,44471,0.200,10.083,5.387,3.739
85,44979,0.213,10.083,5.387,4.192
86,45486,0.197,8.548,5.387,4.338
87,45994,0.201,10.453,5.387,3.865
88,46501,0.214,10.453,5.387,3.865
89,47021,0.214,11.163,5.662,3.865
90,47529,0.198,10.697,5.746,3.865
91,48043,0.198,10.697,5.002,3.865
92,48556,0.198,10.697,5.002,3.865
93,49061,0.194,14.724,4.477,3.523
94,49577,0.194,15.399,4.477,3.523
95,50093,0.207,15.961,4.882,3.523
96,50601,0.193,12.945,5.233,3.775
97,51115,0.190,16.014,4.641,3.775
98,51628,0.226,16.014,5.688,4.473
99,52144,0.206,16.014,5.913,4.473
100,52655,0.200,12.980,5.913,4.569
101,53164,0.196,13.921,5.248,3.539
102,53669,0.209,15.442,5.407,4.012
103,54180,0.194,15.442,5.538,3.911
104,54690,0.194,14.543,5.538,3.911
105,55207,0.191,14.543,4.980,3.557
106,55723,0.205,15.248,5.630,3.557
107,56235,0.191,12.480,6.014,3.697
108,56748,0.188,14.149,4.609,3.254
109,57262,0.203,14.149,4.874,3.254
110,57778,0.235,14.916,5.226,4.349
111,58294,0.197,11.149,5.389,4.349
112,58809,0.176,12.327,4.752,3.352
113,59323,0.192,16.123,5.251,3.841
114,59836,0.192,13.050,5.251,4.162
115,60352,0.181,13.050,5.251,4.439
116,60857,0.181,13.050,5.251,2.159
117,61368,0.181,13.050,5.251,2.625
118,61877,0.180,11.019,5.410,3.070
119,62383,0.180,12.808,4.887,2.848
120,62886,0.180,13.774,4.506,2.848
121,63397,0.213,16.841,4.908,4.402
122,63913,0.197,16.841,5.691,4.369
123,64420,0.193,16.348,5.219,3.267
124,64929,0.207,16.348,5.219,4.100
125,65437,0.219,17.560,5.383,5.060
126,65943,0.201,12.801,5.383,4.901
127,66448,0.196,14.440,4.748,3.618
128,66954,0.219,14.456,5.517,4.449
129,67461,0.219,14.456,5.517,4.449
130,67980,0.203,11.403,5.917,4.449
131,68498,0.192,10.783,5.384,4.058
