rssi,rssiKarman,distance
-57,-57.000,0.144
-60,-57.600,0.163
-57,-57.480,0.159
-58,-57.584,0.163
-60,-58.067,0.181
-58,-58.054,0.180
-61,-58.643,0.204
-61,-59.114,0.226
-58,-58.892,0.216
-58,-58.713,0.207
-58,-58.571,0.201
-62,-59.256,0.233
-57,-58.805,0.212
-58,-58.644,0.204
-61,-59.115,0.226
-57,-58.692,0.207
-58,-58.554,0.201
-62,-59.243,0.233
-62,-59.794,0.262
-58,-59.436,0.242
-61,-59.748,0.259
-57,-59.199,0.230
-58,-58.959,0.219
-60,-59.167,0.229
-57,-58.734,0.208
-57,-58.387,0.193
-61,-58.910,0.216
-57,-58.528,0.199
-58,-58.422,0.195
-58,-58.338,0.191
-60,-58.670,0.206
-61,-59.136,0.227
-57,-58.709,0.207
-61,-59.167,0.229
-58,-58.934,0.218
-58,-58.747,0.209
-61,-59.198,0.230
-57,-58.758,0.210
-60,-59.006,0.221
-60,-59.205,0.231
-58,-58.964,0.219
-58,-58.771,0.210
-59,-58.817,0.212
-61,-59.254,0.233
-60,-59.403,0.241
-59,-59.322,0.237
-60,-59.458,0.244
-60,-59.566,0.249
-58,-59.253,0.233
-59,-59.202,0.231
-61,-59.562,0.249
-59,-59.450,0.243
-58,-59.160,0.228
-60,-59.328,0.237
-58,-59.062,0.224
-60,-59.250,0.233
-57,-58.800,0.211
-57,-58.440,0.196
-58,-58.352,0.192
-58,-58.281,0.189
-60,-58.625,0.204
-61,-59.100,0.225
-57,-58.680,0.206
-58,-58.544,0.200
-60,-58.835,0.213
-57,-58.468,0.197
-59,-58.575,0.201
-60,-58.860,0.214
-57,-58.488,0.198
-58,-58.390,0.194
-60,-58.712,0.207
-57,-58.370,0.193
-58,-58.296,0.190
-60,-58.637,0.204
-61,-59.109,0.226
-57,-58.687,0.206
-58,-58.550,0.200
-58,-58.440,0.196
-60,-58.752,0.209
-57,-58.402,0.194
-58,-58.321,0.191
-60,-58.657,0.205
-57,-58.326,0.191
-58,-58.260,0.188
-60,-58.608,0.203
-62,-59.287,0.235
-57,-58.829,0.213
-57,-58.463,0.197
-57,-58.171,0.185
-57,-57.937,0.176
-60,-58.349,0.192
-57,-58.079,0.181
-58,-58.064,0.180
-58,-58.051,0.180
-62,-58.841,0.213
-57,-58.473,0.197
-58,-58.378,0.193
-60,-58.702,0.207
-60,-58.962,0.219
-57,-58.570,0.201
-58,-58.456,0.196
-61,-58.965,0.219
-58,-58.772,0.210
-58,-58.617,0.203
-59,-58.694,0.207
-57,-58.355,0.192
-61,-58.884,0.215
avg(rssi),avg(rssiKalman),avg(distance)
-58.794392523364486,-58.72397196261683,0.20904672897196266
stdev(rssi),stdev(rssiKalman),stdev(distance)
1.5572460580068093,0.47413047728898333,0.020880784520644135
