-64
-67
-61
-64
-67
-61
-64
-67
-67
-61
-64
-65
-67
-63
-66
-61
-61
-65
-68
-63
-67
-61
-64
-67
-67
-62
-61
-64
-64
-67
-67
-61
-64
-67
-61
-65
-67
-62
-64
-69
-62
-61
-62
-68
-63
-68
-69
-62
-61
-63
-68
-62
-62
-67
-62
-64
-61
-62
-64
-67
-66
-61
-64
-64
-67
-61
-64
-64
-66
-61
-64
-66
-61
-61
-64
-67
-67
-61
-64
-67
-66
-61
-64
-67
-61
-64
-67
-67
-61
-64
-64
-67
-67
-61
-64
-64
-67
-61
-64
-67
