rssi,rssiKarman,distance
-72,-72.000,8.031
-73,-72.200,8.216
-64,-70.560,6.816
-64,-69.248,5.869
-69,-69.198,5.836
-69,-69.159,5.810
-72,-69.727,6.198
-72,-70.182,6.528
-66,-69.345,5.935
-72,-69.876,6.305
-64,-68.701,5.515
-68,-68.561,5.427
-68,-68.449,5.358
-68,-68.359,5.304
-68,-68.287,5.261
-69,-68.430,5.347
-70,-68.744,5.542
-73,-69.595,6.106
-72,-70.076,6.450
-71,-70.261,6.587
-69,-70.009,6.401
-67,-69.407,5.976
-71,-69.726,6.197
-69,-69.580,6.096
-66,-68.864,5.618
-67,-68.491,5.385
-64,-67.593,4.861
-66,-67.275,4.687
-69,-67.620,4.875
-64,-66.896,4.489
-70,-67.517,4.818
-64,-66.813,4.447
-69,-67.251,4.675
-64,-66.600,4.341
-71,-67.480,4.799
-70,-67.984,5.082
-67,-67.787,4.969
-67,-67.630,4.881
-67,-67.504,4.812
-66,-67.203,4.649
-69,-67.563,4.844
-68,-67.650,4.892
-68,-67.720,4.931
-64,-66.976,4.531
-64,-66.381,4.234
-75,-68.105,5.152
-68,-68.084,5.140
-64,-67.267,4.683
-65,-66.814,4.448
-70,-67.451,4.783
-69,-67.761,4.954
-71,-68.409,5.334
-71,-68.927,5.658
-70,-69.141,5.798
-69,-69.113,5.780
-70,-69.291,5.898
-72,-69.832,6.273
-70,-69.866,6.297
-69,-69.693,6.174
-74,-70.554,6.811
-66,-69.643,6.140
-67,-69.115,5.781
-69,-69.092,5.766
-72,-69.673,6.161
-75,-70.739,6.956
-70,-70.591,6.840
-71,-70.673,6.904
-75,-71.538,7.619
-69,-71.031,7.191
-82,-73.224,9.233
-83,-75.180,11.537
-73,-74.744,10.978
-73,-74.395,10.550
-69,-73.316,9.330
-69,-72.453,8.456
-79,-73.762,9.816
-68,-72.610,8.608
-69,-71.888,7.929
-69,-71.310,7.424
-79,-72.848,8.845
-71,-72.479,8.481
-71,-72.183,8.200
-69,-71.546,7.626
-81,-73.437,9.459
-82,-75.150,11.497
-72,-74.520,10.701
-72,-74.016,10.104
-69,-73.013,9.013
-77,-73.810,9.870
-73,-73.648,9.689
-68,-72.518,8.519
-71,-72.215,8.230
-72,-72.172,8.189
-68,-71.337,7.447
-71,-71.270,7.390
-69,-70.816,7.017
-71,-70.853,7.047
-73,-71.282,7.400
-68,-70.626,6.867
-69,-70.301,6.617
-71,-70.440,6.723
-73,-70.952,7.127
-73,-71.362,7.468
-72,-71.490,7.577
-72,-71.592,7.666
-72,-71.673,7.737
-74,-72.139,8.158
-75,-72.711,8.708
-66,-71.369,7.473
-66,-70.295,6.613
-72,-70.636,6.875
-75,-71.509,7.594
avg(rssi),avg(rssiKalman),avg(distance)
-70.14285714285714,-70.16045535714287,6.716607142857142
stdev(rssi),stdev(rssiKalman),stdev(distance)
3.8956412062923964,2.157763077357432,1.7201854881147
