rssi,rssiKarman,distance
-63,-63.000,2.880
-66,-63.600,3.084
-66,-64.080,3.257
-65,-64.264,3.326
-65,-64.411,3.383
-66,-64.729,3.507
-66,-64.983,3.610
-66,-65.187,3.695
-67,-65.549,3.851
-66,-65.639,3.891
-65,-65.512,3.834
-66,-65.609,3.877
-65,-65.487,3.824
-64,-65.190,3.696
-68,-65.752,3.941
-68,-66.202,4.148
-66,-66.161,4.129
-65,-65.929,4.021
-73,-67.343,4.724
-67,-67.275,4.687
-67,-67.220,4.658
-65,-66.776,4.428
-66,-66.621,4.351
-66,-66.496,4.290
-67,-66.597,4.339
-65,-66.278,4.184
-64,-65.822,3.973
-65,-65.658,3.899
-64,-65.326,3.754
-67,-65.661,3.900
-67,-65.929,4.021
-67,-66.143,4.120
-67,-66.314,4.202
-68,-66.652,4.366
-67,-66.721,4.401
-66,-66.577,4.329
-66,-66.462,4.273
-67,-66.569,4.325
-67,-66.655,4.368
-68,-66.924,4.504
-70,-67.539,4.831
-69,-67.832,4.995
-66,-67.465,4.790
-75,-68.972,5.688
-69,-68.978,5.691
-66,-68.382,5.318
-73,-69.306,5.908
-68,-69.045,5.735
-65,-68.236,5.230
-67,-67.989,5.085
-68,-67.991,5.086
-66,-67.593,4.860
-68,-67.674,4.906
-68,-67.739,4.942
-66,-67.391,4.750
-73,-68.513,5.398
-67,-68.211,5.215
-76,-69.768,6.228
-66,-69.015,5.715
-66,-68.412,5.336
-68,-68.329,5.286
-69,-68.464,5.367
-67,-68.171,5.191
-68,-68.137,5.171
-68,-68.109,5.155
-68,-68.087,5.142
-67,-67.870,5.016
-69,-68.096,5.147
-70,-68.477,5.376
-67,-68.181,5.198
-66,-67.745,4.946
-70,-68.196,5.206
-68,-68.157,5.183
-68,-68.126,5.165
-68,-68.100,5.150
-67,-67.880,5.022
-72,-68.704,5.517
-71,-69.163,5.813
-71,-69.531,6.061
-68,-69.225,5.854
-66,-68.580,5.439
-69,-68.664,5.491
-68,-68.531,5.409
-68,-68.425,5.344
-67,-68.140,5.173
-68,-68.112,5.157
-67,-67.889,5.028
-66,-67.512,4.816
-67,-67.409,4.760
-67,-67.327,4.716
-66,-67.062,4.575
-68,-67.250,4.674
-69,-67.600,4.864
-65,-67.080,4.585
-66,-66.864,4.473
-67,-66.891,4.487
-67,-66.913,4.498
-68,-67.130,4.611
-67,-67.104,4.597
-66,-66.883,4.483
-66,-66.707,4.394
-77,-68.765,5.555
-68,-68.612,5.459
-68,-68.490,5.384
-67,-68.192,5.204
-71,-68.753,5.548
-74,-69.803,6.252
-73,-70.442,6.725
-70,-70.354,6.657
-69,-70.083,6.455
-69,-69.866,6.298
-70,-69.893,6.317
-69,-69.715,6.190
-69,-69.572,6.090
-70,-69.657,6.149
-67,-69.126,5.788
-66,-68.501,5.390
-73,-69.401,5.972
-70,-69.520,6.054
-70,-69.616,6.121
-69,-69.493,6.035
-68,-69.194,5.834
-67,-68.756,5.549
-67,-68.404,5.331
-67,-68.124,5.163
-68,-68.099,5.149
-67,-67.879,5.022
-67,-67.703,4.922
-70,-68.163,5.187
-67,-67.930,5.051
-65,-67.344,4.725
-65,-66.875,4.479
-64,-66.300,4.195
-73,-67.640,4.887
-67,-67.512,4.816
-67,-67.410,4.760
-66,-67.128,4.610
-68,-67.302,4.702
-66,-67.042,4.565
-68,-67.233,4.665
-66,-66.987,4.536
-67,-66.989,4.538
-67,-66.992,4.539
-64,-66.393,4.240
-64,-65.915,4.015
-75,-67.732,4.938
-68,-67.785,4.968
-64,-67.028,4.558
-68,-67.223,4.660
-64,-66.578,4.330
-69,-67.062,4.576
avg(rssi),avg(rssiKalman),avg(distance)
-67.62251655629139,-67.51490728476821,4.877152317880795
stdev(rssi),stdev(rssiKalman),stdev(distance)
2.4568911650184586,1.3925316092622864,0.7520132603130615
