rssi,rssiKarman,distance
-66,-66.000,4.054
-77,-68.200,5.209
-64,-67.360,4.733
-64,-66.688,4.384
-65,-66.350,4.219
-66,-66.280,4.185
-63,-65.624,3.884
-78,-68.099,5.149
-65,-67.480,4.798
-65,-66.984,4.535
-65,-66.587,4.334
-64,-66.070,4.086
-73,-67.456,4.785
-77,-69.364,5.948
-67,-68.892,5.636
-78,-70.713,6.936
-66,-69.771,6.229
-72,-70.216,6.554
-63,-68.773,5.560
-63,-67.619,4.875
-76,-69.295,5.901
-71,-69.636,6.134
-65,-68.709,5.519
-65,-67.967,5.072
-68,-67.974,5.076
-69,-68.179,5.196
-66,-67.743,4.944
-63,-66.794,4.438
-64,-66.236,4.164
-68,-66.588,4.335
-69,-67.071,4.580
-62,-66.057,4.080
-67,-66.245,4.169
-65,-65.996,4.052
-71,-66.997,4.541
-68,-67.198,4.646
-65,-66.758,4.420
-66,-66.606,4.344
-66,-66.485,4.284
-75,-68.188,5.202
-73,-69.151,5.804
-68,-68.920,5.654
-66,-68.336,5.290
-72,-69.069,5.751
-74,-70.055,6.435
-65,-69.044,5.735
-72,-69.635,6.134
-71,-69.908,6.328
-66,-69.127,5.789
-65,-68.301,5.269
-65,-67.641,4.887
-69,-67.913,5.041
-69,-68.130,5.167
-65,-67.504,4.812
-67,-67.403,4.757
-68,-67.523,4.822
-64,-66.818,4.450
-68,-67.055,4.571
-66,-66.844,4.463
-65,-66.475,4.279
-68,-66.780,4.431
-68,-67.024,4.555
-67,-67.019,4.553
-67,-67.015,4.551
-63,-66.212,4.153
-73,-67.570,4.848
-68,-67.656,4.896
-64,-66.925,4.504
-69,-67.340,4.722
-69,-67.672,4.904
-69,-67.937,5.055
-70,-68.350,5.298
-70,-68.680,5.501
-64,-67.744,4.945
-80,-70.195,6.538
-64,-68.956,5.677
-70,-69.165,5.814
-69,-69.132,5.792
-71,-69.506,6.044
-64,-68.404,5.331
-72,-69.124,5.787
-68,-68.899,5.640
-63,-67.719,4.931
-64,-66.975,4.530
-72,-67.980,5.080
-68,-67.984,5.082
-68,-67.987,5.084
-66,-67.590,4.859
-70,-68.072,5.133
-66,-67.658,4.896
-66,-67.326,4.715
-64,-66.661,4.371
-66,-66.529,4.306
-68,-66.823,4.452
-65,-66.458,4.271
-66,-66.367,4.227
-64,-65.893,4.005
-66,-65.915,4.015
-68,-66.332,4.210
-63,-65.665,3.902
-66,-65.732,3.932
-67,-65.986,4.047
-65,-65.789,3.957
-66,-65.831,3.977
-65,-65.665,3.902
-66,-65.732,3.932
-62,-64.985,3.611
-62,-64.388,3.374
-66,-64.711,3.500
-68,-65.369,3.772
-62,-64.695,3.494
-64,-64.556,3.439
-70,-65.645,3.893
-63,-65.116,3.665
-64,-64.893,3.573
-67,-65.314,3.749
-62,-64.651,3.476
avg(rssi),avg(rssiKalman),avg(distance)
-67.2905982905983,-67.3367264957265,4.782299145299144
stdev(rssi),stdev(rssiKalman),stdev(distance)
3.750919725526997,1.4099977851951548,0.7768677220226343
