rssi,rssiKarman,distance
-58,-58.000,1.629
-51,-56.600,1.389
-51,-55.480,1.223
-53,-54.984,1.156
-58,-55.587,1.238
-58,-56.070,1.308
-54,-55.656,1.247
-53,-55.125,1.174
-53,-54.700,1.119
-58,-55.360,1.206
-59,-56.088,1.310
-53,-55.470,1.221
-54,-55.176,1.181
-55,-55.141,1.176
-59,-55.913,1.285
-52,-55.130,1.175
-55,-55.104,1.171
-59,-55.883,1.280
-52,-55.107,1.172
-53,-54.685,1.117
-55,-54.748,1.125
-58,-55.399,1.211
-59,-56.119,1.315
-53,-55.495,1.225
-54,-55.196,1.184
-55,-55.157,1.179
-60,-56.125,1.316
-53,-55.500,1.226
-61,-56.600,1.389
-52,-55.680,1.251
-53,-55.144,1.177
-54,-54.915,1.147
-53,-54.532,1.098
-62,-56.026,1.301
-51,-55.021,1.160
-52,-54.417,1.083
-51,-53.733,1.002
-58,-54.587,1.104
-60,-55.669,1.249
-51,-54.735,1.123
-50,-53.788,1.008
-52,-53.431,0.968
-59,-54.545,1.099
-49,-53.436,0.969
-52,-53.148,0.937
-62,-54.919,1.147
-51,-54.135,1.049
-62,-55.708,1.255
-62,-56.966,1.448
-52,-55.973,1.293
-59,-56.579,1.386
-59,-57.063,1.464
-51,-55.850,1.275
-52,-55.080,1.168
-61,-56.264,1.337
-50,-55.011,1.159
-59,-55.809,1.269
-59,-56.447,1.365
-50,-55.158,1.179
-50,-54.126,1.048
-52,-53.701,0.998
-52,-53.361,0.960
-51,-52.889,0.910
-63,-54.911,1.146
-63,-56.529,1.378
-53,-55.823,1.271
-58,-56.258,1.336
-58,-56.607,1.390
-52,-55.685,1.252
-53,-55.148,1.177
-59,-55.919,1.285
-51,-54.935,1.149
-59,-55.748,1.261
-51,-54.798,1.131
-51,-54.039,1.038
-58,-54.831,1.136
-51,-54.065,1.041
-52,-53.652,0.993
-61,-55.121,1.174
-51,-54.297,1.069
-52,-53.838,1.014
-53,-53.670,0.995
-61,-55.136,1.176
-53,-54.709,1.120
-53,-54.367,1.077
-49,-53.294,0.953
-53,-53.235,0.947
-60,-54.588,1.105
-50,-53.670,0.995
-51,-53.136,0.936
-55,-53.509,0.977
-57,-54.207,1.058
-50,-53.366,0.961
-50,-52.693,0.890
-59,-53.954,1.028
-51,-53.363,0.961
-55,-53.691,0.997
-62,-55.353,1.205
-51,-54.482,1.091
-51,-53.786,1.008
-58,-54.628,1.110
-50,-53.703,0.999
-50,-52.962,0.918
-53,-52.970,0.919
-60,-54.376,1.078
-50,-53.501,0.976
-53,-53.401,0.965
-61,-54.920,1.147
-50,-53.936,1.026
-50,-53.149,0.938
-63,-55.119,1.174
-51,-54.295,1.068
avg(rssi),avg(rssiKalman),avg(distance)
-54.714285714285715,-54.84658035714286,1.1461785714285717
stdev(rssi),stdev(rssiKalman),stdev(distance)
4.056363104143053,1.0740470580139605,0.1414358268340978
