rssi,rssiKarman,distance
-63,-63.000,2.880
-63,-63.000,2.880
-61,-62.600,2.752
-62,-62.480,2.715
-61,-62.184,2.625
-63,-62.347,2.674
-62,-62.278,2.653
-60,-61.822,2.519
-63,-62.058,2.587
-62,-62.046,2.584
-63,-62.237,2.640
-62,-62.190,2.626
-61,-61.952,2.556
-64,-62.361,2.678
-64,-62.689,2.780
-63,-62.751,2.800
-60,-62.201,2.630
-65,-62.761,2.803
-63,-62.809,2.818
-65,-63.247,2.962
-61,-62.798,2.815
-63,-62.838,2.828
-62,-62.670,2.774
-65,-63.136,2.925
-65,-63.509,3.052
-61,-63.007,2.883
-63,-63.006,2.882
-62,-62.805,2.817
-60,-62.244,2.642
-64,-62.595,2.750
-62,-62.476,2.713
-64,-62.781,2.809
-59,-62.025,2.577
-58,-61.220,2.351
-64,-61.776,2.505
-58,-61.021,2.299
-59,-60.616,2.195
-64,-61.293,2.371
-57,-60.435,2.150
-58,-59.948,2.034
-58,-59.558,1.946
-64,-60.446,2.153
-64,-61.157,2.335
-58,-60.526,2.173
-57,-59.821,2.005
-59,-59.656,1.968
-64,-60.525,2.173
-64,-61.220,2.352
-59,-60.776,2.236
-64,-61.421,2.406
-64,-61.937,2.552
-58,-61.149,2.333
-58,-60.519,2.171
-65,-61.416,2.405
-58,-60.732,2.224
-66,-61.786,2.508
-58,-61.029,2.301
-58,-60.423,2.147
-66,-61.538,2.438
-66,-62.431,2.699
-58,-61.545,2.440
-57,-60.636,2.200
-63,-61.109,2.322
-64,-61.687,2.480
-66,-62.549,2.736
-57,-61.440,2.411
-67,-62.552,2.737
-60,-62.041,2.582
-60,-61.633,2.465
-64,-62.106,2.601
-64,-62.485,2.716
-58,-61.588,2.452
-58,-60.871,2.260
-58,-60.296,2.117
-62,-60.637,2.200
-63,-61.110,2.322
-58,-60.488,2.163
-64,-61.190,2.344
-64,-61.752,2.499
-58,-61.002,2.294
-58,-60.401,2.142
-64,-61.121,2.325
-58,-60.497,2.166
-58,-59.998,2.046
-65,-60.998,2.293
-58,-60.398,2.141
-58,-59.919,2.028
-60,-59.935,2.031
-65,-60.948,2.280
-65,-61.758,2.500
-58,-61.007,2.295
-58,-60.405,2.143
-61,-60.524,2.172
-61,-60.619,2.196
-65,-61.496,2.427
-58,-60.796,2.241
-66,-61.837,2.523
-65,-62.470,2.711
-58,-61.576,2.449
-66,-62.461,2.709
-66,-63.168,2.936
-57,-61.935,2.551
-57,-60.948,2.280
-59,-60.558,2.181
-66,-61.647,2.469
-58,-60.917,2.272
-58,-60.334,2.126
-59,-60.067,2.062
-66,-61.254,2.361
-58,-60.603,2.192
-62,-60.882,2.263
-66,-61.906,2.543
-64,-62.325,2.667
-59,-61.660,2.472
-60,-61.328,2.381
-66,-62.262,2.648
avg(rssi),avg(rssiKalman),avg(distance)
-61.51724137931034,-61.542698275862065,2.453637931034481
stdev(rssi),stdev(rssiKalman),stdev(distance)
3.0042577791869003,0.9402426522815484,0.2623128034181684
