tick,time,Beacon #1,Beacon #2,Beacon #3,Beacon #4
310,62202,0.467,2.983,14.393,null
311,62401,0.467,2.983,14.393,null
312,62601,0.400,2.824,14.727,null
313,62801,0.400,2.824,14.727,null
314,63002,0.400,2.824,16.262,null
315,63201,0.400,3.242,16.238,null
316,63402,0.400,3.242,16.238,null
317,63601,0.400,3.242,16.238,null
318,63801,0.398,3.097,13.798,null
319,64001,0.398,3.097,13.798,null
320,64202,0.398,3.097,13.798,null
321,64402,0.352,2.910,13.798,null
322,64601,0.352,2.910,13.798,null
323,64802,0.352,2.910,13.798,null
324,65001,0.428,2.910,16.291,null
325,65202,0.428,3.321,17.162,null
326,65401,0.428,3.321,17.162,null
327,65600,0.420,3.157,14.422,null
328,65801,0.420,3.157,12.891,null
329,66002,0.420,3.157,12.891,null
330,66201,0.420,2.955,12.891,null
331,66402,0.368,2.802,12.891,null
332,66601,0.368,2.802,12.891,null
333,66801,0.368,2.802,13.853,null
334,67002,0.515,3.222,15.485,null
335,67201,0.515,3.222,15.485,null
336,67401,0.515,3.222,15.485,null
337,67602,0.515,3.222,15.485,null
338,67801,0.515,3.222,15.485,null
339,68002,0.515,3.222,15.485,null
340,68201,0.377,2.765,15.485,null
341,68402,0.377,2.765,15.485,null
342,68602,0.377,2.765,15.485,null
343,68801,0.377,3.188,15.485,null
344,69001,0.452,3.188,15.615,null
345,69201,0.452,3.188,15.615,null
346,69401,0.452,3.188,13.737,null
347,69602,0.439,3.056,11.749,null
348,69801,0.439,3.056,11.749,null
349,70002,0.439,3.056,11.749,null
350,70201,0.381,2.879,12.187,null
351,70400,0.381,2.879,12.187,null
352,70601,0.381,2.879,12.187,null
353,70801,0.381,3.293,13.243,null
354,71002,0.381,3.293,13.243,null
355,71201,0.381,3.293,13.243,null
356,71401,0.382,3.219,11.721,null
357,71601,0.382,3.161,11.721,null
358,71801,0.382,3.161,11.721,null
359,72002,0.341,2.957,12.496,null
360,72202,0.341,2.957,12.496,null
361,72401,0.341,2.957,12.496,null
362,72601,0.417,3.364,12.496,null
363,72802,0.417,3.364,12.496,null
364,73001,0.417,3.364,12.496,null
365,73201,0.417,3.190,12.496,null
366,73401,0.407,3.058,11.189,null
367,73601,0.407,3.058,11.189,null
368,73801,0.407,3.058,11.189,null
369,74001,0.358,2.880,11.189,null
370,74202,0.358,2.880,11.189,null
371,74401,0.358,2.880,11.189,null
372,74601,0.492,3.380,11.189,null
373,74802,0.492,3.380,11.189,null
374,75001,0.492,3.380,11.189,null
375,75200,0.492,3.287,10.243,null
376,75401,0.469,3.287,9.543,null
377,75601,0.469,3.287,9.543,null
378,75801,0.402,3.287,9.543,null
379,76002,0.355,3.051,9.543,null
380,76202,0.355,3.051,9.543,null
381,76401,0.355,3.051,9.543,null
382,76602,0.431,3.634,9.543,null
383,76802,0.431,3.634,9.543,null
384,77001,0.431,3.634,9.543,null
385,77201,0.431,3.634,8.620,null
386,77401,0.431,3.634,8.620,null
387,77602,0.431,3.634,8.620,null
388,77801,0.375,3.306,8.620,null
389,78002,0.375,3.146,8.620,null
390,78202,0.375,3.146,8.620,null
391,78401,0.451,3.535,10.039,null
392,78601,0.451,3.881,12.631,null
393,78802,0.451,3.881,12.631,null
394,79001,0.451,3.577,12.631,null
395,79201,0.438,3.439,11.594,null
396,79401,0.438,3.439,11.594,null
397,79601,0.438,3.164,11.594,null
398,79802,0.438,3.164,11.594,null
399,80002,0.438,3.164,11.594,null
400,80202,0.438,3.164,11.594,null
401,80402,0.438,3.164,11.594,null
402,80601,0.438,3.164,11.594,null
403,80801,0.438,3.164,11.594,null
404,81001,0.432,2.940,10.258,null
405,81201,0.432,2.940,10.258,null
406,81401,0.432,2.940,10.258,null
407,81601,0.432,2.940,10.258,null
408,81802,0.376,2.791,10.258,null
409,82001,0.376,2.791,10.258,null
410,82202,0.438,2.791,11.538,null
411,82402,0.510,3.212,11.538,null
412,82602,0.510,3.212,11.538,null
413,82801,0.510,3.212,11.538,null
414,83002,0.510,2.995,10.784,null
415,83202,0.510,2.995,10.784,null
416,83401,0.510,2.995,10.784,null
417,83601,0.355,2.832,10.782,null
418,83801,0.355,2.832,10.782,null
