tick,time,Beacon #1,Beacon #2,Beacon #3,Beacon #4
0,201,null,null,1.634,null
1,402,null,null,1.634,null
2,602,1.953,3.813,1.634,null
3,801,1.953,3.813,1.634,null
4,1002,1.953,3.813,1.634,null
5,1202,1.953,3.813,1.771,null
6,1403,1.907,4.232,1.791,null
7,1603,1.907,4.232,1.791,null
8,1802,1.907,5.814,1.791,null
9,2003,1.958,5.814,1.858,null
10,2203,1.958,5.814,1.858,null
11,2403,1.958,5.814,1.858,null
12,2602,1.709,5.484,1.811,null
13,2802,1.709,5.484,1.811,null
14,3003,1.709,5.484,1.811,null
15,3202,1.704,5.809,1.976,null
16,3403,1.701,5.809,1.976,null
17,3604,1.701,5.809,1.976,null
18,3803,1.701,5.809,1.976,null
19,4003,1.854,5.809,1.976,null
20,4203,1.854,5.809,1.976,null
21,4402,1.767,5.809,1.976,null
22,4603,1.700,5.481,1.902,null
23,4802,1.700,5.481,1.902,null
24,5002,1.700,5.481,1.902,null
25,5203,1.648,5.806,2.083,null
26,5403,1.648,5.806,2.083,null
27,5603,1.648,5.806,2.083,null
28,5803,1.808,7.487,1.909,null
29,6003,1.808,7.487,1.909,null
30,6203,1.808,7.487,1.909,null
31,6402,1.681,6.715,1.801,null
32,6603,1.681,6.715,1.801,null
33,6803,1.681,6.715,1.801,null
34,7002,1.682,6.715,1.915,null
35,7202,1.682,6.715,2.011,null
36,7403,1.682,6.715,2.011,null
37,7603,1.785,6.715,2.011,null
38,7803,1.785,6.715,1.982,null
39,8003,1.785,6.715,1.982,null
40,8203,1.785,6.715,1.982,null
41,8402,1.713,6.154,1.907,null
42,8602,1.713,6.154,1.907,null
43,8802,1.713,6.154,1.907,null
44,9003,1.704,7.043,2.005,null
45,9202,1.704,7.043,2.005,null
46,9403,1.704,7.043,2.005,null
47,9602,1.789,7.043,2.005,null
48,9803,1.789,7.043,2.005,null
49,10002,1.789,7.043,2.005,null
50,10205,1.789,7.043,1.823,null
51,10403,1.789,6.394,1.823,null
52,10603,1.789,6.394,1.823,null
53,10802,1.789,6.399,2.273,null
54,11002,1.768,6.745,2.273,null
55,11202,1.768,6.745,2.273,null
56,11403,1.768,6.745,2.273,null
57,11603,1.768,6.745,2.177,null
58,11803,1.768,6.745,2.177,null
59,12003,1.768,6.745,2.177,null
60,12202,1.652,6.176,1.932,null
61,12402,1.652,6.176,1.932,null
62,12602,1.652,6.176,1.932,null
63,12802,1.652,6.224,2.025,null
64,13003,1.652,6.224,2.025,null
65,13203,1.652,6.224,2.025,null
66,13402,1.759,6.224,2.025,null
67,13602,1.759,6.224,2.025,null
68,13803,1.759,6.224,2.025,null
69,14002,1.759,5.792,2.025,null
70,14202,1.645,5.468,1.889,null
71,14403,1.645,5.468,1.889,null
72,14603,1.645,5.468,1.889,null
73,14803,1.653,6.105,2.099,null
74,15003,1.653,6.105,2.099,null
75,15202,1.653,6.105,2.099,null
76,15402,1.709,8.427,2.099,null
77,15603,1.709,8.427,2.099,null
78,15803,1.709,8.427,2.099,null
79,16002,1.709,6.638,1.997,null
80,16203,1.709,6.638,1.997,null
81,16403,1.709,6.638,1.997,null
82,16602,1.704,6.638,2.316,null
83,16802,1.704,6.946,2.316,null
84,17003,1.704,6.946,2.316,null
85,17202,1.701,8.870,2.316,null
86,17403,1.748,10.786,2.280,null
87,17603,1.748,10.786,2.280,null
88,17802,1.748,10.786,2.280,null
89,18003,1.553,8.992,2.076,null
90,18203,1.553,8.992,2.076,null
91,18403,1.553,8.992,2.076,null
92,18602,1.553,8.992,2.076,null
93,18803,1.553,8.992,2.076,null
94,19002,1.553,8.992,2.076,null
95,19205,1.579,8.992,2.076,null
96,19402,1.579,8.992,2.033,null
97,19602,1.579,8.992,2.033,null
98,19802,1.554,7.774,1.946,null
99,20003,1.554,7.774,1.829,null
100,20203,1.554,7.774,1.829,null
101,20403,1.554,7.774,1.829,null
102,20603,1.534,7.644,1.939,null
103,20803,1.534,7.644,1.939,null
104,21002,1.534,7.644,1.977,null
105,21202,1.534,9.828,2.009,null
106,21403,1.534,9.828,2.009,null
107,21603,1.534,9.828,2.009,null
108,21802,1.518,8.347,1.928,null
109,22003,1.518,8.347,1.928,null
110,22203,1.518,8.347,1.928,null
111,22402,1.505,7.594,2.101,null
112,22602,1.505,7.594,2.101,null
113,22802,1.505,7.594,2.101,null
114,23002,1.681,9.526,2.108,null
115,23202,1.732,11.126,2.108,null
116,23403,1.732,11.126,2.108,null
117,23603,1.673,9.218,2.108,null
118,23802,1.673,7.930,2.004,null
119,24003,1.673,7.930,2.004,null
120,24202,1.673,7.930,2.004,null
121,24403,1.627,7.503,2.085,null
122,24603,1.627,7.503,2.085,null
123,24803,1.627,7.503,2.085,null
124,25003,1.931,8.502,2.096,null
125,25203,1.931,8.502,2.096,null
126,25403,1.931,8.502,2.096,null
127,25602,1.825,7.433,1.994,null
128,25803,1.825,7.433,1.994,null
129,26003,1.825,7.433,1.994,null
130,26202,1.797,7.408,2.078,null
131,26403,1.774,7.408,2.078,null
132,26602,1.774,7.408,2.078,null
133,26803,1.774,7.408,2.090,null
134,27003,1.918,8.866,2.100,null
135,27203,1.918,8.866,2.100,null
136,27402,1.918,8.866,1.997,null
137,27602,1.815,7.687,1.918,null
138,27803,1.815,7.687,1.918,null
139,28003,1.815,7.687,1.918,null
140,28202,1.726,7.588,2.014,null
141,28402,1.726,7.588,2.014,null
142,28602,1.726,7.588,2.014,null
143,28802,1.876,9.366,1.984,null
144,29002,1.876,9.366,1.984,null
145,29203,1.876,9.366,1.984,null
146,29402,1.784,8.031,1.984,null
147,29603,1.663,7.290,1.909,null
148,29803,1.663,7.290,1.909,null
149,30002,1.663,6.924,1.909,null
150,30202,1.619,6.644,2.006,null
151,30402,1.619,6.644,2.006,null
152,30603,1.619,6.644,2.006,null
153,30803,1.731,8.340,2.006,null
154,31003,1.731,8.340,2.006,null
155,31203,1.731,8.340,2.006,null
156,31402,1.589,7.320,1.925,null
157,31602,1.589,7.320,1.925,null
158,31802,1.589,7.320,1.925,null
159,32002,1.589,7.130,2.020,null
160,32202,1.589,7.130,2.020,null
161,32403,1.589,7.130,2.020,null
162,32602,1.756,7.130,2.043,null
163,32802,1.756,7.130,2.043,null
164,33003,1.756,7.130,2.043,null
165,33202,1.756,7.130,1.954,null
166,33403,1.691,6.457,1.885,null
167,33602,1.691,6.457,1.885,null
