tick,time,Beacon #1,Beacon #2,Beacon #3,Beacon #4
0,201,null,null,null,null
1,401,null,null,null,null
2,602,0.937,4.343,1.634,null
3,802,0.937,4.343,1.634,null
4,1003,0.937,4.343,1.634,null
5,1201,0.910,4.017,1.994,null
6,1403,0.910,4.017,1.994,null
7,1604,0.910,4.017,1.994,null
8,1802,0.910,4.017,2.023,null
9,2002,0.910,4.017,2.278,null
10,2203,0.910,4.017,2.278,null
11,2402,0.889,4.080,2.132,null
12,2603,0.889,4.132,1.968,null
13,2802,0.889,4.132,1.968,null
14,3004,0.889,4.132,2.111,null
15,3203,0.847,3.860,2.234,null
16,3403,0.847,3.860,2.234,null
17,3603,0.847,3.860,2.234,null
18,3802,1.092,3.944,2.338,null
19,4003,1.092,3.944,2.338,null
20,4203,1.092,3.944,2.338,null
21,4402,1.029,4.083,2.176,null
22,4603,1.029,4.083,2.176,null
23,4803,1.029,4.083,2.176,null
24,5002,0.895,3.924,2.289,null
25,5203,0.895,3.704,2.289,null
26,5405,0.895,3.704,2.289,null
27,5602,0.987,3.704,2.448,null
28,5803,1.098,3.925,2.448,null
29,6003,1.098,3.925,2.448,null
30,6202,1.098,3.925,2.448,null
31,6404,1.098,3.925,2.448,null
32,6603,1.098,3.925,2.448,null
33,6804,1.098,3.925,2.448,null
34,7003,1.098,3.925,2.448,null
35,7203,1.098,3.925,2.448,null
36,7403,1.098,3.925,2.448,null
37,7602,1.196,4.111,2.583,null
38,7803,1.196,4.111,2.583,null
39,8003,1.196,4.111,2.583,null
40,8201,1.140,4.156,2.191,null
41,8403,1.140,4.156,2.191,null
42,8603,1.140,4.156,2.191,null
43,8801,1.064,3.980,2.301,null
44,9003,1.064,3.980,2.393,null
45,9203,1.064,3.980,2.393,null
46,9402,1.133,3.980,2.404,null
47,9603,1.263,3.845,2.546,null
48,9803,1.263,3.845,2.546,null
49,10003,1.263,3.845,2.546,null
50,10203,1.190,3.940,2.330,null
51,10403,1.190,3.940,2.330,null
52,10604,1.190,3.940,2.330,null
53,10802,1.036,3.715,2.417,null
54,11003,1.036,3.715,2.417,null
55,11203,1.036,3.715,2.417,null
56,11402,1.109,3.934,2.628,null
57,11602,1.109,3.934,2.628,null
58,11803,1.109,3.934,2.628,null
59,12002,1.041,3.934,2.455,null
60,12202,1.041,3.934,2.455,null
61,12402,1.041,3.934,2.455,null
62,12602,1.041,3.934,2.455,null
63,12803,0.990,3.711,2.388,null
64,13003,0.990,3.711,2.388,null
65,13202,0.990,3.711,2.388,null
66,13402,0.990,3.830,2.863,null
67,13603,0.990,3.830,2.863,null
68,13804,0.990,3.830,2.863,null
69,14002,0.979,3.928,2.863,null
70,14203,0.979,3.928,2.863,null
71,14403,0.979,3.928,2.863,null
72,14603,0.916,3.706,2.706,null
73,14803,0.916,3.706,2.706,null
74,15003,0.916,3.706,2.706,null
75,15202,1.005,3.632,2.706,null
76,15403,1.005,3.573,2.652,null
77,15602,1.005,3.573,2.652,null
78,15803,1.005,3.715,2.652,null
79,16003,0.991,3.715,2.343,null
80,16203,0.991,3.715,2.343,null
81,16403,0.991,3.715,2.343,null
82,16601,0.874,3.579,2.364,null
83,16803,0.874,3.579,2.364,null
