rssi,rssiKarman,distance
-68,-68.000,2.801
-68,-68.000,2.801
-66,-67.600,2.654
-71,-68.280,2.908
-68,-68.224,2.887
-67,-67.979,2.793
-66,-67.583,2.648
-70,-68.067,2.826
-69,-68.253,2.898
-66,-67.803,2.727
-69,-68.042,2.817
-69,-68.234,2.890
-65,-67.587,2.649
-69,-67.870,2.752
-68,-67.896,2.762
-68,-67.917,2.769
-66,-67.533,2.630
-70,-68.027,2.811
-69,-68.221,2.886
-68,-68.177,2.868
-65,-67.542,2.633
-69,-67.833,2.739
-68,-67.867,2.751
-65,-67.293,2.546
-65,-66.835,2.394
-70,-67.468,2.607
-68,-67.574,2.645
-68,-67.659,2.675
-64,-66.927,2.424
-65,-66.542,2.301
-69,-67.034,2.459
-68,-67.227,2.524
-65,-66.781,2.377
-69,-67.225,2.523
-64,-66.580,2.313
-69,-67.064,2.469
-68,-67.251,2.532
-66,-67.001,2.448
-66,-66.801,2.383
-69,-67.241,2.528
-69,-67.593,2.651
-68,-67.674,2.680
-65,-67.139,2.494
-64,-66.511,2.292
-69,-67.009,2.451
-68,-67.207,2.517
-68,-67.366,2.571
-68,-67.493,2.616
-65,-66.994,2.446
-70,-67.595,2.652
-69,-67.876,2.754
-66,-67.501,2.619
-70,-68.001,2.801
-69,-68.201,2.878
-68,-68.161,2.862
-65,-67.528,2.628
-64,-66.823,2.390
-69,-67.258,2.534
-68,-67.407,2.586
-68,-67.525,2.627
-65,-67.020,2.454
-69,-67.416,2.589
-68,-67.533,2.630
-64,-66.826,2.391
-69,-67.261,2.535
-68,-67.409,2.586
-64,-66.727,2.359
-69,-67.182,2.508
-69,-67.545,2.634
-68,-67.636,2.667
-64,-66.909,2.418
-64,-66.327,2.236
-69,-66.862,2.403
-68,-67.089,2.477
-68,-67.272,2.539
-65,-66.817,2.388
-69,-67.254,2.533
-68,-67.403,2.584
-65,-66.922,2.422
-69,-67.338,2.562
-68,-67.470,2.608
-64,-66.776,2.375
-65,-66.421,2.264
-69,-66.937,2.427
-67,-66.949,2.431
-67,-66.960,2.434
-65,-66.568,2.309
-65,-66.254,2.214
-71,-67.203,2.516
-69,-67.563,2.641
-67,-67.450,2.601
-65,-66.960,2.435
-65,-66.568,2.309
-68,-66.854,2.400
-69,-67.284,2.543
-65,-66.827,2.391
-69,-67.261,2.536
-69,-67.609,2.657
-68,-67.687,2.685
-64,-66.950,2.431
-69,-67.360,2.569
-68,-67.488,2.614
-65,-66.990,2.445
-65,-66.592,2.317
-69,-67.074,2.472
-68,-67.259,2.535
-68,-67.407,2.586
-65,-66.926,2.423
-69,-67.341,2.563
-69,-67.673,2.680
-68,-67.738,2.704
-68,-67.790,2.723
-66,-67.432,2.595
-66,-67.146,2.496
-69,-67.517,2.624
-70,-68.013,2.806
-69,-68.211,2.881
-67,-67.969,2.789
-74,-69.175,3.281
-73,-69.940,3.637
-74,-70.752,4.058
-71,-70.802,4.085
-70,-70.641,3.998
-69,-70.313,3.825
avg(rssi),avg(rssiKalman),avg(distance)
-67.58064516129032,-67.50603225806452,2.6364919354838707
stdev(rssi),stdev(rssiKalman),stdev(distance)
2.1140725648788314,0.7888535161404556,0.31723644117973415
