tick,time,Beacon #1,Beacon #2,Beacon #3,Beacon #4
0,202,null,null,null,null
1,401,null,null,null,null
2,602,0.884,4.343,2.801,null
3,804,0.884,4.123,2.801,null
4,1002,0.884,4.123,2.801,null
5,1201,0.884,4.123,2.801,null
6,1402,0.750,4.276,2.654,null
7,1605,0.750,4.276,2.654,null
8,1804,0.750,3.967,2.654,null
9,2003,0.750,3.736,2.908,null
10,2203,0.750,3.736,2.908,null
11,2403,0.750,3.736,2.908,null
12,2602,0.740,3.850,2.793,null
13,2802,0.740,3.850,2.793,null
14,3003,0.740,3.850,2.793,null
15,3202,0.650,4.303,2.648,null
16,3404,0.650,4.303,2.648,null
17,3602,0.650,4.303,2.648,null
18,3802,0.622,3.884,2.648,null
19,4003,0.622,3.884,2.826,null
20,4203,0.622,3.884,2.826,null
21,4403,0.656,3.884,2.826,null
22,4603,0.656,3.870,2.898,null
23,4803,0.656,3.870,2.898,null
24,5002,0.656,3.870,2.898,null
25,5202,0.543,4.172,2.727,null
26,5403,0.543,4.172,2.727,null
27,5602,0.543,4.172,2.727,null
28,5803,0.543,3.692,2.817,null
29,6003,0.543,3.692,2.817,null
30,6202,0.543,3.692,2.817,null
31,6402,0.571,3.528,2.890,null
32,6603,0.571,3.678,2.890,null
33,6803,0.571,3.678,2.890,null
34,7003,0.529,4.005,2.649,null
35,7202,0.529,4.178,2.649,null
36,7402,0.529,4.178,2.649,null
37,7601,0.529,3.794,2.649,null
38,7802,0.527,3.794,2.752,null
39,8002,0.527,3.794,2.752,null
40,8202,0.527,3.898,2.752,null
41,8402,0.558,3.881,2.769,null
42,8602,0.558,3.881,2.769,null
43,8804,0.558,3.881,2.769,null
44,9003,0.519,4.074,2.630,null
45,9203,0.519,4.074,2.630,null
46,9403,0.519,4.074,2.630,null
47,9603,0.519,3.718,2.886,null
48,9803,0.519,3.718,2.886,null
49,10003,0.519,3.718,2.886,null
50,10202,0.568,3.548,2.868,null
51,10403,0.609,3.548,2.868,null
52,10603,0.609,3.548,2.868,null
53,10802,0.557,3.892,2.868,null
54,11003,0.518,3.892,2.633,null
55,11203,0.518,3.892,2.633,null
56,11402,0.519,3.892,2.633,null
57,11603,0.519,3.585,2.739,null
58,11803,0.519,3.585,2.739,null
59,12004,0.519,3.585,2.739,null
60,12202,0.609,3.445,2.751,null
61,12404,0.609,3.445,2.751,null
62,12603,0.609,3.445,2.751,null
63,12802,0.506,4.113,2.546,null
64,13003,0.506,4.113,2.394,null
65,13202,0.506,4.113,2.394,null
66,13402,0.509,3.747,2.607,null
67,13602,0.512,3.747,2.607,null
68,13803,0.512,3.747,2.607,null
69,14002,0.512,3.747,2.645,null
70,14203,0.561,3.569,2.675,null
71,14402,0.561,3.569,2.675,null
72,14601,0.561,3.569,2.424,null
73,14802,0.521,3.910,2.301,null
74,15003,0.521,3.910,2.301,null
75,15203,0.521,3.910,2.301,null
76,15402,0.521,3.598,2.459,null
77,15603,0.521,3.598,2.459,null
78,15803,0.521,3.598,2.459,null
79,16003,0.569,3.456,2.524,null
80,16203,0.569,3.456,2.524,null
81,16402,0.569,3.456,2.524,null
82,16602,0.527,3.811,2.377,null
83,16802,0.496,4.121,2.377,null
84,17003,0.496,4.121,2.377,null
85,17203,0.496,4.121,2.377,null
86,17402,0.496,4.121,2.523,null
87,17603,0.496,4.121,2.523,null
88,17802,0.496,4.121,2.523,null
89,18003,0.592,3.852,2.523,null
90,18203,0.592,3.852,2.523,null
91,18402,0.592,3.852,2.523,null
92,18603,0.494,4.417,2.313,null
93,18803,0.494,4.417,2.313,null
94,19003,0.494,4.417,2.313,null
95,19202,0.494,4.417,2.469,null
96,19402,0.494,4.417,2.469,null
97,19602,0.494,4.417,2.469,null
98,19802,0.545,4.071,2.532,null
99,20003,0.590,4.071,2.532,null
100,20203,0.590,4.071,2.532,null
101,20402,0.590,4.071,2.448,null
102,20603,0.543,4.345,2.383,null
103,20803,0.543,4.345,2.383,null
104,21001,0.538,4.345,2.528,null
105,21202,0.535,4.018,2.528,null
106,21402,0.535,4.018,2.528,null
107,21602,0.535,4.018,2.528,null
108,21802,0.581,3.842,2.680,null
109,22003,0.581,3.842,2.680,null
110,22203,0.581,3.842,2.680,null
111,22402,0.536,4.148,2.292,null
112,22603,0.536,4.148,2.292,null
113,22803,0.536,4.148,2.292,null
114,23002,0.536,3.772,2.451,null
115,23203,0.536,3.496,2.451,null
116,23403,0.536,3.496,2.451,null
117,23601,0.536,3.651,2.517,null
118,23803,0.582,3.496,2.571,null
119,24003,0.582,3.496,2.571,null
120,24203,0.582,3.496,2.571,null
121,24403,0.582,3.496,2.571,null
122,24603,0.582,3.496,2.571,null
123,24803,0.582,3.496,2.571,null
124,25003,0.582,3.377,2.571,null
125,25203,0.582,3.377,2.571,null
126,25403,0.582,3.377,2.571,null
127,25602,0.656,3.371,2.616,null
128,25803,0.656,3.371,2.616,null
129,26002,0.656,3.371,2.616,null
130,26202,0.590,3.736,2.446,null
131,26403,0.543,3.736,2.446,null
132,26602,0.543,3.736,2.446,null
133,26802,0.543,3.736,2.446,null
134,27003,0.555,3.561,2.652,null
135,27203,0.555,3.561,2.652,null
136,27402,0.581,3.427,2.652,null
137,27602,0.621,3.411,2.754,null
138,27802,0.621,3.411,2.754,null
139,28002,0.621,3.411,2.754,null
140,28202,0.565,3.771,2.619,null
141,28403,0.565,3.771,2.619,null
142,28602,0.565,3.771,2.619,null
143,28802,0.549,3.496,2.801,null
144,29004,0.549,3.496,2.801,null
145,29202,0.549,3.496,2.801,null
146,29402,0.593,3.557,2.878,null
147,29602,0.593,3.557,2.862,null
148,29802,0.593,3.557,2.862,null
149,30001,0.545,3.900,2.628,null
150,30202,0.545,3.900,2.390,null
151,30403,0.545,3.900,2.390,null
152,30603,0.545,3.900,2.390,null
153,30803,0.540,3.361,2.534,null
154,31003,0.540,3.361,2.534,null
155,31202,0.540,3.361,2.534,null
156,31402,0.586,3.203,2.627,null
157,31603,0.586,3.203,2.627,null
158,31803,0.586,3.203,2.627,null
159,32001,0.540,3.925,2.454,null
160,32202,0.505,3.925,2.454,null
161,32402,0.505,3.925,2.454,null
162,32603,0.508,3.609,2.589,null
163,32802,0.508,3.609,2.589,null
164,33003,0.508,3.609,2.589,null
165,33202,0.558,3.609,2.589,null
166,33402,0.558,3.464,2.630,null
167,33602,0.558,3.464,2.630,null
168,33803,0.558,3.464,2.630,null
169,34003,0.519,3.818,2.391,null
170,34202,0.519,3.818,2.391,null
171,34403,0.519,3.818,2.391,null
172,34603,0.520,3.316,2.535,null
173,34802,0.520,3.316,2.535,null
174,35003,0.520,3.316,2.535,null
175,35202,0.609,3.237,2.586,null
176,35402,0.609,3.237,2.586,null
177,35603,0.609,3.237,2.586,null
178,35802,0.557,3.237,2.586,null
179,36002,0.557,3.616,2.359,null
180,36202,0.557,3.616,2.359,null
181,36403,0.557,3.616,2.508,null
182,36602,0.550,3.616,2.634,null
183,36802,0.550,3.616,2.634,null
184,37003,0.550,3.616,2.634,null
185,37202,0.594,3.469,2.667,null
186,37402,0.594,3.469,2.667,null
