rssi,rssiKarman,distance
-67,-67.000,1.226
-69,-67.400,1.277
-67,-67.320,1.267
-62,-66.256,1.136
-60,-65.005,1.000
-68,-65.604,1.063
-65,-65.483,1.050
-62,-64.786,0.978
-61,-64.029,0.906
-67,-64.623,0.962
-62,-64.099,0.912
-62,-63.679,0.874
-68,-64.543,0.955
-69,-65.435,1.045
-63,-64.948,0.995
-60,-63.958,0.899
-65,-64.166,0.919
-65,-64.333,0.934
-61,-63.667,0.873
-62,-63.333,0.844
-59,-62.467,0.773
-68,-63.573,0.865
-61,-63.059,0.821
-62,-62.847,0.803
-59,-62.078,0.743
-66,-62.862,0.804
-61,-62.490,0.774
-61,-62.192,0.751
-59,-61.553,0.704
-66,-62.443,0.771
-61,-62.154,0.748
-66,-62.923,0.809
-68,-63.939,0.898
-62,-63.551,0.863
-62,-63.241,0.836
-63,-63.193,0.832
-60,-62.554,0.780
-68,-63.643,0.871
-63,-63.515,0.860
-67,-64.212,0.923
-66,-64.569,0.957
-62,-64.055,0.908
-67,-64.644,0.964
-61,-63.916,0.895
-62,-63.532,0.861
-59,-62.626,0.785
-65,-63.101,0.824
-66,-63.681,0.874
-60,-62.944,0.811
-60,-62.356,0.764
-60,-61.884,0.728
-66,-62.708,0.792
-66,-63.366,0.847
-62,-63.093,0.823
-66,-63.674,0.874
-62,-63.339,0.844
-62,-63.072,0.822
-60,-62.457,0.772
-71,-64.166,0.919
-67,-64.733,0.973
-62,-64.186,0.920
-63,-63.949,0.898
-62,-63.559,0.864
-68,-64.447,0.945
-63,-64.158,0.918
-61,-63.526,0.861
-67,-64.221,0.924
-66,-64.577,0.958
-63,-64.261,0.928
-60,-63.409,0.850
-67,-64.127,0.915
-66,-64.502,0.951
-63,-64.201,0.922
-61,-63.561,0.864
-66,-64.049,0.908
-64,-64.039,0.907
-60,-63.231,0.835
-67,-63.985,0.902
-62,-63.588,0.866
-63,-63.470,0.856
-60,-62.776,0.797
-67,-63.621,0.869
-62,-63.297,0.841
-60,-62.637,0.786
-69,-63.910,0.895
-67,-64.528,0.953
-62,-64.022,0.905
-61,-63.418,0.851
-66,-63.934,0.897
-66,-64.347,0.936
-62,-63.878,0.892
-68,-64.702,0.970
-64,-64.562,0.956
-64,-64.450,0.945
-62,-63.960,0.899
-67,-64.568,0.957
-67,-65.054,1.006
-63,-64.643,0.964
-64,-64.515,0.952
-61,-63.812,0.886
-63,-63.649,0.871
-64,-63.720,0.878
-63,-63.576,0.865
-63,-63.460,0.855
-60,-62.768,0.797
-68,-63.815,0.886
-68,-64.652,0.965
-64,-64.521,0.952
-63,-64.217,0.923
-60,-63.374,0.847
-68,-64.299,0.931
-68,-65.039,1.004
-62,-64.431,0.944
-60,-63.545,0.862
-66,-64.036,0.906
-62,-63.629,0.870
-61,-63.103,0.824
-67,-63.882,0.892
-62,-63.506,0.859
-62,-63.205,0.833
-68,-64.164,0.918
-61,-63.531,0.861
-59,-62.625,0.785
-67,-63.500,0.858
-67,-64.200,0.922
-65,-64.360,0.937
-65,-64.488,0.949
avg(rssi),avg(rssiKalman),avg(distance)
-63.77165354330709,-63.850763779527554,0.8938897637795273
stdev(rssi),stdev(rssiKalman),stdev(distance)
2.930128524707807,0.9585648512861026,0.09153573617763719
