rssi,rssiKarman,distance
-79,-79.000,12.927
-73,-77.800,11.121
-80,-78.240,11.752
-75,-77.592,10.835
-75,-77.074,10.154
-85,-78.659,12.386
-74,-77.727,11.020
-80,-78.182,11.666
-79,-78.345,11.908
-75,-77.676,10.950
-82,-78.541,12.204
-81,-79.033,12.980
-78,-78.826,12.648
-75,-78.061,11.491
-76,-77.649,10.913
-84,-78.919,12.796
-88,-80.735,16.067
-82,-80.988,16.585
-76,-79.991,14.636
-76,-79.192,13.242
-82,-79.754,14.208
-79,-79.603,13.942
-74,-78.483,12.115
-78,-78.386,11.969
-79,-78.509,12.155
-74,-77.607,10.856
-81,-78.286,11.819
-80,-78.629,12.339
-79,-78.703,12.454
-86,-80.162,14.954
-76,-79.330,13.472
-79,-79.264,13.361
-79,-79.211,13.273
-80,-79.369,13.538
-75,-78.495,12.134
-83,-79.396,13.585
-84,-80.317,15.247
-79,-80.053,14.751
-81,-80.243,15.106
-79,-79.994,14.642
-80,-79.995,14.644
-77,-79.396,13.585
-77,-78.917,12.793
-83,-79.734,14.172
-83,-80.387,15.381
-76,-79.510,13.779
-81,-79.808,14.304
-88,-81.446,17.565
-75,-80.157,14.944
-79,-79.926,14.517
-79,-79.740,14.184
-81,-79.992,14.639
-78,-79.594,13.926
-87,-81.075,16.767
-79,-80.660,15.917
-75,-79.528,13.811
-79,-79.422,13.630
-76,-78.738,12.509
-75,-77.990,11.390
-81,-78.592,12.283
-79,-78.674,12.409
-76,-78.139,11.604
-74,-77.311,10.461
-78,-77.449,10.643
-75,-76.959,10.009
-76,-76.767,9.771
-90,-79.414,13.615
-78,-79.131,13.141
-75,-78.305,11.848
-82,-79.044,12.998
-79,-79.035,12.984
-75,-78.228,11.735
-80,-78.582,12.268
-80,-78.866,12.711
-79,-78.893,12.754
-75,-78.114,11.568
-90,-80.491,15.584
-86,-81.593,17.891
-74,-80.074,14.790
-81,-80.260,15.137
-79,-80.008,14.667
-78,-79.606,13.947
-75,-78.685,12.426
-82,-79.348,13.503
-80,-79.478,13.725
-73,-78.183,11.668
-81,-78.746,12.522
-73,-77.597,10.842
-75,-77.078,10.159
-80,-77.662,10.931
-78,-77.730,11.024
-75,-77.184,10.295
-74,-76.547,9.505
-90,-79.238,13.317
-74,-78.190,11.679
-86,-79.752,14.204
-79,-79.602,13.939
-72,-78.081,11.521
-84,-79.265,13.363
-86,-80.612,15.821
-79,-80.290,15.195
-82,-80.632,15.860
-72,-78.905,12.774
-85,-80.124,14.883
-77,-79.499,13.762
-79,-79.400,13.591
-78,-79.120,13.122
avg(rssi),avg(rssiKalman),avg(distance)
-79.03738317757009,-79.03291588785046,13.094457943925232
stdev(rssi),stdev(rssiKalman),stdev(distance)
4.087650042734399,1.0581391541572687,1.7349054932938548
