rssi,rssiKarman,distance
-60,-60.000,0.274
-62,-60.400,0.298
-64,-61.120,0.348
-67,-62.296,0.448
-72,-64.237,0.680
-67,-64.789,0.766
-62,-64.232,0.680
-64,-64.185,0.673
-64,-64.148,0.668
-64,-64.119,0.663
-62,-63.695,0.606
-67,-64.356,0.698
-66,-64.685,0.749
-67,-65.148,0.828
-66,-65.318,0.858
-71,-66.455,1.096
-60,-65.164,0.830
-61,-64.331,0.694
-62,-63.865,0.628
-60,-63.092,0.532
-60,-62.473,0.466
-65,-62.979,0.519
-64,-63.183,0.542
-65,-63.546,0.587
-62,-63.237,0.549
-64,-63.390,0.567
-64,-63.512,0.582
-62,-63.209,0.546
-62,-62.968,0.518
-61,-62.574,0.476
-64,-62.859,0.506
-63,-62.887,0.509
-61,-62.510,0.469
-62,-62.408,0.459
-61,-62.126,0.432
-61,-61.901,0.412
-63,-62.121,0.432
-62,-62.097,0.429
-64,-62.477,0.466
-65,-62.982,0.519
-64,-63.186,0.543
-63,-63.148,0.538
-62,-62.919,0.512
-62,-62.735,0.493
-65,-63.188,0.543
-62,-62.950,0.516
-62,-62.760,0.495
-63,-62.808,0.500
-65,-63.247,0.550
-61,-62.797,0.499
-63,-62.838,0.504
-62,-62.670,0.486
-64,-62.936,0.514
-62,-62.749,0.494
-65,-63.199,0.544
-65,-63.559,0.588
-62,-63.247,0.550
-65,-63.598,0.593
-66,-64.078,0.658
-62,-63.663,0.601
-64,-63.730,0.610
-64,-63.784,0.617
-61,-63.227,0.548
-64,-63.382,0.566
-64,-63.505,0.581
-64,-63.604,0.594
-61,-63.084,0.531
-62,-62.867,0.507
-64,-63.093,0.532
-64,-63.275,0.553
-67,-64.020,0.649
-61,-63.416,0.570
-64,-63.533,0.585
-64,-63.626,0.597
-61,-63.101,0.533
-64,-63.281,0.554
-64,-63.425,0.571
-64,-63.540,0.586
-61,-63.032,0.525
-64,-63.225,0.547
-64,-63.380,0.566
-67,-64.104,0.661
-62,-63.683,0.604
-62,-63.347,0.562
-64,-63.477,0.578
-64,-63.582,0.591
-62,-63.266,0.552
-64,-63.412,0.570
-64,-63.530,0.584
-67,-64.224,0.679
-63,-63.979,0.644
-65,-64.183,0.673
-64,-64.147,0.667
-67,-64.717,0.754
-62,-64.174,0.671
-64,-64.139,0.666
-64,-64.111,0.662
-66,-64.489,0.718
-64,-64.391,0.703
-64,-64.313,0.692
-63,-64.050,0.654
-62,-63.640,0.598
-65,-63.912,0.635
-65,-64.130,0.665
-63,-63.904,0.633
-80,-67.123,1.265
-70,-67.698,1.432
-70,-68.159,1.581
-63,-67.127,1.267
-64,-66.502,1.107
-59,-65.001,0.802
-64,-64.801,0.768
-59,-63.641,0.599
-60,-62.913,0.512
-64,-63.130,0.536
-64,-63.304,0.557
-68,-64.243,0.681
-65,-64.395,0.704
avg(rssi),avg(rssiKalman),avg(distance)
-63.771186440677965,-63.62220338983054,0.6175593220338983
stdev(rssi),stdev(rssiKalman),stdev(distance)
2.7321408286566697,1.1772502114365886,0.1885221086874087
