tick,time,Beacon #1,Beacon #2,Beacon #3,Beacon #4
0,201,null,null,null,null
1,401,null,null,null,null
2,601,0.274,null,12.927,null
3,1992,0.274,37.635,11.121,4.312
4,2676,0.448,31.107,11.752,4.167
5,3336,0.448,31.107,11.752,2.810
6,3960,0.766,31.107,11.752,3.336
7,4412,0.680,20.891,10.835,3.556
8,4849,0.680,20.891,10.835,3.696
9,5280,0.673,21.366,10.154,3.696
10,5707,0.668,20.450,10.154,4.657
11,6133,0.668,16.554,10.154,4.719
12,6560,0.663,15.375,12.386,4.769
13,6993,0.606,15.941,11.020,4.542
14,7418,0.698,15.941,11.020,4.898
15,7849,0.698,16.409,11.666,5.203
16,8279,0.828,13.881,11.908,4.870
17,8712,0.858,13.881,10.950,4.753
18,9133,1.096,15.406,10.950,4.661
19,9555,1.096,15.224,12.980,5.146
20,9976,0.830,15.224,12.648,4.827
21,10407,0.830,13.711,12.648,4.827
22,10827,0.694,13.869,10.913,4.457
23,11249,0.694,14.679,12.796,4.457
24,11663,0.628,14.679,16.067,4.556
25,12085,0.532,13.316,16.585,4.243
26,12510,0.532,13.316,14.636,4.243
27,12941,0.466,13.549,13.242,4.257
28,13367,0.519,14.407,14.208,4.519
29,13795,0.519,13.119,14.208,4.519
30,14210,0.542,12.171,13.942,4.101
31,14627,0.542,14.545,12.115,4.387
32,15037,0.542,14.545,12.115,4.499
33,15455,0.587,15.993,12.115,5.001
34,15865,0.549,14.261,12.155,4.585
35,16271,0.549,14.261,12.155,4.585
36,16681,0.567,14.313,10.856,4.589
37,17087,0.567,15.054,12.339,5.229
38,17487,0.582,15.674,12.339,5.229
39,17892,0.546,15.674,14.954,4.752
40,18295,0.518,16.979,14.954,4.752
41,18696,0.476,18.100,13.472,4.935
42,19093,0.506,18.390,13.361,4.935
43,19493,0.506,18.390,13.361,4.935
44,19899,0.469,18.390,13.538,4.668
45,20308,0.432,17.714,12.134,4.595
46,20711,0.432,17.714,12.134,4.595
47,21121,0.432,17.853,15.247,5.241
48,21532,0.432,13.962,14.751,4.898
49,21942,0.432,13.962,14.751,4.641
50,22342,0.429,14.758,14.751,4.392
51,22751,0.466,14.758,14.751,4.503
52,23156,0.519,14.710,15.106,4.503
53,23564,0.543,13.339,14.644,4.338
54,23966,0.543,13.339,14.644,4.333
55,24378,0.538,12.936,12.793,4.207
56,24778,0.538,13.485,14.172,4.878
57,25181,0.538,13.485,14.172,4.878
58,25583,0.512,12.442,15.381,4.625
59,25981,0.512,12.833,13.779,4.625
60,26385,0.512,13.153,13.779,4.625
61,26791,0.493,14.294,14.304,4.625
62,27194,0.493,14.294,14.304,4.625
63,27609,0.543,13.036,17.565,4.069
64,28013,0.495,14.765,14.944,4.359
65,28422,0.495,14.765,14.944,4.359
66,28833,0.500,14.765,14.944,5.365
67,29240,0.550,13.378,14.517,4.991
68,29652,0.550,13.378,14.517,4.991
69,30061,0.499,13.599,14.517,5.101
70,30467,0.504,15.155,14.517,5.374
71,30875,0.504,15.155,14.517,6.106
72,31285,0.514,12.572,14.639,5.235
73,31693,0.494,14.232,14.639,5.036
74,32104,0.494,14.289,13.926,4.882
75,32514,0.544,15.034,16.767,5.495
76,32922,0.544,15.034,16.767,5.495
