tick,time,Beacon #1,Beacon #2,Beacon #3,Beacon #4
113,22801,0.937,6.375,3.529,null
114,23002,1.023,7.861,4.180,null
115,23202,1.023,7.861,4.180,null
116,23401,1.023,6.982,3.964,null
117,23602,1.023,6.186,3.799,null
118,23801,1.023,6.186,3.799,null
119,24002,1.023,6.186,3.799,null
120,24201,0.977,5.471,3.209,null
121,24402,0.977,5.471,3.209,null
122,24602,0.977,5.471,3.209,null
123,24802,1.089,6.957,4.291,null
124,25002,1.089,6.957,4.291,null
125,25201,1.089,6.957,4.291,null
126,25401,1.089,6.331,4.048,null
127,25601,1.026,6.331,4.048,null
128,25801,1.026,6.331,4.048,null
129,26000,0.951,6.331,4.048,null
130,26201,0.951,5.574,4.048,null
131,26402,0.951,5.574,4.048,null
132,26601,1.035,5.574,4.048,null
133,26802,1.035,6.879,4.665,null
134,27002,1.035,6.879,4.665,null
135,27202,1.035,6.879,4.665,null
136,27401,0.957,6.113,4.212,null
137,27602,0.957,6.113,4.212,null
138,27802,0.957,6.113,4.212,null
139,28001,0.899,5.563,3.486,null
140,28201,0.899,5.563,3.486,null
141,28401,0.899,5.563,3.486,null
142,28601,1.127,7.049,4.139,null
143,28802,1.127,7.049,4.139,null
144,29002,1.127,7.049,4.139,null
145,29201,1.127,6.074,3.933,null
146,29402,1.024,6.074,3.933,null
147,29602,1.024,6.074,3.933,null
148,29802,1.024,5.392,3.933,null
149,30002,0.949,5.031,3.299,null
150,30202,0.949,5.031,3.299,null
151,30401,0.949,5.031,3.299,null
152,30602,1.034,5.031,3.855,null
153,30802,1.034,5.031,3.855,null
154,31002,1.034,5.031,3.855,null
155,31202,0.956,4.322,3.511,null
156,31401,0.956,4.322,3.511,null
157,31602,0.956,4.322,3.511,null
158,31801,0.925,4.322,2.855,null
159,32002,0.925,4.322,2.420,null
160,32202,0.925,4.322,2.420,null
161,32401,1.043,4.322,3.537,null
162,32602,1.043,5.328,4.419,null
163,32803,1.043,5.328,4.419,null
164,33002,1.043,5.328,4.419,null
165,33202,0.963,4.855,3.927,null
166,33402,0.963,4.855,3.927,null
167,33601,0.963,4.855,3.927,null
168,33802,0.903,4.626,2.803,null
169,34001,0.903,4.626,2.803,null
170,34202,0.903,4.626,2.803,null
171,34401,1.098,6.022,3.476,null
172,34601,1.098,6.022,3.476,null
173,34801,1.098,6.022,3.476,null
174,35001,1.003,5.355,3.241,null
175,35202,0.933,5.355,3.241,null
176,35402,0.933,5.355,3.241,null
177,35601,0.907,5.271,2.826,null
178,35802,0.913,4.690,2.826,null
179,36001,0.913,4.690,2.826,null
180,36201,1.002,4.690,2.826,null
181,36401,1.080,7.799,3.794,null
182,36602,1.080,7.799,3.794,null
183,36802,1.080,7.799,3.794,null
184,37001,0.990,5.997,3.401,null
185,37202,0.990,5.997,3.401,null
186,37401,0.990,5.997,3.401,null
187,37602,0.951,5.200,2.859,null
188,37802,0.951,5.200,2.859,null
189,38001,0.951,5.200,2.859,null
190,38200,1.036,6.507,3.629,null
191,38402,1.036,6.507,3.943,null
192,38601,1.036,6.507,3.943,null
193,38801,0.986,5.848,3.584,null
194,39002,0.986,5.368,3.233,null
195,39202,0.986,5.368,3.233,null
196,39401,0.986,5.368,2.745,null
197,39601,0.948,5.013,2.475,null
198,39801,0.948,5.013,2.475,null
199,40001,0.948,5.013,2.475,null
200,40202,1.063,5.013,3.814,null
201,40402,1.063,5.013,3.814,null
202,40601,1.063,5.013,3.814,null
203,40801,0.914,4.746,3.586,null
204,41002,0.914,4.746,3.586,null
205,41201,0.914,4.746,3.586,null
206,41400,0.892,4.426,2.644,null
207,41602,0.892,4.426,2.644,null
208,41802,0.892,4.426,2.644,null
209,42001,1.013,6.185,2.644,null
210,42201,1.090,7.674,3.230,null
211,42402,1.090,7.674,3.230,null
212,42601,1.027,6.672,3.230,null
213,42802,0.979,6.672,3.139,null
214,43002,0.979,6.672,3.139,null
215,43202,0.979,6.672,3.139,null
216,43402,0.943,5.098,2.755,null
217,43601,0.943,5.098,2.755,null
218,43802,0.943,5.098,2.755,null
219,44001,1.128,8.488,2.755,null
220,44200,1.128,8.488,2.755,null
221,44402,1.128,8.488,2.755,null
222,44602,1.128,8.488,2.764,null
223,44802,1.128,7.233,2.771,null
224,45002,1.128,7.233,2.771,null
225,45202,1.056,6.200,2.493,null
226,45402,1.056,5.626,2.493,null
227,45602,1.056,5.626,2.493,null
228,45801,1.056,6.752,3.082,null
229,46001,1.126,7.418,3.751,null
230,46202,1.126,7.418,3.751,null
231,46402,1.126,7.418,3.751,null
232,46602,1.024,5.838,3.450,null
233,46802,1.024,5.838,3.450,null
234,47003,1.024,5.838,3.450,null
235,47201,0.977,5.223,2.892,null
236,47402,0.977,5.223,2.892,null
237,47602,0.977,5.223,2.892,null
238,47801,1.089,5.223,4.192,null
239,48002,1.089,5.223,4.192,null
240,48201,1.089,5.223,4.192,null
241,48401,1.027,5.223,4.192,null
242,48602,0.951,5.223,3.867,null
243,48802,0.951,5.223,3.867,null
244,49002,0.921,5.223,3.867,null
245,49202,0.921,4.779,3.255,null
246,49402,0.921,4.779,3.255,null
247,49602,0.921,4.779,3.255,null
248,49801,1.009,5.774,3.930,null
249,50001,1.009,5.774,3.930,null
250,50201,1.009,5.774,3.930,null
251,50401,0.884,5.774,3.930,null
252,50603,0.884,5.774,3.930,null
253,50802,0.884,5.774,3.930,null
254,51001,0.812,5.177,3.297,null
255,51201,0.812,5.177,2.943,null
256,51402,0.812,5.177,2.943,null
257,51601,0.913,7.197,3.335,null
258,51802,1.002,7.197,3.685,null
259,52002,1.002,7.197,3.685,null
260,52201,1.002,6.505,3.685,null
261,52402,0.960,5.846,3.395,null
262,52602,0.960,5.846,3.395,null
263,52802,0.928,5.846,3.395,null
264,53001,0.930,5.367,2.486,null
265,53201,0.930,5.367,2.486,null
266,53401,0.930,5.367,2.486,null
267,53601,1.017,5.367,2.486,null
268,53802,1.017,5.367,2.486,null
269,54002,1.017,5.367,2.486,null
270,54201,0.972,5.013,2.478,null
271,54402,0.972,5.013,2.478,null
272,54602,0.972,5.013,2.478,null
273,54801,0.937,5.013,2.219,null
274,55002,0.937,4.624,2.219,null
275,55201,0.937,4.624,2.219,null
276,55402,0.937,4.624,2.219,null
277,55601,1.023,6.080,2.808,null
278,55801,1.023,6.080,2.808,null
279,56002,1.023,6.080,2.808,null
280,56202,0.892,5.539,2.672,null
281,56401,0.892,5.539,2.672,null
282,56602,0.892,5.539,2.672,null
283,56801,0.901,5.008,2.422,null
284,57001,0.901,5.008,2.422,null
285,57202,0.901,5.008,2.422,null
286,57401,0.963,6.481,3.011,null
287,57601,1.046,7.966,3.489,null
288,57801,1.046,7.966,3.489,null
289,58002,0.994,7.966,3.339,null
290,58201,0.954,7.966,3.495,null
291,58401,0.954,7.966,3.495,null
292,58601,0.923,7.966,3.495,null
293,58802,0.873,6.110,3.084,null
294,59001,0.873,6.110,3.084,null
295,59201,0.873,6.110,3.084,null
296,59401,0.996,8.679,3.556,null
297,59601,0.996,8.679,3.556,null
298,59800,0.996,8.679,3.556,null
299,60000,0.928,6.322,4.206,null
300,60202,0.928,6.322,4.206,null
301,60402,0.928,6.322,4.206,null
302,60601,0.930,5.270,3.674,null
303,60802,0.930,5.270,3.674,null
304,61002,0.930,5.270,3.674,null
305,61201,0.930,5.270,3.674,null
