tick,time,Beacon #1,Beacon #2,Beacon #3,Beacon #4
0,202,null,26.867,2.139,null
1,401,null,26.867,2.139,null
2,602,null,22.392,2.139,null
3,803,0.810,22.392,2.139,null
4,1002,0.810,22.392,2.139,null
5,1203,0.810,22.392,2.139,null
6,1404,0.786,22.392,2.198,null
7,1603,0.786,22.392,2.198,null
8,1802,0.786,22.392,2.198,null
9,2003,0.981,23.835,2.198,null
10,2203,0.981,23.835,2.198,null
11,2403,0.981,23.835,2.198,null
12,2602,0.944,17.466,2.071,null
13,2803,0.944,17.466,2.071,null
14,3003,0.944,17.466,2.071,null
15,3203,0.889,17.466,2.071,null
16,3403,0.847,17.466,2.142,null
17,3603,0.847,17.466,2.142,null
18,3802,0.944,17.466,2.142,null
19,4002,1.060,18.071,2.084,null
20,4202,1.060,18.071,2.084,null
21,4403,1.060,18.071,2.084,null
22,4603,1.014,15.477,1.909,null
23,4803,1.014,15.477,1.909,null
24,5003,1.014,15.477,1.909,null
25,5203,1.014,15.477,1.909,null
26,5403,1.014,15.477,1.909,null
27,5602,1.014,15.477,1.909,null
28,5802,1.014,19.684,2.007,null
29,6003,1.090,22.067,2.007,null
30,6203,1.090,22.067,2.007,null
31,6403,1.058,18.159,1.875,null
32,6603,1.033,18.159,1.824,null
33,6803,1.033,18.159,1.824,null
34,7003,1.033,18.159,1.824,null
35,7202,0.955,18.159,1.987,null
36,7403,0.955,18.159,1.987,null
37,7602,0.955,18.159,1.987,null
38,7802,1.039,21.794,2.017,null
39,8003,1.039,21.794,2.017,null
40,8202,1.039,21.794,2.017,null
41,8402,1.018,17.979,1.934,null
42,8603,1.018,17.979,1.934,null
43,8803,1.018,17.979,1.934,null
44,9002,1.018,17.979,2.027,null
45,9203,1.018,17.979,2.027,null
46,9403,1.018,17.979,2.027,null
47,9602,1.094,17.979,1.994,null
48,9802,1.094,17.979,2.023,null
49,10003,1.094,17.979,2.023,null
50,10202,1.094,17.979,1.887,null
51,10403,1.060,15.414,1.887,null
52,10602,1.060,15.414,1.887,null
53,10802,1.060,15.414,1.887,null
54,11002,0.976,15.414,2.175,null
55,11203,0.976,15.414,2.175,null
56,11403,0.976,15.414,2.175,null
57,11603,1.057,19.620,2.162,null
58,11803,1.057,19.620,2.162,null
59,12003,1.057,19.620,2.162,null
60,12202,1.032,19.620,1.990,null
61,12403,1.032,16.965,1.990,null
62,12603,1.032,16.965,1.990,null
63,12802,0.955,16.965,1.990,null
64,13003,0.955,16.965,2.074,null
65,13202,0.955,16.965,2.074,null
66,13402,0.955,24.130,2.074,null
67,13602,1.111,28.822,2.087,null
68,13803,1.111,28.822,2.087,null
69,14003,1.111,28.822,2.087,null
70,14202,1.015,22.484,1.987,null
71,14402,1.015,22.484,1.987,null
72,14603,1.015,22.484,1.987,null
73,14803,0.914,22.484,2.072,null
74,15003,0.914,22.484,2.072,null
75,15203,0.914,22.484,2.072,null
76,15402,1.081,22.484,2.030,null
77,15603,1.081,22.484,2.030,null
78,15803,1.081,22.484,2.030,null
79,16002,1.050,22.484,1.944,null
80,16203,1.050,18.433,1.877,null
81,16403,1.050,18.433,1.877,null
82,16602,1.050,18.433,2.034,null
83,16803,0.968,18.433,2.110,null
84,17003,0.968,18.433,2.110,null
85,17203,0.968,18.433,2.110,null
86,17403,1.051,18.433,2.060,null
87,17603,1.051,18.433,2.060,null
88,17803,1.051,18.433,2.060,null
89,18002,1.051,15.724,1.967,null
90,18203,1.051,15.724,1.967,null
91,18402,1.051,15.724,1.967,null
92,18602,0.968,15.724,2.055,null
93,18803,0.968,15.724,2.055,null
94,19002,0.968,15.724,2.055,null
95,19202,1.051,15.724,2.055,null
96,19403,1.051,15.724,2.055,null
97,19602,1.051,15.724,2.055,null
98,19802,1.027,13.847,2.055,null
99,20002,1.027,13.847,1.963,null
100,20203,1.027,13.847,1.963,null
101,20402,0.951,13.847,1.963,null
102,20604,0.951,13.847,1.963,null
103,20802,0.951,13.847,1.963,null
104,21003,0.951,13.847,1.963,null
105,21202,1.035,13.847,1.944,null
106,21402,1.035,13.847,1.944,null
107,21603,1.035,13.847,1.944,null
108,21802,1.035,13.847,1.877,null
109,22003,1.035,13.847,1.877,null
110,22203,1.035,13.847,1.877,null
111,22402,1.035,13.847,2.034,null
112,22602,1.035,13.847,2.034,null
113,22802,1.035,13.847,2.034,null
114,23002,1.035,13.847,2.000,null
115,23202,1.035,13.847,2.000,null
116,23402,1.035,13.847,2.000,null
117,23602,1.035,13.847,1.921,null
118,23803,1.015,12.186,1.921,null
119,24003,1.015,12.186,1.921,null
120,24203,1.015,12.186,1.921,null
121,24403,0.970,12.186,1.921,null
122,24603,0.970,12.186,1.921,null
123,24802,0.970,12.186,1.921,null
124,25002,1.052,12.186,1.921,null
125,25203,1.052,12.186,1.921,null
126,25402,1.052,12.186,1.921,null
127,25603,1.123,12.186,1.962,null
128,25802,1.123,12.186,1.962,null
129,26003,1.123,12.186,1.962,null
130,26202,1.123,12.186,1.962,null
131,26402,1.083,12.186,1.892,null
132,26603,1.083,12.186,1.892,null
133,26802,1.083,12.186,1.892,null
134,27003,0.992,12.186,2.046,null
135,27202,0.992,12.186,2.046,null
136,27402,0.992,12.186,2.046,null
137,27602,1.071,16.258,2.065,null
138,27803,1.071,16.258,2.065,null
139,28003,1.071,16.258,2.065,null
140,28202,1.043,13.856,1.970,null
141,28402,1.043,13.856,1.970,null
142,28602,1.043,13.856,1.970,null
143,28802,1.043,13.856,2.114,null
144,29002,0.963,13.856,2.177,null
145,29202,0.963,13.856,2.177,null
146,29402,0.963,13.856,2.169,null
147,29601,1.046,16.235,2.169,null
148,29802,1.046,16.235,2.169,null
149,30003,1.046,16.235,2.169,null
150,30202,1.023,14.206,1.959,null
151,30402,1.023,14.206,1.959,null
152,30608,1.023,14.206,1.959,null
153,30802,0.948,14.206,2.228,null
154,31004,0.948,14.206,2.228,null
155,31203,0.948,14.206,2.228,null
156,31402,1.064,14.206,2.210,null
157,31603,1.133,14.206,2.210,null
158,31802,1.133,14.206,2.210,null
159,32002,1.133,12.438,2.210,null
160,32203,1.091,11.184,2.210,null
161,32403,1.091,11.184,2.210,null
162,32603,1.091,11.184,2.210,null
163,32803,1.091,11.184,2.317,null
164,33002,1.091,11.184,2.317,null
165,33202,1.091,11.184,2.220,null
166,33403,1.156,16.839,2.145,null
167,33602,1.156,16.839,2.145,null
168,33802,1.156,16.839,2.145,null
169,34002,1.108,13.885,2.031,null
170,34202,1.108,13.885,2.031,null
171,34403,1.108,13.885,2.031,null
172,34602,1.011,13.885,2.166,null
173,34803,1.011,13.885,2.166,null
174,35003,1.011,13.885,2.166,null
175,35202,1.011,13.885,2.103,null
176,35402,1.087,13.885,2.103,null
177,35602,1.087,13.885,2.103,null
178,35802,1.087,13.885,2.103,null
179,36002,1.055,12.535,2.000,null
180,36202,1.055,12.535,2.000,null
181,36402,1.055,12.535,2.000,null
182,36602,1.055,12.535,2.082,null
183,36803,1.055,12.535,2.082,null
184,37003,1.055,12.535,2.082,null
185,37203,1.126,12.535,2.038,null
186,37402,1.126,12.535,2.038,null
187,37602,1.126,12.535,2.038,null
188,37802,1.085,12.535,2.038,null
189,38003,1.054,11.550,1.950,null
190,38202,1.054,11.550,1.950,null
191,38402,0.971,11.550,2.040,null
192,38603,0.971,11.550,2.174,null
193,38803,0.971,11.550,2.174,null
194,39002,0.971,16.408,2.174,null
195,39202,1.053,16.408,2.109,null
196,39402,1.053,16.408,2.109,null
197,39602,1.053,16.408,2.109,null
198,39802,1.010,12.853,1.951,null
199,40003,1.010,12.853,1.951,null
200,40203,1.010,12.853,1.951,null
201,40403,0.938,12.853,2.042,null
202,40603,0.938,12.853,2.042,null
203,40803,0.938,12.853,2.042,null
204,41002,1.099,17.873,2.061,null
205,41203,1.099,17.873,2.061,null
206,41402,1.099,17.873,2.061,null
207,41602,1.099,15.341,1.967,null
208,41802,1.065,15.341,1.967,null
209,42003,1.065,15.341,1.967,null
210,42202,1.065,15.341,2.055,null
211,42403,0.979,15.341,2.055,null
212,42602,0.979,15.341,2.055,null
213,42802,0.979,15.341,2.055,null
214,43002,1.060,15.341,1.986,null
215,43202,1.060,15.341,1.986,null
216,43403,1.060,15.341,1.986,null
217,43602,1.034,13.576,1.910,null
218,43803,1.014,11.995,1.851,null
219,44003,1.014,11.995,1.851,null
220,44202,0.969,11.995,2.011,null
221,44403,0.908,11.995,2.011,null
222,44602,0.908,11.995,2.011,null
223,44801,0.998,11.995,1.982,null
224,45002,0.998,11.995,1.982,null
225,45203,0.998,11.995,1.982,null
226,45403,0.998,11.995,1.982,null
227,45602,0.985,11.150,1.849,null
228,45802,0.985,11.150,1.849,null
229,46003,0.985,11.150,1.849,null
230,46203,0.871,11.150,2.090,null
231,46403,0.871,11.150,2.090,null
232,46602,0.871,11.150,2.090,null
233,46801,0.965,16.633,2.052,null
234,47003,0.965,16.633,2.052,null
235,47202,0.965,16.633,2.052,null
236,47402,0.965,13.587,1.960,null
237,47603,0.965,13.587,1.890,null
238,47803,0.965,13.587,1.890,null
239,48002,0.965,13.587,1.890,null
240,48202,0.905,13.587,2.101,null
241,48402,0.905,13.587,2.101,null
242,48602,0.905,13.587,2.101,null
243,48802,0.995,15.983,2.052,null
244,49003,0.995,15.983,2.052,null
245,49202,0.995,15.983,2.052,null
246,49402,0.983,13.881,1.961,null
247,49603,0.983,13.881,1.961,null
248,49803,0.983,13.881,1.961,null
249,50002,0.918,15.037,2.106,null
250,50202,0.918,15.037,2.106,null
251,50402,0.918,15.037,2.106,null
252,50602,1.007,15.037,2.106,null
253,50803,1.084,16.888,2.106,null
254,51002,1.084,16.888,2.106,null
255,51202,1.053,15.047,2.106,null
256,51403,0.999,14.082,2.002,null
257,51603,0.999,14.082,2.002,null
258,51803,0.999,14.082,2.002,null
259,52003,0.930,14.082,2.141,null
260,52202,0.930,14.082,2.141,null
261,52403,0.930,14.082,2.141,null
262,52602,0.930,16.447,2.141,null
263,52801,0.930,16.447,2.141,null
264,53002,0.930,16.447,2.141,null
265,53202,0.932,14.732,1.974,null
266,53402,0.932,14.732,1.974,null
267,53601,0.932,14.732,1.974,null
268,53802,0.880,14.732,2.117,null
269,54002,0.880,14.732,2.117,null
270,54202,0.880,14.732,2.117,null
271,54401,0.880,14.732,2.117,null
272,54602,0.973,17.052,2.065,null
273,54803,0.973,17.052,2.065,null
274,55003,0.973,17.052,2.065,null
275,55203,0.966,15.164,1.971,null
276,55403,0.966,15.164,1.971,null
277,55603,0.966,15.164,1.971,null
278,55802,0.905,15.320,2.172,null
279,56002,0.905,15.320,2.172,null
280,56202,0.905,15.320,2.172,null
281,56402,0.996,18.058,2.165,null
282,56603,0.996,18.058,2.165,null
283,56802,0.996,18.058,2.165,null
284,57002,0.984,15.468,2.165,null
285,57202,0.974,15.468,2.047,null
286,57402,0.974,15.468,2.047,null
287,57602,0.939,15.468,2.239,null
288,57803,0.939,15.468,2.239,null
289,58002,0.939,15.468,2.239,null
290,58203,0.939,15.468,2.239,null
291,58402,1.099,18.677,2.219,null
292,58602,1.099,18.677,2.219,null
293,58802,1.099,18.677,2.219,null
294,59002,1.038,16.310,2.087,null
295,59202,1.038,16.310,2.087,null
296,59402,1.038,16.310,2.087,null
297,59602,0.959,16.310,2.213,null
298,59803,0.959,16.310,2.258,null
299,60002,0.959,16.310,2.258,null
300,60202,0.959,16.310,2.234,null
301,60403,0.959,16.310,2.215,null
302,60602,0.959,16.310,2.215,null
303,60803,0.959,16.310,2.215,null
304,61002,0.955,14.258,2.084,null
305,61203,0.955,14.258,2.084,null
