accX,accY,accZ,angleX,angleY,angleZ,label
0.6307368,-1.3755231,-1.5823193,0.017944166,-0.09277516,-0.37232238,move
0.6307368,-1.3755231,-1.5823193,0.017944166,-0.09277516,-0.37232238,move
0.040932022,-1.6247149,-1.6470542,0.045433104,-0.2467132,-0.36132678,move
0.040932022,-1.6247149,-1.6470542,0.045433104,-0.2467132,-0.36132678,move
-0.043313652,-1.4650469,-1.2951941,0.10102184,-0.40248385,-0.27275133,move
-0.043313652,-1.4650469,-1.2951941,0.10102184,-0.40248385,-0.27275133,move
0.49761987,-1.1428227,-0.8871503,0.123623855,-0.2729804,-0.1853976,move
0.49761987,-1.1428227,-0.8871503,0.123623855,-0.2729804,-0.1853976,move
0.6732196,-0.48698854,-1.0930467,0.17738,0.0031306844,-0.183565,move
0.6732196,-0.48698854,-1.0930467,0.17738,0.0031306844,-0.183565,move
0.53914547,-0.11416149,-2.046153,0.27206412,0.083764896,-0.26297748,move
0.53914547,-0.11416149,-2.046153,0.27206412,0.083764896,-0.26297748,move
-0.35872108,-0.26691628,-2.5152793,0.24457517,-0.024358252,-0.30573806,move
-0.35872108,-0.26691628,-2.5152793,0.24457517,-0.024358252,-0.30573806,move
-0.49107587,-0.15037966,-1.7604685,0.1651627,-0.24732406,-0.20005837,move
-0.49107587,-0.15037966,-1.7604685,0.1651627,-0.24732406,-0.20005837,move
-0.14605771,0.07952452,-0.86281633,0.08269588,-0.24610233,-0.093767814,move
-0.14605771,0.07952452,-0.86281633,0.08269588,-0.24610233,-0.093767814,move
0.17622985,0.40324116,0.12900877,0.003894266,-0.08788824,-0.0290161,move
0.17622985,0.40324116,0.12900877,0.003894266,-0.08788824,-0.0290161,move
0.093978554,0.61384535,0.22696877,0.06742425,0.064828075,-0.03145956,move
0.093978554,0.61384535,0.22696877,0.06742425,0.064828075,-0.03145956,move
-0.34092593,0.79246855,0.44003725,0.145615,0.025121834,-0.013744468,move
-0.34092593,0.79246855,0.44003725,0.145615,0.025121834,-0.013744468,move
-0.7624524,0.6380048,1.269803,0.25434902,-0.156916,0.056505036,move
-0.7624524,0.6380048,1.269803,0.25434902,-0.156916,0.056505036,move
-0.8003248,0.5115571,1.9261866,0.39790234,-0.13553573,0.20738874,move
-0.8003248,0.5115571,1.9261866,0.39790234,-0.13553573,0.20738874,move
-0.3667504,0.81820965,1.7012768,0.43516514,0.07032586,0.38820487,move
-0.3667504,0.81820965,1.7012768,0.43516514,0.07032586,0.38820487,move
-0.3849433,2.185504,1.0729733,0.37957639,0.26091582,0.4560109,move
-0.3849433,2.185504,1.0729733,0.37957639,0.26091582,0.4560109,move
0.22985214,2.444037,-0.49698687,0.24701864,0.35498905,0.4382958,move
0.22985214,2.444037,-0.49698687,0.24701864,0.35498905,0.4382958,move
0.31075904,2.5927505,-0.8330865,-0.037033707,0.07032586,0.29352075,move
0.31075904,2.5927505,-0.8330865,-0.037033707,0.07032586,0.29352075,move
