accX,accY,accZ,angleX,angleY,angleZ,label
-0.5476233,2.539782,0.7321148,0.32032245,0.09231701,0.18967366,move
-0.5476233,2.539782,0.7321148,0.32032245,0.09231701,0.18967366,move
-0.9679364,2.209126,-0.852756,0.40156755,-0.012751812,0.20799962,move
-0.9679364,2.209126,-0.852756,0.40156755,-0.012751812,0.20799962,move
-0.9679364,2.209126,-0.852756,0.40156755,-0.012751812,0.20799962,move
-0.5970529,2.1942782,-0.6097617,0.07841983,-0.17402023,0.23548855,move
-0.5828228,1.2245388,0.7824116,-0.30764702,-0.34811684,0.07360926,move
-0.5828228,1.2245388,0.7824116,-0.30764702,-0.34811684,0.07360926,move
-0.66227883,0.28575373,2.6272554,-0.7548004,-0.14408784,-0.027794369,move
-0.66227883,0.28575373,2.6272554,-0.7548004,-0.14408784,-0.027794369,move
-1.4678667,-0.83351946,4.6192513,-0.6576728,-0.11049025,0.13469578,move
-1.4678667,-0.83351946,4.6192513,-0.6576728,-0.11049025,0.13469578,move
-0.7064081,-1.0974679,5.820562,-0.037644573,0.22120957,0.49021935,move
-0.7064081,-1.0974679,5.820562,-0.037644573,0.22120957,0.49021935,move
-0.09628302,-0.8081155,0.9186816,0.6697374,0.48510337,0.7254025,move
-0.09628302,-0.8081155,0.9186816,0.6697374,0.48510337,0.7254025,move
0.31349078,-0.47565985,-3.4522624,0.6697374,0.48510337,0.7254025,move
0.31349078,-0.47565985,-3.4522624,0.6495788,0.11614075,0.659429,move
1.1157923,-0.2194848,-2.9508514,0.08269588,-0.07383834,0.50854534,move
1.1157923,-0.2194848,-2.9508514,0.08269588,-0.07383834,0.50854534,move
0.50081706,-0.52002287,-1.9162655,-0.26855165,-0.018860465,0.17501289,move
0.50081706,-0.52002287,-1.9162655,-0.26855165,-0.018860465,0.17501289,move
-0.50834274,-1.2000804,-1.3908739,-0.40172026,-0.13003793,0.005192355,move
-0.50834274,-1.2000804,-1.3908739,-0.40172026,-0.13003793,0.005192355,move
-0.801077,-1.5584445,0.7077899,-0.4463134,-0.11720977,0.015577064,move
-0.801077,-1.5584445,0.7077899,-0.4463134,-0.11720977,0.015577064,move
-0.66883373,-1.3622484,1.8164692,-0.037033707,0.07887798,0.10842858,move
-0.66883373,-1.3622484,1.8164692,-0.037033707,0.07887798,0.10842858,move
-0.36196053,-0.9817376,-0.89783335,0.44249552,0.20654881,0.14874569,move
-0.36196053,-0.9817376,-0.89783335,0.44249552,0.20654881,0.14874569,move
0.023358107,-0.72585917,-2.9468608,0.37957639,0.083764896,0.029626964,move
0.023358107,-0.72585917,-2.9468608,0.37957639,0.083764896,0.029626964,move
-0.9143547,-1.128789,-1.6147017,-0.0071013086,-0.037797287,-0.102319926,move
-0.9143547,-1.128789,-1.6147017,-0.0071013086,-0.037797287,-0.102319926,move
-0.9049804,-1.1186438,-1.6227593,-0.10972667,-0.011530082,-0.015577064,move
-0.9049804,-1.1186438,-1.6227593,-0.10972667,-0.011530082,-0.015577064,move
-0.9049804,-1.1186438,-1.6227593,0.006948592,0.00496328,0.17562376,move
-0.7336222,-0.8501811,0.47796202,0.006948592,0.00496328,0.17562376,move
-0.019679964,-0.28995848,-0.36568022,0.30627257,0.10392345,0.22449298,move
-0.019679964,-0.28995848,-0.36568022,0.30627257,0.10392345,0.22449298,move
-0.12680179,-0.20577717,-2.8568816,0.47548223,0.036728274,0.15302174,move
-0.12680179,-0.20577717,-2.8568816,0.47548223,0.036728274,0.15302174,move
-0.45500875,-0.18875551,-2.9709811,0.18654297,-0.156916,0.1133155,move
-0.45500875,-0.18875551,-2.9709811,0.18654297,-0.156916,0.1133155,move
-0.43543172,-0.18935108,-1.0737691,-0.15187638,-0.24121541,0.16707164,move
-0.43543172,-0.18935108,-1.0737691,-0.15187638,-0.24121541,0.16707164,move
0.13339141,0.6023555,1.0921612,-0.10606148,-0.12148582,0.24037547,move
0.13339141,0.6023555,1.0921612,-0.10606148,-0.12148582,0.24037547,move
1.1052678,1.301477,1.683773,0.16943875,0.26946792,0.15424347,move
1.1052678,1.301477,1.683773,0.16943875,0.26946792,0.15424347,move
0.27731705,1.164794,-0.8184662,0.65874183,-0.101938136,-0.006414085,move
0.27731705,1.164794,-0.8184662,0.65874183,-0.101938136,-0.006414085,move
0.10493016,1.0020585,-1.7642641,0.44371724,-0.533209,-0.079107046,move
0.10493016,1.0020585,-1.7642641,0.44371724,-0.533209,-0.079107046,move
-0.20408377,0.5625186,0.3731184,0.064369924,-0.74456835,-0.14080444,move
-0.20408377,0.5625186,0.3731184,0.064369924,-0.74456835,-0.14080444,move
-0.26786083,0.122198105,2.6480618,0.011224649,-0.71891207,-0.086437434,move
-0.26786083,0.122198105,2.6480618,0.011224649,-0.71891207,-0.086437434,move
-0.21801966,0.6829543,3.1497664,0.21891883,-0.35850155,0.02107485,move
-0.21801966,0.6829543,3.1497664,0.21891883,-0.35850155,0.02107485,move
0.33167922,1.2888694,0.8889499,0.44188464,-0.14042264,0.07238753,move
0.33167922,1.2888694,0.8889499,0.44188464,-0.14042264,0.07238753,move
1.2890478,1.2553267,-0.14096308,0.32520938,-0.48311806,-0.03023783,move
1.2890478,1.2553267,-0.14096308,0.32520938,-0.48311806,-0.03023783,move
1.7931468,1.1126561,0.48168182,-0.18180877,-0.66271245,-0.3295618,move
1.7931468,1.1126561,0.48168182,-0.18180877,-0.66271245,-0.3295618,move
0.7403493,0.24669456,2.8306422,-0.60574925,-0.45501825,-0.573297,move
0.7403493,0.24669456,2.8306422,-0.60574925,-0.45501825,-0.573297,move
0.20289367,-0.37055683,3.4014683,-0.5623778,0.014737124,-0.537256,move
0.20289367,-0.37055683,3.4014683,-0.5623778,0.014737124,-0.537256,move
-0.008450866,-0.41018152,1.8925295,-0.2587778,0.20471622,-0.4089743,move
-0.008450866,-0.41018152,1.8925295,-0.2587778,0.20471622,-0.4089743,move
0.16456966,-0.74468136,0.35640144,-0.13110696,0.13019066,-0.31612277,move
0.16456966,-0.74468136,0.35640144,-0.13110696,0.13019066,-0.31612277,move
0.05883856,-1.1708446,-0.1881733,-0.23251058,0.0800997,-0.27397305,move
0.05883856,-1.1708446,-0.1881733,-0.23251058,0.0800997,-0.27397305,move
0.2658692,-1.6350927,-0.15917492,-0.35101843,-0.0066431593,-0.21594086,move
0.2658692,-1.6350927,-0.15917492,-0.35101843,-0.0066431593,-0.21594086,move
0.10478388,-1.9110017,0.6548352,-0.40172026,-0.05062546,-0.16279559,move
0.10478388,-1.9110017,0.6548352,-0.40172026,-0.05062546,-0.16279559,move
0.124895945,-2.0999784,0.2641797,-0.092622444,0.062384613,-0.04428773,move
0.124895945,-2.0999784,0.2641797,-0.092622444,0.062384613,-0.04428773,move
0.4794662,-1.8388476,-1.4318004,0.07658723,0.1924989,0.0729984,move
0.4794662,-1.8388476,-1.4318004,0.07658723,0.1924989,0.0729984,move
0.9653945,-1.3998656,-2.8243203,0.06620252,0.14485142,0.056505036,move
0.9653945,-1.3998656,-2.8243203,0.06620252,0.14485142,0.056505036,move
0.6373112,-1.0995107,-3.2656894,-0.124387436,0.07948884,-0.05589417,move
0.6373112,-1.0995107,-3.2656894,-0.124387436,0.07948884,-0.05589417,move
0.33348054,-0.7474146,-2.5169382,-0.28993192,-0.010308351,-0.14263703,move
0.33348054,-0.7474146,-2.5169382,-0.28993192,-0.010308351,-0.14263703,move
0.15881124,-0.6383629,-1.7187667,-0.2654973,-0.1184315,-0.21899518,move
0.15881124,-0.6383629,-1.7187667,-0.2654973,-0.1184315,-0.21899518,move
-0.0406487,-0.5397935,-0.8033514,-0.17386752,-0.20517437,-0.26236662,move
-0.0406487,-0.5397935,-0.8033514,-0.17386752,-0.20517437,-0.26236662,move
-0.108778775,-0.34959793,-0.53088856,0.058872137,-0.2693152,-0.2855795,move
