rssi,rssiKarman,distance
-66,-66,4.507
-60,-60.000,2.446
-66,-61.200,2.764
-64,-61.760,2.926
-60,-61.408,2.823
-67,-62.526,3.164
-60,-62.021,3.005
-66,-62.817,3.259
-64,-63.054,3.339
-61,-62.643,3.202
-66,-63.314,3.428
-67,-64.051,3.696
-64,-64.041,3.692
-64,-64.033,3.689
-60,-63.226,3.398
-66,-63.781,3.595
-61,-63.225,3.397
-67,-63.980,3.669
-65,-64.184,3.746
-65,-64.347,3.809
-61,-63.678,3.558
-61,-63.142,3.369
-67,-63.914,3.644
-64,-63.931,3.651
-64,-63.945,3.656
-61,-63.356,3.443
-61,-62.885,3.282
-66,-63.508,3.497
-66,-64.006,3.679
-64,-64.005,3.678
-61,-63.404,3.460
-66,-63.923,3.648
-42,-59.539,2.334
-40,-55.631,1.568
-66,-57.705,1.936
-66,-59.364,2.293
-66,-60.691,2.625
-62,-60.953,2.696
-61,-60.962,2.698
-66,-61.970,2.990
-65,-62.576,3.180
-60,-62.061,3.017
-66,-62.849,3.270
-65,-63.279,3.416
-65,-63.623,3.538
-65,-63.898,3.638
-66,-64.319,3.798
-68,-65.055,4.093
-66,-65.244,4.173
-63,-64.795,3.986
-65,-64.836,4.003
-66,-65.069,4.099
-63,-64.655,3.930
-66,-64.924,4.039
-66,-65.139,4.129
-63,-64.711,3.953
-61,-63.969,3.665
-66,-64.375,3.820
-66,-64.700,3.948
-66,-64.960,4.054
-63,-64.568,3.895
-66,-64.855,4.011
-67,-65.284,4.190
-66,-65.427,4.251
-62,-64.742,3.965
-66,-64.993,4.068
-66,-65.195,4.152
-61,-64.356,3.812
-66,-64.685,3.942
-66,-64.948,4.049
-61,-64.158,3.736
-66,-64.526,3.879
-66,-64.821,3.997
-62,-64.257,3.774
-66,-64.606,3.910
-66,-64.884,4.023
-66,-65.108,4.115
-66,-65.286,4.191
-62,-64.629,3.919
-62,-64.103,3.715
-66,-64.482,3.861
-66,-64.786,3.983
-66,-65.029,4.082
-62,-64.423,3.838
-66,-64.738,3.963
-62,-64.191,3.748
-66,-64.553,3.889
-66,-64.842,4.005
-61,-64.074,3.704
-65,-64.259,3.775
-62,-63.807,3.605
-66,-64.246,3.769
-66,-64.597,3.907
-68,-65.277,4.187
-65,-65.222,4.163
-66,-65.377,4.230
-61,-64.502,3.869
-66,-64.802,3.989
-66,-65.041,4.088
-61,-64.233,3.765
-67,-64.786,3.983
-67,-65.229,4.167
-66,-65.383,4.232
-66,-65.507,4.286
-61,-64.605,3.910
-67,-65.084,4.106
-61,-64.267,3.778
-66,-64.614,3.914
-61,-63.891,3.636
-67,-64.513,3.873
-66,-64.810,3.993
-61,-64.048,3.694
-67,-64.639,3.923
-66,-64.911,4.034
-66,-65.129,4.124
-62,-64.503,3.870
-62,-64.002,3.677
-65,-64.202,3.753
-66,-64.562,3.893
-67,-65.049,4.091
-61,-64.239,3.767
-67,-64.791,3.985
-66,-65.033,4.084
-61,-64.227,3.762
