tick,time,Beacon #1,Beacon #2,Beacon #3,Beacon #4
0,201,null,null,null,null
1,402,0.250,2.939,7.192,null
2,602,0.250,2.939,7.192,null
3,804,0.250,2.939,7.192,null
4,1001,0.290,3.348,7.591,null
5,1203,0.326,3.348,7.591,null
6,1404,0.326,3.348,7.591,null
7,1602,0.326,2.864,7.591,null
8,1802,0.318,2.864,7.591,null
9,2003,0.318,2.864,7.591,null
10,2203,0.318,2.864,7.591,null
11,2404,0.303,3.032,7.509,null
12,2603,0.303,3.032,7.509,null
13,2802,0.303,3.032,7.509,null
14,3003,0.328,3.014,7.247,null
15,3203,0.328,3.014,7.247,null
16,3403,0.328,3.014,7.247,null
17,3602,0.320,2.565,7.227,null
18,3804,0.320,2.565,7.227,null
19,4003,0.320,2.565,7.227,null
20,4202,0.305,2.705,8.262,null
21,4403,0.305,2.705,8.262,null
22,4603,0.305,2.705,8.262,null
23,4802,0.305,2.823,8.036,null
24,5002,0.339,2.921,7.447,null
25,5203,0.339,2.921,7.447,null
26,5402,0.339,2.921,7.598,null
27,5602,0.319,2.437,7.720,null
28,5803,0.319,2.437,7.720,null
29,6003,0.319,2.437,7.720,null
30,6202,0.304,2.878,9.192,null
31,6404,0.304,2.878,9.192,null
32,6603,0.304,2.878,9.192,null
33,6803,0.304,2.891,9.192,null
34,7003,0.304,2.891,9.192,null
35,7203,0.304,2.891,9.192,null
36,7402,0.304,2.481,9.192,null
37,7603,0.304,2.481,9.192,null
38,7803,0.304,2.481,9.192,null
39,8003,0.292,2.481,9.192,null
40,8203,0.292,2.704,10.014,null
41,8403,0.292,2.704,10.014,null
42,8602,0.292,2.704,10.014,null
43,8802,0.328,2.822,8.881,null
44,9002,0.328,2.822,8.881,null
45,9203,0.328,2.822,8.881,null
46,9402,0.320,2.822,8.985,null
47,9603,0.320,2.822,8.985,null
48,9803,0.320,2.822,8.985,null
49,10002,0.305,3.296,8.985,null
50,10203,0.305,3.296,8.985,null
51,10402,0.305,3.296,8.985,null
52,10602,0.370,3.306,7.927,null
53,10804,0.370,3.314,7.927,null
54,11003,0.370,3.314,7.927,null
55,11203,0.370,3.314,7.927,null
56,11403,0.342,2.768,7.927,null
57,11603,0.342,2.768,7.927,null
58,11802,0.342,3.109,7.927,null
59,12003,0.321,3.411,8.205,null
60,12203,0.321,3.411,8.205,null
61,12403,0.321,3.411,8.205,null
62,12602,0.354,3.399,7.101,null
63,12802,0.354,3.399,7.101,null
64,13003,0.354,3.399,7.101,null
65,13203,0.330,2.824,7.514,null
66,13403,0.330,2.824,7.514,null
67,13603,0.330,2.824,7.514,null
68,13802,0.312,3.159,8.075,null
69,14003,0.299,3.159,8.075,null
70,14202,0.299,3.159,8.075,null
71,14403,0.299,3.159,8.075,null
72,14603,0.299,3.159,8.075,null
73,14802,0.299,3.159,8.075,null
74,15003,0.299,3.159,8.075,null
75,15203,0.299,3.159,8.075,null
