rssi,rssiKarman,distance
-66,-66.000,4.054
-65,-65.800,3.963
-66,-65.840,3.981
-68,-66.272,4.181
-66,-66.218,4.156
-67,-66.374,4.230
-67,-66.499,4.291
-67,-66.599,4.340
-68,-66.880,4.481
-64,-66.304,4.197
-64,-65.843,3.982
-67,-66.074,4.088
-68,-66.459,4.272
-65,-66.168,4.132
-65,-65.934,4.024
-65,-65.747,3.939
-67,-65.998,4.053
-65,-65.798,3.962
-68,-66.239,4.166
-67,-66.391,4.238
-65,-66.113,4.106
-67,-66.290,4.190
-66,-66.232,4.162
-73,-67.586,4.857
-73,-68.669,5.494
-68,-68.535,5.411
-68,-68.428,5.346
-68,-68.342,5.294
-66,-67.874,5.019
-66,-67.499,4.809
-67,-67.399,4.754
-66,-67.119,4.605
-69,-67.496,4.807
-66,-67.196,4.646
-68,-67.357,4.732
-68,-67.486,4.802
-70,-67.989,5.085
-68,-67.991,5.086
-66,-67.593,4.860
-69,-67.874,5.019
-69,-68.099,5.149
-69,-68.279,5.256
-66,-67.824,4.990
-68,-67.859,5.010
-67,-67.687,4.913
-67,-67.550,4.837
-68,-67.640,4.887
-66,-67.312,4.707
-67,-67.249,4.674
-67,-67.200,4.648
-69,-67.560,4.842
-68,-67.648,4.891
-67,-67.518,4.819
-66,-67.215,4.655
-66,-66.972,4.528
-66,-66.777,4.429
-66,-66.622,4.351
-68,-66.897,4.490
-67,-66.918,4.501
-64,-66.334,4.211
-73,-67.668,4.902
-76,-69.334,5.927
-67,-68.867,5.620
-66,-68.294,5.265
-65,-67.635,4.884
-69,-67.908,5.038
-65,-67.326,4.715
-68,-67.461,4.788
-68,-67.569,4.847
-68,-67.655,4.895
-65,-67.124,4.608
-65,-66.699,4.390
-68,-66.959,4.522
-65,-66.568,4.325
-64,-66.054,4.079
-64,-65.643,3.892
-70,-66.515,4.299
-70,-67.212,4.654
-68,-67.369,4.738
-67,-67.295,4.699
-65,-66.836,4.459
-65,-66.469,4.276
-74,-67.975,5.077
-65,-67.380,4.744
-68,-67.504,4.812
-67,-67.403,4.757
-68,-67.523,4.822
-76,-69.218,5.849
-68,-68.975,5.689
-74,-69.980,6.379
-69,-69.784,6.239
-69,-69.627,6.128
-66,-68.902,5.642
-74,-69.921,6.337
-70,-69.937,6.349
-69,-69.750,6.214
-69,-69.600,6.109
-81,-71.880,7.921
-64,-70.304,6.619
-70,-70.243,6.574
-64,-68.994,5.702
-65,-68.196,5.206
-64,-67.356,4.731
-69,-67.685,4.912
-70,-68.148,5.178
-64,-67.318,4.711
-64,-66.655,4.368
-64,-66.124,4.111
-68,-66.499,4.291
-68,-66.799,4.440
-68,-67.039,4.563
-64,-66.432,4.258
-64,-65.945,4.029
-67,-66.156,4.127
-66,-66.125,4.112
-69,-66.700,4.390
-68,-66.960,4.522
avg(rssi),avg(rssiKalman),avg(distance)
-67.44444444444444,-67.41164102564105,4.806290598290598
stdev(rssi),stdev(rssiKalman),stdev(distance)
2.7932900199947848,1.1782870840054174,0.6944683886996302
