rssi,rssiKarman,distance
-62,-62.000,0.699
-63,-62.200,0.720
-68,-63.360,0.853
-62,-63.088,0.820
-62,-62.870,0.794
-74,-65.096,1.101
-59,-63.877,0.921
-63,-63.702,0.897
-74,-65.761,1.214
-59,-64.409,0.995
-63,-64.127,0.955
-72,-65.702,1.203
-73,-67.161,1.491
-58,-65.329,1.139
-63,-64.863,1.064
-74,-66.691,1.391
-59,-65.153,1.110
-64,-64.922,1.073
-72,-66.338,1.321
-73,-67.670,1.606
-72,-68.536,1.824
-73,-69.429,2.080
-59,-67.343,1.531
-59,-65.674,1.199
-71,-66.740,1.401
-59,-65.192,1.117
-58,-63.753,0.904
-64,-63.803,0.911
-64,-63.842,0.916
-73,-65.674,1.198
-75,-67.539,1.576
-58,-65.631,1.191
-59,-64.305,0.980
-64,-64.244,0.972
-70,-65.395,1.150
-64,-65.116,1.104
-71,-66.293,1.312
-73,-67.634,1.598
-58,-65.707,1.204
-63,-65.166,1.112
-68,-65.733,1.209
-69,-66.386,1.331
-73,-67.709,1.616
-58,-65.767,1.215
-58,-64.214,0.967
-83,-67.971,1.679
-83,-70.977,2.610
-57,-68.181,1.732
-57,-65.945,1.247
-64,-65.556,1.178
-66,-65.645,1.193
-64,-65.316,1.137
-62,-64.653,1.032
-61,-63.922,0.927
-72,-65.538,1.175
-67,-65.830,1.226
-60,-64.664,1.033
-60,-63.731,0.901
-69,-64.785,1.052
-72,-66.228,1.300
-70,-66.982,1.452
-70,-67.586,1.587
-69,-67.869,1.654
-66,-67.495,1.566
-67,-67.396,1.543
-61,-66.117,1.279
-66,-66.093,1.275
-69,-66.675,1.388
-60,-65.340,1.141
-66,-65.472,1.163
-58,-63.977,0.934
-65,-64.182,0.963
-71,-65.546,1.176
-58,-64.036,0.942
-62,-63.629,0.888
-70,-64.903,1.070
-70,-65.923,1.243
-60,-64.738,1.045
-60,-63.791,0.909
-65,-64.032,0.942
-67,-64.626,1.028
-69,-65.501,1.168
-60,-64.401,0.994
-59,-63.320,0.848
-63,-63.256,0.841
-67,-64.005,0.938
-67,-64.604,1.024
-60,-63.683,0.895
-59,-62.747,0.780
-67,-63.597,0.884
-68,-64.478,1.006
-63,-64.182,0.963
-67,-64.746,1.046
-60,-63.797,0.910
-67,-64.437,1.000
-61,-63.750,0.904
-61,-63.200,0.834
-63,-63.160,0.829
-61,-62.728,0.778
-62,-62.582,0.761
-62,-62.466,0.748
-67,-63.373,0.855
-67,-64.098,0.951
-60,-63.279,0.843
-64,-63.423,0.861
-65,-63.738,0.902
-65,-63.991,0.936
-62,-63.592,0.883
-65,-63.874,0.920
-62,-63.499,0.871
-66,-63.999,0.937
avg(rssi),avg(rssiKalman),avg(distance)
-65.09909909909909,-65.02702702702703,1.1234684684684686
stdev(rssi),stdev(rssiKalman),stdev(distance)
5.430900834397756,1.6245154535211412,0.30040629603830904
