tick,time,Beacon #1,Beacon #2,Beacon #3,Beacon #4
0,202,null,7.310,3.667,null
1,402,null,7.310,3.667,null
2,601,1.686,7.904,3.475,null
3,802,1.686,7.904,3.475,null
4,1003,1.686,7.904,3.475,null
5,1202,1.686,7.904,3.475,null
6,1401,1.841,8.663,3.239,null
7,1603,1.841,8.663,3.239,null
8,1802,1.841,8.663,3.239,null
9,2002,1.809,11.195,3.232,null
10,2204,1.809,11.195,3.232,null
11,2402,1.809,11.195,3.232,null
12,2602,1.784,10.830,3.058,null
13,2802,1.784,10.830,3.058,null
14,3003,1.784,10.830,3.058,null
15,3202,1.984,12.655,3.086,null
16,3404,2.097,15.099,3.086,null
17,3603,2.097,15.099,3.086,null
18,3802,2.097,15.099,3.086,null
19,4002,2.067,14.493,3.356,null
20,4203,2.067,14.493,3.356,null
21,4402,2.067,14.493,3.356,null
22,4603,2.044,13.315,3.150,null
23,4803,2.044,13.315,3.150,null
24,5002,2.044,13.315,3.150,null
25,5202,2.235,13.106,3.077,null
26,5403,2.235,13.106,3.077,null
27,5603,2.235,13.106,3.077,null
28,5803,2.067,13.106,3.187,null
29,6002,2.067,13.106,3.187,null
30,6203,2.067,13.106,3.187,null
31,6402,1.985,12.285,3.023,null
32,6603,1.865,12.285,2.977,null
33,6803,1.865,12.285,2.977,null
34,7001,2.056,12.289,2.941,null
35,7203,2.158,12.289,2.941,null
36,7403,2.158,12.289,2.941,null
37,7603,2.158,12.289,2.941,null
38,7803,2.158,12.289,2.941,null
39,8004,2.158,12.289,2.941,null
40,8203,2.158,12.289,2.941,null
41,8403,2.158,12.289,2.941,null
42,8603,2.158,12.289,2.941,null
43,8803,2.158,12.289,2.941,null
44,9002,2.310,16.286,2.992,null
45,9204,2.439,16.286,2.992,null
46,9403,2.439,16.286,2.992,null
47,9603,2.333,15.398,3.116,null
48,9802,2.251,15.111,3.116,null
49,10003,2.251,15.111,3.116,null
50,10202,2.251,15.111,3.116,null
51,10403,2.125,13.413,3.050,null
52,10603,2.125,13.413,3.050,null
53,10802,2.216,13.413,3.050,null
54,11003,2.291,12.845,2.999,null
55,11203,2.291,12.845,2.999,null
56,11404,2.291,12.845,2.999,null
57,11602,2.155,12.735,3.122,null
58,11803,2.155,12.735,3.122,null
59,12003,2.155,12.735,3.122,null
60,12203,2.052,12.322,3.055,null
61,12403,2.052,12.322,3.055,null
62,12603,2.052,12.322,3.055,null
63,12803,2.052,12.322,2.922,null
64,13003,2.052,12.322,2.898,null
65,13203,2.052,12.322,2.898,null
66,13402,2.031,12.322,3.037,null
67,13603,2.015,12.644,3.037,null
68,13803,2.015,12.644,3.037,null
69,14002,2.015,12.644,3.037,null
70,14203,1.879,11.937,2.950,null
71,14403,1.879,11.937,2.950,null
72,14603,1.879,11.937,2.950,null
73,14802,2.168,11.515,2.758,null
74,15004,2.168,11.515,2.758,null
75,15203,2.168,11.515,2.758,null
76,15403,2.168,11.490,3.000,null
77,15603,2.168,11.490,3.000,null
78,15803,2.168,11.490,3.000,null
79,16002,2.002,11.490,2.880,null
80,16203,1.878,11.649,2.880,null
81,16402,1.878,11.649,2.880,null
82,16603,1.878,11.649,2.880,null
83,16803,1.878,11.649,2.880,null
84,17002,1.878,11.649,2.880,null
85,17202,1.878,14.131,2.880,null
86,17403,1.838,14.862,2.942,null
87,17603,1.838,14.862,2.942,null
88,17803,1.838,14.862,2.942,null
89,18002,1.755,14.862,2.754,null
90,18203,1.755,14.862,2.754,null
91,18403,1.755,14.862,2.754,null
92,18602,1.901,14.311,2.771,null
93,18802,1.901,14.311,2.771,null
94,19002,1.901,14.311,2.771,null
95,19202,1.901,14.251,2.771,null
96,19403,1.911,13.838,2.930,null
97,19603,1.911,13.838,2.930,null
98,19803,1.911,13.838,2.930,null
99,20003,1.911,12.831,2.904,null
100,20203,1.911,12.831,2.904,null
101,20403,1.911,12.831,2.904,null
102,20602,2.035,12.078,2.806,null
103,20803,2.035,12.078,2.806,null
104,21003,2.035,12.078,2.806,null
105,21203,1.960,13.108,2.806,null
106,21402,1.960,13.108,2.806,null
107,21602,1.960,13.108,2.806,null
108,21802,1.902,12.287,2.731,null
109,22003,1.902,12.287,2.731,null
110,22203,1.902,12.287,2.731,null
111,22403,1.969,12.614,2.745,null
112,22603,1.969,12.614,2.745,null
113,22803,1.969,12.614,2.745,null
114,23002,1.969,12.614,2.908,null
115,23204,1.906,12.614,3.046,null
116,23403,1.906,12.614,3.046,null
117,23602,1.906,12.552,3.046,null
118,23803,1.730,11.562,2.816,null
119,24003,1.730,11.562,2.816,null
120,24203,1.730,11.562,2.816,null
121,24403,1.880,12.658,2.738,null
122,24603,1.880,12.658,2.738,null
123,24803,1.880,12.658,2.738,null
124,25003,1.894,12.586,2.903,null
125,25203,1.894,12.586,2.903,null
126,25402,1.894,12.586,2.903,null
127,25603,1.797,12.586,2.805,null
128,25802,1.797,12.586,2.805,null
129,26004,1.797,12.586,2.805,null
130,26202,1.797,13.199,2.805,null
131,26403,1.797,13.199,2.805,null
132,26603,1.797,13.199,2.805,null
133,26803,1.797,13.199,2.805,null
134,27002,1.827,12.870,3.243,null
135,27203,1.827,12.870,3.243,null
136,27403,1.827,12.870,3.243,null
137,27603,1.852,12.338,3.149,null
138,27803,1.852,12.338,3.149,null
139,28003,1.852,12.338,3.149,null
140,28202,1.852,14.045,3.076,null
141,28403,1.852,14.045,3.076,null
142,28602,1.852,14.045,3.076,null
143,28802,1.871,13.678,3.186,null
144,29003,1.871,13.678,3.277,null
145,29202,1.871,13.678,3.277,null
146,29401,1.833,13.678,3.176,null
147,29603,1.750,12.386,3.015,null
148,29803,1.750,12.386,3.015,null
149,30002,1.750,12.386,2.971,null
150,30202,1.954,12.696,2.971,null
151,30403,1.954,12.696,2.971,null
152,30603,1.954,12.696,2.971,null
153,30802,1.953,12.292,3.183,null
154,31002,1.953,12.292,3.183,null
155,31203,1.953,12.292,3.183,null
156,31402,1.897,12.292,3.020,null
157,31603,1.897,12.292,3.020,null
158,31803,1.897,12.292,3.020,null
159,32002,1.897,12.292,2.975,null
160,32203,2.023,12.952,2.975,null
161,32403,2.023,12.952,2.975,null
162,32602,2.009,13.158,2.975,null
163,32803,1.997,13.325,3.187,null
164,33002,1.997,13.325,3.187,null
165,33203,1.997,13.325,3.187,null
166,33402,1.931,11.817,3.023,null
167,33603,1.931,11.817,3.023,null
168,33803,1.931,11.817,3.023,null
169,34002,2.113,11.913,2.898,null
170,34203,2.113,11.913,2.898,null
171,34402,2.113,11.913,2.898,null
172,34601,2.080,11.990,3.038,null
173,34802,2.080,11.990,3.154,null
174,35002,2.080,11.990,3.154,null
175,35202,2.080,11.990,3.080,null
176,35402,2.080,11.990,3.080,null
177,35602,2.080,11.990,3.080,null
178,35802,2.080,11.990,3.105,null
179,36003,2.178,12.696,2.960,null
180,36202,2.178,12.696,2.960,null
181,36402,2.178,12.696,2.960,null
182,36602,2.260,12.293,2.960,null
183,36802,2.260,12.293,2.960,null
184,37002,2.260,12.293,2.960,null
185,37201,2.022,12.293,2.902,null
186,37402,2.022,12.293,2.902,null
187,37603,2.022,12.293,2.902,null
188,37802,2.510,12.293,2.960,null
189,38003,2.510,12.293,2.960,null
190,38203,2.510,12.293,2.960,null
191,38402,2.510,12.293,2.960,null
192,38603,2.387,12.295,3.008,null
193,38803,2.387,12.295,3.008,null
194,39002,2.387,12.295,2.886,null
195,39202,2.163,12.295,2.869,null
196,39402,2.163,12.295,2.869,null
197,39602,2.163,12.295,2.869,null
198,39803,2.163,12.295,2.869,null
199,40003,2.163,12.295,2.869,null
200,40203,2.163,12.295,2.869,null
201,40403,2.163,12.295,2.869,null
202,40603,2.163,12.295,2.869,null
203,40802,2.163,12.295,2.869,null
204,41002,2.119,11.673,2.869,null
205,41203,2.119,11.673,2.869,null
206,41402,2.119,11.673,2.869,null
207,41603,2.276,13.791,2.933,null
208,41803,2.276,13.791,2.933,null
209,42003,2.276,13.791,2.933,null
210,42201,2.276,14.200,2.933,null
211,42402,2.208,14.920,3.248,null
212,42603,2.208,14.920,3.248,null
213,42803,2.208,14.920,3.248,null
214,43003,2.031,14.920,3.328,null
215,43203,2.031,14.920,3.328,null
216,43403,2.031,14.920,3.328,null
217,43602,2.137,14.356,3.215,null
218,43803,2.137,14.356,3.215,null
219,44002,2.137,14.356,3.215,null
220,44202,2.099,15.308,3.391,null
221,44402,2.099,15.308,3.391,null
222,44602,2.099,15.308,3.391,null
223,44802,1.951,15.308,3.391,null
224,45002,1.951,13.553,3.177,null
225,45203,1.951,13.553,3.177,null
226,45402,2.131,12.952,3.015,null
227,45602,2.131,12.952,2.971,null
228,45803,2.131,12.952,2.971,null
229,46002,2.094,12.952,2.971,null
230,46202,2.005,13.464,3.271,null
231,46403,2.005,13.464,3.271,null
232,46603,2.005,13.464,3.271,null
233,46802,1.884,13.224,3.257,null
234,47002,1.884,13.224,3.257,null
235,47203,1.884,13.224,3.257,null
236,47402,1.954,12.700,3.160,null
237,47603,1.954,12.619,3.160,null
238,47803,1.954,12.619,3.160,null
239,48002,1.954,12.887,3.160,null
