rssi,rssiKarman,distance
-68,-68.000,1.686
-68,-68.000,1.686
-71,-68.600,1.841
-68,-68.480,1.809
-68,-68.384,1.784
-72,-69.107,1.984
-71,-69.486,2.097
-69,-69.389,2.067
-69,-69.311,2.044
-71,-69.649,2.148
-71,-69.919,2.235
-69,-69.735,2.175
-68,-69.388,2.067
-68,-69.111,1.985
-67,-68.688,1.865
-72,-69.351,2.056
-71,-69.681,2.158
-72,-70.144,2.310
-72,-70.516,2.439
-69,-70.212,2.333
-69,-69.970,2.251
-68,-69.576,2.125
-71,-69.861,2.216
-71,-70.089,2.291
-68,-69.671,2.155
-68,-69.337,2.052
-69,-69.269,2.031
-69,-69.215,2.015
-69,-69.172,2.003
-67,-68.738,1.879
-72,-69.390,2.068
-71,-69.712,2.168
-67,-69.170,2.002
-67,-68.736,1.878
-68,-68.589,1.838
-67,-68.271,1.755
-71,-68.817,1.901
-69,-68.853,1.911
-71,-69.283,2.035
-68,-69.026,1.960
-68,-68.821,1.902
-70,-69.057,1.969
-69,-69.045,1.966
-68,-68.836,1.906
-67,-68.469,1.806
-67,-68.175,1.730
-71,-68.740,1.880
-69,-68.792,1.894
-67,-68.434,1.797
-69,-68.547,1.827
-69,-68.638,1.852
-69,-68.710,1.871
-68,-68.568,1.833
-67,-68.254,1.750
-72,-69.004,1.954
-69,-69.003,1.953
-69,-69.002,1.953
-68,-68.802,1.897
-71,-69.241,2.023
-69,-69.193,2.009
-69,-69.155,1.997
-68,-68.924,1.931
-72,-69.539,2.113
-69,-69.431,2.080
-71,-69.745,2.178
-71,-69.996,2.260
-69,-69.797,2.195
-67,-69.237,2.022
-75,-70.390,2.395
-72,-70.712,2.510
-69,-70.370,2.387
-67,-69.696,2.163
-69,-69.557,2.119
-72,-70.045,2.276
-69,-69.836,2.208
-67,-69.269,2.031
-71,-69.615,2.137
-69,-69.492,2.099
-67,-68.994,1.951
-72,-69.595,2.131
-69,-69.476,2.094
-68,-69.181,2.005
-68,-68.945,1.937
-68,-68.756,1.884
-70,-69.005,1.954
-70,-69.204,2.012
-67,-68.763,1.886
-68,-68.610,1.844
-67,-68.288,1.759
-72,-69.031,1.961
-68,-68.824,1.903
-67,-68.460,1.804
-68,-68.368,1.780
-67,-68.094,1.710
-68,-68.075,1.705
-73,-69.060,1.970
-68,-68.848,1.910
-68,-68.679,1.863
-71,-69.143,1.994
-67,-68.714,1.872
-68,-68.571,1.834
-67,-68.257,1.751
-71,-68.806,1.898
-72,-69.445,2.084
-68,-69.156,1.998
-67,-68.725,1.875
-69,-68.780,1.891
-68,-68.624,1.848
-71,-69.099,1.981
avg(rssi),avg(rssiKalman),avg(distance)
-69.1559633027523,-69.11567889908254,1.9932568807339446
stdev(rssi),stdev(rssiKalman),stdev(distance)
1.7670496424889381,0.5747334265319015,0.17104055013974034
