tick,time,Beacon #1,Beacon #2,Beacon #3,Beacon #4
0,201,null,null,null,null
1,401,0.521,7.310,10.775,null
2,601,0.521,7.310,11.069,null
3,802,0.521,7.310,11.069,null
4,1001,0.463,7.310,11.069,null
5,1201,0.422,5.635,8.409,null
6,1403,0.422,5.635,8.409,null
7,1602,0.422,5.211,8.150,null
8,1802,0.403,4.770,7.949,null
9,2003,0.403,4.770,7.949,null
10,2202,0.403,4.770,7.949,null
11,2401,0.442,4.330,7.383,null
12,2601,0.442,4.330,7.383,null
13,2801,0.442,4.330,7.383,null
14,3001,0.418,3.122,7.383,null
15,3205,0.418,3.122,7.383,null
16,3402,0.418,3.122,7.383,null
17,3602,0.418,3.122,6.082,null
18,3801,0.389,3.335,6.082,null
19,4002,0.389,3.335,6.082,null
20,4201,0.425,3.335,6.082,null
21,4401,0.425,3.335,6.082,null
22,4601,0.425,3.335,6.082,null
23,4801,0.425,3.335,6.082,null
24,5002,0.425,3.335,6.082,null
25,5202,0.425,3.335,6.082,null
26,5402,0.425,3.335,6.082,null
27,5601,0.405,3.335,6.082,null
28,5803,0.405,3.335,6.082,null
29,6002,0.405,3.335,6.082,null
30,6201,0.452,3.338,6.255,null
31,6402,0.452,3.338,6.255,null
32,6601,0.452,3.338,6.255,null
33,6801,0.413,3.338,6.255,null
34,7001,0.413,3.338,6.255,null
35,7202,0.413,3.338,6.255,null
36,7401,0.396,3.338,6.255,null
37,7602,0.396,3.428,5.621,null
38,7802,0.396,3.428,5.621,null
39,8002,0.396,3.428,5.621,null
40,8202,0.431,3.324,5.447,null
41,8402,0.431,3.324,5.447,null
42,8601,0.431,3.324,5.447,null
43,8801,0.398,3.000,4.398,null
44,9002,0.398,3.000,4.398,null
45,9202,0.398,3.000,4.398,null
46,9402,0.355,3.066,4.128,null
47,9602,0.355,3.066,4.128,null
48,9801,0.355,3.066,4.128,null
49,10001,0.355,3.066,4.128,null
50,10202,0.355,3.121,4.255,null
51,10401,0.355,3.121,4.255,null
52,10602,0.355,3.121,3.610,null
53,10801,0.355,2.852,3.610,null
54,11002,0.355,2.852,3.610,null
55,11201,0.355,2.852,3.610,null
56,11402,0.341,3.166,3.458,null
57,11601,0.341,3.166,3.458,null
58,11801,0.341,3.166,3.458,null
