-70
-76
-74
-79
-76
-73
-72
-71
-77
-74
-73
-79
-82
-78
-75
-73
-72
-71
-77
-74
-73
-72
-77
-74
-73
-78
-75
-73
-78
-75
-73
-78
-75
-78
-80
-76
-73
-74
-76
-74
-76
-81
-76
-74
-72
-78
-75
-79
-75
-73
-78
-75
-73
-72
-71
-76
-74
-72
-77
-74
-73
-78
-75
-79
-76
-73
-80
-76
-80
-76
-74
-78
-81
-77
-74
-77
-81
-77
-74
-78
-75
-73
-77
-81
-77
-82
-77
-75
-77
-81
-77
-74
-79
-75
-74
-79
-75
-73
-75
-73
