rssi,rssiKarman,distance
-71,-71.000,4.196
-69,-70.600,3.976
-69,-70.280,3.808
-69,-70.024,3.679
-65,-69.019,3.213
-65,-68.215,2.883
-70,-68.572,3.025
-69,-68.658,3.060
-64,-67.726,2.699
-70,-68.181,2.870
-70,-68.545,3.014
-68,-68.436,2.970
-68,-68.349,2.935
-64,-67.479,2.611
-65,-66.983,2.442
-66,-66.787,2.378
-68,-67.029,2.457
-66,-66.823,2.390
-70,-67.459,2.604
-71,-68.167,2.864
-68,-68.134,2.852
-65,-67.507,2.621
-71,-68.205,2.879
-68,-68.164,2.864
-68,-68.132,2.851
-64,-67.305,2.550
-69,-67.644,2.670
-68,-67.715,2.695
-65,-67.172,2.505
-71,-67.938,2.777
-64,-67.150,2.498
-70,-67.720,2.697
-68,-67.776,2.718
-65,-67.221,2.522
-65,-66.777,2.375
-69,-67.221,2.522
-68,-67.377,2.575
-65,-66.902,2.416
-70,-67.521,2.626
-69,-67.817,2.733
-65,-67.254,2.533
-69,-67.603,2.655
-68,-67.682,2.683
-64,-66.946,2.430
-70,-67.557,2.638
-68,-67.645,2.670
-64,-66.916,2.420
-70,-67.533,2.630
-68,-67.626,2.663
-68,-67.701,2.690
-65,-67.161,2.501
-70,-67.729,2.700
-70,-68.183,2.871
-68,-68.146,2.857
-65,-67.517,2.624
-64,-66.814,2.387
-70,-67.451,2.601
-70,-67.961,2.786
-68,-67.969,2.789
-65,-67.375,2.575
-70,-67.900,2.763
-68,-67.920,2.771
-68,-67.936,2.777
-64,-67.149,2.497
-70,-67.719,2.697
-68,-67.775,2.717
-64,-67.020,2.454
-68,-67.216,2.520
-70,-67.773,2.716
-70,-68.218,2.884
-68,-68.175,2.867
-68,-68.140,2.854
-65,-67.512,2.622
-70,-68.009,2.804
-70,-68.408,2.959
-68,-68.326,2.927
-68,-68.261,2.901
-64,-67.409,2.586
-70,-67.927,2.773
-68,-67.942,2.779
-65,-67.353,2.567
-70,-67.883,2.757
-68,-67.906,2.766
-68,-67.925,2.773
-65,-67.340,2.562
-65,-66.872,2.406
-70,-67.498,2.617
-70,-67.998,2.800
