rssi,rssiKarman,distance
-68,-68.000,3.256
-68,-68.000,3.256
-71,-68.600,3.510
-68,-68.480,3.458
-68,-68.384,3.417
-71,-68.907,3.648
-70,-69.126,3.749
-68,-68.901,3.645
-68,-68.720,3.564
-68,-68.576,3.500
-69,-68.661,3.537
-69,-68.729,3.567
-68,-68.583,3.503
-67,-68.266,3.367
-67,-68.013,3.261
-67,-67.811,3.180
-68,-67.848,3.195
-66,-67.479,3.050
-66,-67.183,2.939
-69,-67.546,3.076
-69,-67.837,3.190
-69,-68.070,3.285
-66,-67.656,3.118
-67,-67.525,3.068
-66,-67.220,2.953
-67,-67.176,2.936
-68,-67.341,2.998
-68,-67.472,3.048
-67,-67.378,3.012
-68,-67.502,3.059
-67,-67.402,3.021
-69,-67.722,3.144
-67,-67.577,3.088
-68,-67.662,3.121
-68,-67.729,3.147
-70,-68.184,3.332
-68,-68.147,3.316
-67,-67.917,3.222
-67,-67.734,3.149
-68,-67.787,3.170
-68,-67.830,3.187
-68,-67.864,3.201
-67,-67.691,3.132
-68,-67.753,3.157
-68,-67.802,3.176
-69,-68.042,3.273
-69,-68.233,3.353
-70,-68.587,3.504
-67,-68.269,3.368
-67,-68.016,3.262
-68,-68.012,3.261
-68,-68.010,3.260
-68,-68.008,3.259
-70,-68.406,3.426
-67,-68.125,3.307
-68,-68.100,3.297
-70,-68.480,3.458
-67,-68.184,3.332
-68,-68.147,3.317
-68,-68.118,3.304
-70,-68.494,3.464
-70,-68.795,3.597
-67,-68.436,3.439
-67,-68.149,3.317
-68,-68.119,3.305
-67,-67.895,3.214
-68,-67.916,3.222
-67,-67.733,3.149
-67,-67.586,3.092
-69,-67.869,3.203
-67,-67.695,3.134
-68,-67.756,3.158
-69,-68.005,3.258
-68,-68.004,3.258
-67,-67.803,3.177
-66,-67.443,3.036
-68,-67.554,3.079
-67,-67.443,3.037
-67,-67.355,3.003
-67,-67.284,2.976
-67,-67.227,2.955
-67,-67.182,2.939
-67,-67.145,2.925
-67,-67.116,2.915
-67,-67.093,2.906
-68,-67.274,2.973
-67,-67.219,2.953
-67,-67.176,2.936
-68,-67.340,2.998
-66,-67.072,2.899
-67,-67.058,2.893
-67,-67.046,2.889
-69,-67.437,3.034
-67,-67.350,3.001
-67,-67.280,2.975
-68,-67.424,3.029
-67,-67.339,2.997
-68,-67.471,3.047
-67,-67.377,3.011
-66,-67.102,2.909
-69,-67.481,3.051
-67,-67.385,3.014
-70,-67.908,3.219
-68,-67.926,3.226
-68,-67.941,3.232
-70,-68.353,3.403
-69,-68.482,3.459
-66,-67.986,3.250
-71,-68.589,3.505
-73,-69.471,3.915
-69,-69.377,3.869
-69,-69.301,3.833
-69,-69.241,3.804
-68,-68.993,3.688
-68,-68.794,3.597
-69,-68.835,3.615
-69,-68.868,3.630
-68,-68.695,3.552
-68,-68.556,3.491
-69,-68.645,3.530
-69,-68.716,3.562
-69,-68.773,3.587
-69,-68.818,3.608
-67,-68.454,3.447
-67,-68.164,3.323
-69,-68.331,3.394
-68,-68.265,3.366
avg(rssi),avg(rssiKalman),avg(distance)
-67.98425196850394,-67.97588976377953,3.254811023622047
stdev(rssi),stdev(rssiKalman),stdev(distance)
1.2035659089313706,0.5795687675780258,0.23988854801559606
