rssi,rssiKarman,distance
-68,-68.000,1.528
-77,-69.800,2.250
-77,-71.240,3.067
-68,-70.592,2.668
-69,-70.274,2.491
-82,-72.619,4.125
-75,-73.095,4.569
-77,-73.876,5.405
-79,-74.901,6.737
-76,-75.121,7.063
-75,-75.097,7.026
-69,-73.877,5.406
-76,-74.302,5.923
-72,-73.841,5.365
-74,-73.873,5.401
-68,-72.699,4.196
-69,-71.959,3.579
-76,-72.767,4.258
-77,-73.614,5.108
-71,-73.091,4.565
-71,-72.673,4.173
-78,-73.738,5.247
-78,-74.591,6.302
-74,-74.472,6.144
-79,-75.378,7.465
-75,-75.302,7.344
-77,-75.642,7.901
-78,-76.114,8.744
-71,-75.091,7.018
-71,-74.273,5.886
-77,-74.818,6.618
-74,-74.654,6.389
-71,-73.924,5.460
-71,-73.339,4.815
-71,-72.871,4.355
-71,-72.497,4.018
-79,-73.798,5.314
-74,-73.838,5.361
-71,-73.270,4.745
-78,-74.216,5.815
-71,-73.573,5.064
-75,-73.858,5.384
-71,-73.287,4.762
-77,-74.029,5.586
-77,-74.624,6.347
-76,-74.899,6.734
-71,-74.119,5.695
-71,-73.495,4.980
-78,-74.396,6.044
-74,-74.317,5.942
-70,-73.454,4.935
-79,-74.563,6.265
-78,-75.250,7.263
-70,-74.200,5.795
-70,-73.360,4.837
-77,-74.088,5.657
-75,-74.271,5.883
-70,-73.416,4.896
-77,-74.133,5.712
-74,-74.107,5.679
-77,-74.685,6.432
-71,-73.948,5.489
-80,-75.159,7.121
-74,-74.927,6.775
-77,-75.341,7.406
-71,-74.473,6.145
-78,-75.179,7.151
-74,-74.943,6.798
-71,-74.154,5.738
-74,-74.123,5.700
-71,-73.499,4.984
-79,-74.599,6.314
-75,-74.679,6.423
-78,-75.343,7.409
-74,-75.075,6.994
-71,-74.260,5.870
-79,-75.208,7.197
-71,-74.366,6.005
-80,-75.493,7.652
-75,-75.394,7.491
-78,-75.916,8.379
-71,-74.932,6.783
-78,-75.546,7.739
-72,-74.837,6.645
-71,-74.069,5.634
-77,-74.656,6.391
-79,-75.524,7.703
-73,-75.020,6.911
-79,-75.816,8.201
-73,-75.252,7.266
-71,-74.402,6.052
-74,-74.322,5.948
-74,-74.257,5.866
-68,-73.006,4.483
-72,-72.805,4.293
-73,-72.844,4.329
-75,-73.275,4.750
-78,-74.220,5.820
-82,-75.776,8.132
-75,-75.621,7.865
-71,-74.697,6.448
-75,-74.757,6.532
-82,-76.206,8.919
-82,-77.365,11.442
-75,-76.892,10.336
-73,-76.113,8.743
-75,-75.891,8.335
-75,-75.713,8.021
avg(rssi),avg(rssiKalman),avg(distance)
-74.5,-74.2143888888889,6.040407407407406
stdev(rssi),stdev(rssiKalman),stdev(distance)
3.507927529974865,1.368171555149788,1.5578031661251608
