tick,time,Beacon #1,Beacon #2,Beacon #3,Beacon #4
0,201,7.004,1.620,2.839,null
1,400,7.004,1.620,2.839,null
2,601,7.004,1.620,2.839,null
3,800,4.686,1.636,3.324,null
4,1000,4.686,1.636,3.324,null
5,1201,4.686,1.636,3.324,null
6,1401,3.478,1.788,3.324,null
7,1601,3.478,1.788,3.324,null
8,1801,3.478,1.788,3.324,null
9,2001,3.840,1.788,3.056,null
10,2202,4.062,2.211,3.056,null
11,2401,4.062,2.211,3.056,null
12,2602,4.062,2.211,3.620,null
13,2801,4.062,2.211,4.145,null
14,3001,4.062,2.211,4.145,null
15,3201,4.062,2.211,4.145,null
16,3401,3.542,2.274,3.646,null
17,3601,3.542,2.274,3.646,null
18,3801,3.542,2.274,3.646,null
19,4000,3.542,2.918,3.246,null
20,4202,3.542,2.918,3.246,null
21,4401,3.542,2.918,3.246,null
22,4600,3.322,2.761,4.423,null
23,4801,3.322,2.761,4.423,null
24,5001,3.322,2.761,4.423,null
25,5200,3.322,2.641,3.840,null
26,5402,3.322,2.641,3.341,null
27,5602,3.322,2.641,3.341,null
28,5800,3.322,3.021,3.150,null
29,6000,3.701,3.021,3.085,null
30,6202,3.701,3.021,3.085,null
31,6401,3.701,3.021,3.085,null
32,6601,3.363,2.580,3.845,null
33,6802,3.363,2.580,3.845,null
34,7000,3.363,2.580,3.845,null
35,7201,2.813,2.569,3.344,null
36,7401,2.813,2.569,3.344,null
37,7601,2.813,2.569,3.344,null
38,7800,3.167,3.039,3.236,null
39,8001,3.167,3.039,3.236,null
40,8201,3.167,3.039,3.236,null
41,8401,2.969,2.852,3.236,null
42,8602,2.756,2.561,3.236,null
43,8802,2.756,2.561,3.236,null
44,9002,2.756,2.561,3.236,null
45,9201,2.538,2.487,2.913,null
46,9402,2.538,2.487,2.913,null
47,9601,2.538,2.799,2.913,null
48,9801,3.124,2.990,2.898,null
49,10002,3.124,2.990,2.898,null
50,10202,3.124,2.990,2.898,null
51,10401,2.937,2.990,3.657,null
52,10602,2.937,2.990,3.657,null
53,10801,2.937,2.990,3.657,null
54,11001,2.732,2.736,3.213,null
55,11202,2.732,2.736,3.213,null
56,11402,2.732,2.736,3.213,null
57,11600,3.389,3.021,3.134,null
58,11802,3.389,3.021,3.073,null
59,12001,3.389,3.021,3.073,null
60,12201,3.064,3.021,3.073,null
61,12401,3.064,2.759,3.073,null
62,12601,3.064,2.759,3.073,null
63,12801,3.064,2.759,3.073,null
64,13001,2.650,2.640,2.731,null
65,13200,2.650,2.640,2.731,null
66,13401,2.650,2.640,2.731,null
67,13601,2.650,2.853,2.611,null
68,13802,2.650,2.853,2.611,null
69,14002,2.650,2.853,2.611,null
70,14201,2.516,2.853,3.029,null
71,14402,2.516,2.789,3.410,null
72,14602,2.516,2.789,3.410,null
73,14801,2.470,2.739,3.287,null
74,15001,2.379,2.739,3.287,null
75,15202,2.379,2.739,3.287,null
76,15401,2.379,3.110,3.029,null
77,15601,3.479,3.110,2.837,null
78,15801,3.479,3.110,2.837,null
79,16001,3.274,3.110,2.837,null
80,16201,2.980,2.814,3.070,null
81,16401,2.980,2.814,3.070,null
82,16602,2.980,2.814,3.070,null
83,16800,2.980,2.607,2.923,null
84,17002,2.980,2.607,2.923,null
85,17201,2.980,2.607,2.923,null
86,17400,4.166,2.746,2.701,null
87,17602,4.166,2.746,2.701,null
88,17801,4.166,2.746,2.701,null
89,18000,3.533,2.485,2.701,null
90,18201,3.533,2.485,3.112,null
91,18402,3.533,2.485,3.112,null
92,18601,3.533,2.485,2.976,null
93,18801,3.315,2.428,2.976,null
94,19001,3.315,2.428,2.976,null
95,19202,3.315,2.428,2.976,null
96,19401,4.237,2.594,3.026,null
97,19601,4.237,2.594,3.026,null
98,19801,4.237,2.594,3.026,null
99,20001,3.747,2.512,3.688,null
100,20201,3.747,2.512,3.688,null
101,20401,3.747,2.512,3.688,null
102,20600,3.140,2.512,3.688,null
103,20801,3.140,2.512,3.688,null
104,21001,3.140,2.512,3.688,null
105,21200,3.876,3.160,3.320,null
106,21401,3.876,3.160,3.320,null
107,21601,3.876,3.160,3.320,null
108,21801,3.876,2.860,3.320,null
109,22001,3.334,2.717,2.916,null
110,22201,3.334,2.717,2.916,null
111,22402,3.238,2.717,2.916,null
112,22602,3.092,2.717,2.916,null
113,22802,3.092,2.717,2.916,null
114,23002,3.092,2.717,2.916,null
115,23201,3.829,3.559,2.843,null
116,23401,3.829,3.559,2.843,null
117,23602,3.829,3.559,2.843,null
118,23801,3.378,3.058,3.525,null
119,24001,3.378,3.058,3.525,null
120,24201,3.378,3.058,3.525,null
121,24401,3.347,2.786,3.203,null
122,24601,3.347,2.786,2.966,null
123,24801,3.347,2.786,2.966,null
124,25001,3.347,2.786,3.099,null
125,25201,3.347,2.896,3.295,null
126,25401,3.347,2.896,3.295,null
127,25601,3.347,2.896,3.295,null
128,25801,3.347,2.896,3.461,null
129,26001,3.347,2.896,3.461,null
130,26201,3.347,2.896,3.461,null
131,26402,3.033,2.823,2.544,null
132,26601,3.033,2.823,2.544,null
