tick,time,Beacon #1,Beacon #2,Beacon #3,Beacon #4
0,200,null,null,null,null
1,401,null,null,null,10.172
2,600,2.912,null,2.872,9.885
3,804,2.912,null,2.872,9.885
4,1001,2.912,null,2.872,9.885
5,1201,3.285,null,2.872,9.885
6,1402,3.285,null,2.872,9.885
7,1601,3.285,null,2.872,9.885
8,2994,3.976,60.593,3.458,8.867
9,3738,5.437,55.615,3.332,7.899
10,4461,7.090,44.351,3.879,7.287
11,5191,9.980,51.925,3.746,7.287
12,5903,7.472,51.925,3.726,8.031
13,6611,9.113,44.264,3.910,2.983
14,7312,9.113,44.264,3.865,3.586
15,8015,9.113,44.264,3.830,6.413
16,8729,9.802,35.175,3.997,5.594
17,9437,10.886,43.135,3.713,5.465
18,10118,10.058,38.161,3.895,5.780
19,10789,11.274,34.598,3.758,4.969
20,11468,6.410,50.248,3.652,6.429
21,12145,7.722,43.117,4.114,5.606
22,12830,8.585,43.117,4.114,5.319
23,13523,6.625,43.117,3.782,5.319
24,14206,7.928,38.148,4.103,4.817
25,14892,8.399,53.098,3.917,4.712
26,15584,6.510,59.967,3.775,6.162
27,16268,6.510,49.669,3.951,4.889
28,16948,6.510,59.621,3.801,4.633
29,17642,4.510,59.621,3.857,6.184
30,18289,5.584,51.851,4.155,4.900
31,18934,6.624,51.851,3.806,4.680
32,19581,5.383,58.837,3.764,7.604
33,20222,6.716,42.202,4.090,5.922
34,20858,7.678,42.202,3.768,5.558
35,21503,5.703,52.336,3.659,7.033
36,22153,7.032,46.717,3.854,6.023
37,22802,8.431,56.769,3.726,5.475
38,23438,5.322,63.261,3.627,6.948
39,24078,7.556,54.368,3.827,5.279
40,24692,8.083,54.368,3.827,5.279
41,25306,6.313,54.368,3.873,6.723
42,25925,6.313,54.368,3.873,5.442
43,26561,7.307,54.368,3.712,5.005
44,27181,5.823,63.983,3.541,7.938
45,27810,10.530,52.313,3.541,6.636
46,28447,11.003,52.313,3.482,6.264
47,29077,7.180,59.256,3.482,7.520
48,29701,8.099,59.256,3.704,6.355
49,30318,9.311,68.663,3.610,5.881
50,30932,6.128,70.233,3.718,6.752
51,31552,7.449,49.101,3.903,5.830
52,32172,10.124,56.328,3.764,6.154
53,32797,10.124,63.003,3.756,8.316
54,33428,10.124,44.091,4.085,6.887
55,34058,10.662,73.055,3.904,5.988
56,34688,7.879,84.219,3.765,7.288
57,35305,15.587,65.175,3.943,6.197
58,35929,15.059,65.175,3.795,5.439
59,36544,7.714,67.365,3.795,6.911
60,37161,9.759,67.365,3.968,5.261
61,37779,10.354,67.365,3.814,4.914
62,38409,7.696,67.365,3.695,4.914
63,39025,8.562,50.140,4.042,4.521
64,39653,9.325,60.073,3.871,4.608
65,40277,9.325,66.190,3.740,6.163
66,40891,9.983,56.373,4.073,6.163
67,41513,10.100,56.373,3.895,5.420
68,42130,5.974,65.976,3.758,8.353
69,42753,7.954,45.411,3.937,6.912
70,43363,10.290,52.915,3.790,6.001
71,43988,10.290,68.986,3.677,6.001
72,44602,7.658,61.008,3.869,6.472
73,45219,8.903,45.782,3.738,5.799
74,45845,10.043,45.782,3.557,5.799
75,46474,10.043,48.422,3.583,7.275
76,47085,11.545,41.859,3.676,6.014
77,47709,11.345,49.577,3.588,5.790
78,48324,8.644,59.533,3.608,7.267
79,48954,11.159,51.789,3.811,6.182
80,49568,11.330,51.789,3.693,5.431
81,50195,6.655,51.789,3.693,8.364
82,50815,9.053,37.084,3.882,6.919
83,51447,9.053,37.194,3.644,5.971
84,52059,7.216,39.100,3.644,7.237
85,52684,9.251,35.277,3.841,6.163
86,53302,9.921,35.277,3.716,5.904
87,53934,7.437,44.526,3.711,7.816
88,54551,9.079,44.526,3.997,6.553
89,55179,10.365,44.526,3.836,6.027
90,55797,8.041,47.356,3.689,7.503
91,56424,9.664,41.120,3.879,5.546
92,57046,9.426,53.760,3.746,5.274
93,57673,9.426,53.760,3.735,8.398
94,58302,10.070,50.059,3.821,8.398
95,58930,9.742,50.059,3.700,7.783
96,59549,9.742,47.283,3.698,9.473
97,60187,11.268,40.358,4.045,7.219
98,60813,13.215,40.358,3.914,6.171
99,61441,13.215,50.499,3.832,9.076
100,62068,13.215,39.356,3.999,6.264
101,62690,11.598,39.356,3.714,5.899
102,63314,6.756,44.996,3.709,7.810
103,63935,11.591,41.398,3.896,6.549
104,64549,10.902,55.829,3.759,5.854
105,65176,10.902,55.829,3.840,5.854
106,65793,14.027,44.039,3.840,5.201
107,66419,12.165,44.039,3.534,4.890
108,67040,8.755,44.039,3.655,6.168
109,67674,9.093,46.941,3.662,5.423
110,68301,7.891,46.941,3.577,5.423
111,68921,5.932,62.682,3.672,5.180
112,69547,6.660,68.480,3.672,5.928
113,70173,6.345,70.083,3.672,5.563
114,70793,5.669,70.083,3.496,5.287
115,71405,5.669,70.083,3.716,5.287
116,72044,5.669,68.073,3.716,2.705
117,72658,5.645,68.073,3.387,3.293
118,73279,4.538,73.884,3.533,4.458
119,73900,7.002,67.708,4.008,4.304
120,74538,5.960,77.222,3.891,4.747
121,75173,3.945,84.864,3.662,4.747
122,75802,5.237,84.864,3.954,4.274
123,76449,6.028,84.864,3.709,3.818
124,77071,5.188,110.724,3.705,5.061
125,77664,7.105,84.977,3.796,4.764
