rssi,rssiKarman,distance
-79,-79.000,60.593
-78,-78.800,57.775
-78,-78.640,55.615
-76,-78.112,49.044
-76,-77.690,44.351
-81,-78.352,51.925
-75,-77.681,44.264
-75,-77.145,38.958
-75,-76.716,35.175
-81,-77.573,43.135
-75,-77.058,38.161
-75,-76.647,34.598
-81,-77.517,42.569
-81,-78.214,50.248
-75,-77.571,43.117
-75,-77.057,38.148
-84,-78.445,53.098
-81,-78.956,59.967
-75,-78.165,49.669
-82,-78.932,59.621
-76,-78.346,51.851
-81,-78.877,58.837
-75,-78.101,48.919
-75,-77.481,42.202
-82,-78.385,52.336
-76,-77.908,46.717
-82,-78.726,56.769
-81,-79.181,63.261
-76,-78.545,54.368
-81,-79.036,61.112
-80,-79.229,63.983
-75,-78.383,52.313
-81,-78.906,59.256
-82,-79.525,68.663
-80,-79.620,70.233
-76,-78.896,59.111
-75,-78.117,49.101
-81,-78.693,56.328
-80,-78.955,59.944
-80,-79.164,63.003
-75,-78.331,51.671
-75,-77.665,44.091
-83,-78.732,56.845
-84,-79.786,73.055
-82,-80.228,81.181
-81,-80.383,84.219
-75,-79.306,65.175
-80,-79.445,67.365
-76,-78.756,57.172
-76,-78.205,50.140
-82,-78.964,60.073
-81,-79.371,66.190
-76,-78.697,56.373
-82,-79.357,65.976
-75,-78.486,53.612
-75,-77.789,45.411
-81,-78.431,52.915
-84,-79.545,68.986
-82,-80.036,77.543
-75,-79.029,61.008
-73,-77.823,45.782
-79,-78.058,48.422
-75,-77.447,41.859
-81,-78.157,49.577
-82,-78.926,59.533
-76,-78.341,51.789
-75,-77.673,44.172
-74,-76.938,37.084
-77,-76.950,37.194
-78,-77.160,39.100
-75,-76.728,35.277
-80,-77.383,41.225
-79,-77.706,44.526
-79,-77.965,47.356
-75,-77.372,41.120
-83,-78.498,53.760
-77,-78.198,50.059
-77,-77.958,47.283
-75,-77.367,41.069
-77,-77.293,40.358
-82,-78.235,50.499
-73,-77.188,39.356
-80,-77.750,44.996
-76,-77.400,41.398
-82,-78.320,51.536
-80,-78.656,55.829
-77,-78.325,51.595
-75,-77.660,44.039
-79,-77.928,46.941
-84,-79.142,62.682
-81,-79.514,68.480
-80,-79.611,70.083
-79,-79.489,68.073
-81,-79.791,73.153
-80,-79.833,73.884
-78,-79.466,67.708
-81,-79.773,72.839
-81,-80.018,77.222
-82,-80.415,84.864
-86,-81.532,110.724
-79,-81.025,98.147
-78,-80.420,84.977
-83,-80.936,96.085
avg(rssi),avg(rssiKalman),avg(distance)
-78.6116504854369,-78.53645631067958,55.91256310679609
stdev(rssi),stdev(rssiKalman),stdev(distance)
3.079001886278027,1.0116132149368813,14.338699594169718
