tick,time,Beacon #1,Beacon #2,Beacon #3,Beacon #4
0,201,0.061,null,null,2.434
1,402,0.061,2.742,null,2.434
2,601,0.061,2.742,null,2.434
3,802,0.061,2.742,null,2.434
4,1534,0.074,3.827,10.060,2.808
5,1850,0.088,4.542,10.846,4.073
6,2143,0.088,4.542,10.846,4.073
7,2444,0.088,4.106,11.519,4.073
8,2751,0.089,3.972,11.519,3.890
9,3070,0.089,3.972,11.211,3.890
10,3458,0.090,3.972,11.211,3.971
11,3901,0.103,4.680,11.249,6.756
12,4345,0.103,5.336,11.280,6.756
13,4790,0.101,4.899,11.847,5.833
14,5235,0.104,7.525,12.675,5.353
15,5681,0.104,7.525,12.675,5.353
16,6130,0.116,8.183,13.024,6.940
17,6578,0.121,8.343,13.024,5.959
18,7023,0.121,8.343,13.024,5.586
19,7469,0.120,14.309,13.024,5.304
20,7924,0.144,14.351,12.062,5.237
21,8366,0.144,11.336,13.186,4.757
22,8812,0.132,11.336,13.186,4.757
23,9264,0.134,16.809,13.467,5.699
24,9718,0.142,14.636,13.006,6.972
25,10167,0.142,14.636,13.006,6.972
26,10613,0.131,11.516,13.006,6.972
27,11063,0.133,18.498,13.645,6.901
28,11504,0.133,18.498,13.645,6.901
29,11950,0.141,17.624,13.498,8.073
30,12381,0.136,12.740,13.026,5.811
31,12816,0.150,12.740,13.026,5.965
32,13259,0.150,15.822,13.026,5.965
33,13690,0.148,14.829,12.370,5.965
34,14120,0.141,14.829,13.454,5.590
35,14625,0.136,14.829,13.454,5.013
36,15224,0.124,8.775,13.328,5.252
37,15646,0.112,5.052,11.005,3.922
38,16131,0.096,3.309,11.243,4.237
39,16557,0.093,4.278,13.589,3.561
40,16983,0.081,4.714,14.461,3.521
41,17407,0.087,8.641,14.461,3.463
42,17833,0.087,8.641,14.461,3.463
43,18252,0.096,9.140,11.890,4.057
44,18676,0.096,9.140,12.090,3.878
45,19091,0.096,9.140,12.090,3.878
46,19520,0.100,13.993,12.090,3.635
47,19945,0.112,14.097,11.950,3.871
48,20370,0.112,14.097,11.950,3.871
49,20790,0.090,12.293,13.087,3.528
50,21204,0.091,12.293,11.517,4.426
51,21617,0.091,12.293,11.517,4.426
52,22039,0.104,13.559,10.932,4.426
53,22450,0.098,10.329,10.932,4.279
54,22862,0.098,10.329,10.932,4.279
55,23279,0.101,20.481,10.932,4.410
56,23698,0.101,19.119,10.932,4.649
57,24120,0.108,17.254,10.932,4.649
58,24542,0.101,13.137,9.973,4.325
59,24959,0.101,13.137,10.504,4.710
60,25374,0.101,17.835,10.504,4.710
61,25786,0.124,19.745,9.904,4.334
62,26210,0.124,19.745,9.904,4.089
63,26630,0.100,15.347,10.368,3.903
64,27050,0.110,15.178,10.368,4.097
65,27468,0.110,15.178,10.368,4.641
66,27889,0.121,13.041,10.306,4.983
67,28311,0.120,14.909,10.306,4.443
68,28729,0.120,14.909,10.306,4.443
69,29154,0.111,14.909,10.256,4.417
70,29580,0.122,14.831,12.486,4.789
71,30000,0.122,14.831,12.486,4.789
72,30422,0.120,10.581,11.958,4.304
73,30845,0.120,10.477,11.958,4.304
74,31264,0.120,10.477,11.958,4.304
75,31684,0.129,9.375,13.094,4.431
76,32104,0.127,6.990,11.849,3.936
