rssi,rssiKarman,distance
-69,-69.000,1.953
-68,-68.800,1.896
-73,-69.640,2.145
-76,-70.912,2.585
-79,-72.530,3.278
-71,-72.224,3.134
-70,-71.779,2.936
-71,-71.623,2.870
-78,-72.899,3.460
-69,-72.119,3.086
-78,-73.295,3.668
-78,-74.236,4.211
-69,-73.189,3.611
-69,-72.351,3.193
-76,-73.081,3.554
-78,-74.065,4.106
-77,-74.652,4.476
-69,-73.521,3.791
-71,-73.017,3.521
-72,-72.814,3.417
-69,-72.051,3.056
-71,-71.841,2.963
-73,-72.073,3.065
-69,-71.458,2.801
-75,-72.166,3.108
-76,-72.933,3.478
-79,-74.147,4.156
-75,-74.317,4.261
-68,-73.054,3.540
-69,-72.243,3.143
-70,-71.794,2.943
-71,-71.636,2.875
-78,-72.908,3.465
-77,-73.727,3.907
-69,-72.781,3.401
-77,-73.625,3.850
-69,-72.700,3.361
-71,-72.360,3.197
-81,-74.088,4.120
-69,-73.070,3.549
-76,-73.656,3.867
-76,-74.125,4.143
-71,-73.500,3.780
-71,-73.000,3.512
-69,-72.200,3.123
-69,-71.560,2.843
-76,-72.448,3.239
-71,-72.158,3.104
-69,-71.527,2.829
-76,-72.421,3.226
-71,-72.137,3.094
-72,-72.110,3.082
-69,-71.488,2.813
-75,-72.190,3.119
-76,-72.952,3.488
-72,-72.762,3.391
-69,-72.009,3.037
-76,-72.808,3.414
-72,-72.646,3.334
-76,-73.317,3.679
-69,-72.453,3.241
-76,-73.163,3.597
-72,-72.930,3.476
-71,-72.544,3.285
-69,-71.835,2.960
-76,-72.668,3.345
-76,-73.335,3.689
-72,-73.068,3.547
-69,-72.254,3.148
-76,-73.003,3.514
-75,-73.403,3.726
-72,-73.122,3.576
-71,-72.698,3.360
-69,-71.958,3.014
-76,-72.767,3.394
-76,-73.413,3.732
-71,-72.931,3.477
-69,-72.144,3.098
-69,-71.516,2.825
-76,-72.412,3.222
-71,-72.130,3.091
-69,-71.504,2.820
-76,-72.403,3.218
-72,-72.323,3.180
-69,-71.658,2.884
-76,-72.526,3.276
-72,-72.421,3.226
-71,-72.137,3.094
-69,-71.510,2.822
-69,-71.008,2.622
-75,-71.806,2.948
-75,-72.445,3.237
-73,-72.556,3.291
-69,-71.845,2.964
-68,-71.076,2.648
-75,-71.861,2.971
-71,-71.688,2.897
-68,-70.951,2.600
-70,-70.761,2.528
-77,-72.009,3.037
-77,-73.007,3.516
-71,-72.605,3.315
-72,-72.484,3.256
-69,-71.787,2.940
-68,-71.030,2.630
-70,-70.824,2.552
-76,-71.859,2.971
-71,-71.687,2.897
-71,-71.550,2.839
-71,-71.440,2.793
-72,-71.552,2.840
-75,-72.242,3.142
-77,-73.193,3.613
-69,-72.355,3.195
-69,-71.684,2.895
-75,-72.347,3.191
-68,-71.478,2.809
-77,-72.582,3.303
avg(rssi),avg(rssiKalman),avg(distance)
-72.47457627118644,-72.35316949152538,3.224779661016949
stdev(rssi),stdev(rssiKalman),stdev(distance)
3.33627180640556,0.9548378183797582,0.4386209733133991
