tick,time,Beacon #1,Beacon #2,Beacon #3,Beacon #4
0,202,null,null,null,null
1,401,null,4.343,5.493,null
2,602,null,4.343,5.493,null
3,802,null,4.343,5.493,null
4,1001,1.953,4.947,4.673,null
5,1201,1.896,4.947,4.673,null
6,1403,1.896,4.947,4.673,null
7,1605,2.145,4.947,4.334,null
8,1803,2.145,4.458,4.080,null
9,2002,2.145,4.458,4.080,null
10,2202,2.585,4.458,4.080,null
11,2402,3.278,4.435,4.330,null
12,2603,3.278,4.435,4.330,null
13,2802,3.278,4.435,4.330,null
14,3003,2.936,4.775,3.863,null
15,3203,2.936,4.775,3.863,null
16,3404,2.936,4.775,3.863,null
17,3602,2.870,4.448,3.863,null
18,3803,2.870,4.202,3.863,null
19,4003,2.870,4.202,3.863,null
20,4201,3.460,4.230,3.928,null
21,4403,3.460,4.230,3.928,null
22,4603,3.460,4.230,3.928,null
23,4802,3.460,4.719,3.573,null
24,5003,3.086,5.151,3.313,null
25,5202,3.086,5.151,3.313,null
26,5404,3.086,4.725,3.313,null
27,5603,3.086,4.297,3.473,null
28,5803,3.086,4.297,3.473,null
29,6002,3.086,4.297,3.473,null
30,6202,4.211,4.420,3.619,null
31,6403,4.211,4.420,3.619,null
32,6602,4.211,4.420,3.619,null
33,6802,3.193,4.888,3.347,null
34,7003,3.193,4.888,3.347,null
35,7203,3.193,4.888,3.347,null
36,7402,3.193,4.302,3.347,null
37,7603,3.554,4.302,3.230,null
38,7802,3.554,4.302,3.230,null
39,8002,4.106,4.302,3.403,null
40,8201,4.476,4.424,3.549,null
41,8402,4.476,4.424,3.549,null
42,8603,4.476,4.424,3.549,null
43,8802,3.791,4.891,3.295,null
44,9004,3.791,4.891,3.295,null
45,9203,3.791,4.891,3.295,null
46,9402,3.521,4.534,3.594,null
47,9603,3.521,4.534,3.594,null
48,9803,3.521,4.534,3.594,null
49,10002,3.417,4.372,3.419,null
50,10203,3.417,4.372,3.419,null
51,10402,3.417,4.372,3.419,null
52,10601,3.056,4.846,3.113,null
53,10803,3.056,5.261,3.113,null
54,11003,3.056,5.261,3.113,null
55,11202,3.056,5.261,3.113,null
56,11402,2.963,4.933,3.305,null
57,11603,2.963,4.933,3.305,null
58,11803,2.963,4.933,3.305,null
59,12003,3.065,4.809,3.284,null
60,12202,3.065,4.809,3.284,null
61,12403,3.065,4.809,3.284,null
62,12602,2.801,5.229,2.892,null
63,12803,2.801,5.229,2.892,null
64,13003,2.801,5.229,2.892,null
65,13202,3.478,4.540,2.873,null
66,13403,3.478,4.540,2.873,null
67,13603,3.478,4.540,2.873,null
68,13802,4.156,4.619,3.099,null
69,14003,4.261,4.619,3.293,null
70,14203,4.261,4.619,3.293,null
71,14402,3.540,5.063,3.021,null
72,14602,3.143,5.063,3.021,null
73,14803,3.143,5.063,3.021,null
74,15002,2.943,5.063,3.021,null
75,15202,2.875,4.661,3.021,null
76,15403,2.875,4.661,3.021,null
77,15602,2.875,4.661,3.021,null
78,15802,3.907,4.596,3.400,null
79,16003,3.907,4.596,3.400,null
80,16203,3.907,4.596,3.400,null
81,16403,3.401,5.043,3.099,null
82,16603,3.401,5.043,3.099,null
83,16802,3.401,5.043,3.099,null
84,17002,3.401,4.410,3.053,null
85,17203,3.401,3.962,3.053,null
86,17402,3.401,3.962,3.053,null
87,17602,3.401,3.962,3.053,null
88,17802,3.850,4.142,3.053,null
89,18003,3.850,4.142,3.053,null
90,18203,3.850,4.142,3.053,null
91,18403,3.361,4.640,2.844,null
92,18603,3.361,4.640,2.844,null
93,18802,3.361,4.640,2.844,null
94,19002,3.197,4.347,3.074,null
95,19202,3.197,4.347,3.074,null
96,19403,3.197,4.347,3.074,null
97,19602,4.120,4.346,3.271,null
98,19803,4.120,4.346,3.271,null
99,20003,4.120,4.346,3.271,null
100,20202,3.549,4.823,3.005,null
101,20402,3.549,4.823,2.807,null
102,20603,3.549,4.823,2.807,null
103,20802,3.867,4.256,2.806,null
104,21002,4.143,4.256,2.805,null
105,21202,4.143,4.256,2.805,null
106,21403,3.780,4.256,2.804,null
107,21602,3.512,4.287,2.804,null
108,21803,3.512,4.287,2.804,null
109,22003,3.512,4.287,2.804,null
110,22202,2.843,4.770,2.544,null
111,22404,2.843,4.770,2.544,null
112,22603,2.843,4.770,2.544,null
113,22802,3.239,3.823,2.524,null
114,23002,3.239,3.823,2.524,null
115,23202,3.239,3.823,2.524,null
116,23402,3.104,3.921,2.577,null
117,23604,3.104,3.921,2.577,null
118,23803,3.104,3.921,2.577,null
119,24002,3.104,3.921,2.577,null
120,24203,2.829,4.441,2.483,null
121,24403,2.829,4.441,2.483,null
122,24603,2.829,4.441,2.483,null
123,24802,3.226,3.984,2.483,null
124,25002,3.226,3.984,2.483,null
125,25203,3.226,3.984,2.483,null
126,25403,3.082,3.984,2.613,null
127,25603,3.082,3.984,2.613,null
128,25803,3.082,3.984,2.613,null
129,26002,2.813,4.498,2.511,null
130,26202,2.813,4.498,2.511,null
131,26403,2.813,4.498,2.511,null
132,26603,3.119,4.498,2.566,null
133,26804,3.488,4.025,2.683,null
134,27003,3.488,4.025,2.683,null
135,27202,3.488,3.982,2.683,null
136,27403,3.391,3.947,2.683,null
137,27602,3.391,3.947,2.683,null
138,27802,3.391,4.465,2.564,null
139,28002,3.037,4.928,2.407,null
140,28202,3.037,4.928,2.407,null
141,28403,3.037,4.928,2.407,null
142,28602,3.414,3.904,2.481,null
143,28802,3.414,3.904,2.481,null
144,29002,3.414,3.904,2.481,null
145,29202,3.334,3.886,2.611,null
146,29402,3.334,3.886,2.611,null
147,29603,3.334,3.886,2.611,null
148,29803,3.334,4.409,2.509,null
149,30003,3.334,4.409,2.509,null
150,30202,3.334,4.409,2.509,null
151,30403,3.334,4.409,2.509,null
152,30603,3.679,4.409,2.509,null
153,30803,3.679,4.409,2.509,null
154,31003,3.679,4.409,2.509,null
155,31202,3.679,4.283,2.635,null
156,31404,3.679,4.283,2.635,null
157,31603,3.679,4.283,2.635,null
158,31802,3.241,4.766,2.527,null
159,32003,3.241,4.766,2.527,null
160,32203,3.241,4.766,2.527,null
161,32402,3.597,4.216,2.623,null
162,32602,3.597,4.216,2.623,null
163,32802,3.597,4.216,2.623,null
164,33002,3.476,4.241,2.730,null
165,33203,3.285,4.152,2.819,null
166,33403,3.285,4.152,2.819,null
167,33602,2.960,4.649,2.668,null
168,33803,2.960,5.090,2.552,null
169,34003,2.960,5.090,2.552,null
170,34202,2.960,5.090,2.552,null
171,34402,3.345,4.443,2.600,null
172,34603,3.345,4.443,2.600,null
173,34803,3.345,4.443,2.600,null
174,35003,3.345,4.423,2.639,null
175,35203,3.345,4.423,2.639,null
176,35402,3.345,4.423,2.639,null
177,35603,3.345,4.423,2.531,null
178,35803,3.345,4.423,2.531,null
179,36002,3.345,4.423,2.531,null
180,36201,3.689,4.423,2.582,null
181,36402,3.689,3.971,2.582,null
182,36603,3.689,3.971,2.582,null
183,36802,3.689,3.971,2.582,null
184,37002,3.547,4.043,2.770,null
185,37203,3.547,4.043,2.770,null
186,37403,3.547,4.043,2.770,null
187,37601,3.148,4.551,2.631,null
188,37802,3.148,4.551,2.631,null
189,38002,3.148,4.551,2.631,null
190,38201,3.726,4.063,2.631,null
191,38403,3.726,4.063,2.631,null
192,38603,3.726,4.063,2.631,null
193,38801,3.360,4.118,2.749,null
194,39002,3.360,4.118,2.749,null
195,39202,3.360,4.118,2.749,null
196,39403,3.360,4.619,2.749,null
197,39602,3.014,4.619,2.615,null
198,39803,3.014,4.619,2.615,null
199,40003,3.394,4.111,2.615,null
200,40202,3.732,4.111,2.651,null
201,40402,3.732,4.111,2.651,null
202,40603,3.732,4.111,2.651,null
203,40803,3.477,4.156,2.680,null
204,41003,3.477,4.156,2.680,null
205,41203,3.477,4.156,2.680,null
206,41402,2.825,4.653,2.562,null
207,41602,2.825,4.653,2.562,null
208,41802,2.825,4.653,2.562,null
209,42001,3.222,4.136,2.646,null
210,42202,3.222,3.763,2.646,null
211,42402,3.222,3.763,2.646,null
212,42602,3.091,3.873,2.676,null
213,42802,3.091,3.873,2.774,null
214,43002,3.091,3.873,2.774,null
215,43201,2.820,4.398,2.774,null
216,43404,2.820,4.868,2.634,null
217,43602,2.820,4.868,2.634,null
218,43803,2.820,4.288,2.634,null
219,44003,3.218,3.874,2.666,null
220,44203,3.218,3.874,2.666,null
221,44402,3.218,3.874,2.666,null
222,44603,3.180,3.963,2.766,null
223,44803,3.180,3.963,2.766,null
224,45004,3.180,3.963,2.766,null
225,45202,2.884,4.941,2.628,null
226,45403,2.884,4.941,2.628,null
227,45602,2.884,4.941,2.628,null
228,45802,2.884,4.339,2.661,null
229,46003,3.276,4.339,2.661,null
230,46202,3.276,4.339,2.661,null
231,46402,3.226,4.339,2.689,null
232,46603,3.094,4.228,2.689,null
233,46803,3.094,4.228,2.689,null
234,47003,2.822,4.228,2.689,null
235,47202,2.622,4.717,2.423,null
236,47402,2.622,4.717,2.423,null
237,47604,2.622,4.717,2.423,null
238,47802,3.237,4.181,2.553,null
239,48003,3.237,4.181,2.553,null
240,48202,3.237,4.181,2.553,null
241,48402,3.291,4.105,2.771,null
242,48603,3.291,4.105,2.771,null
243,48802,3.291,4.105,2.771,null
244,49002,2.648,4.607,2.631,null
245,49202,2.648,5.053,2.457,null
246,49403,2.648,5.053,2.457,null
247,49602,2.648,5.053,2.457,null
248,49802,2.971,4.417,2.457,null
249,50003,2.971,4.417,2.457,null
250,50202,2.971,4.417,2.591,null
251,50403,2.897,4.417,2.591,null
252,50602,2.897,4.417,2.591,null
253,50802,2.897,4.417,2.591,null
254,51002,2.600,4.886,2.494,null
255,51202,2.600,4.886,2.494,null
256,51403,2.600,4.886,2.494,null
257,51602,2.528,4.530,2.494,null
258,51803,2.528,4.530,2.494,null
259,52003,2.528,4.530,2.494,null
260,52202,3.037,4.492,2.622,null
261,52403,3.516,4.492,2.622,null
262,52602,3.516,4.492,2.622,null
263,52802,3.516,4.492,2.518,null
264,53002,3.516,4.492,2.518,null
265,53203,3.516,4.492,2.518,null
266,53402,3.516,4.492,2.518,null
267,53602,3.315,4.021,2.642,null
268,53803,3.315,4.021,2.642,null
269,54003,3.315,4.021,2.642,null
270,54202,3.256,3.978,2.746,null
271,54403,3.256,3.978,2.746,null
272,54602,3.256,3.978,2.746,null
273,54802,2.630,4.493,2.612,null
274,55002,2.630,4.952,2.510,null
275,55202,2.630,4.952,2.510,null
276,55402,2.552,4.579,2.782,null
277,55603,2.971,4.083,2.785,null
278,55803,2.971,4.083,2.785,null
279,56002,2.971,4.134,2.785,null
280,56202,2.897,4.068,2.788,null
281,56402,2.897,4.068,2.788,null
282,56603,2.897,4.456,2.645,null
283,56802,2.839,4.920,2.535,null
284,57003,2.839,4.920,2.535,null
285,57202,2.839,4.920,2.535,null
286,57403,2.793,4.324,2.586,null
287,57602,2.793,4.324,2.586,null
288,57802,2.793,4.324,2.586,null
289,58002,2.840,4.328,2.627,null
290,58203,2.840,4.328,2.627,null
291,58403,2.840,4.328,2.627,null
292,58602,2.840,4.328,2.522,null
293,58803,2.840,4.328,2.522,null
294,59003,2.840,4.328,2.522,null
295,59202,3.142,4.328,2.522,null
296,59402,3.142,4.328,2.575,null
297,59603,3.142,4.328,2.575,null
298,59802,3.142,4.328,2.575,null
299,60003,3.613,4.445,2.690,null
300,60203,3.613,4.445,2.690,null
301,60402,3.613,4.445,2.690,null
302,60603,2.895,4.784,2.424,null
303,60802,2.895,4.784,2.424,null
304,61003,2.895,4.784,2.424,null
305,61202,3.191,4.318,2.495,null
306,61402,3.191,4.318,2.495,null
307,61603,3.191,4.318,2.495,null
308,61802,3.191,4.212,2.623,null
309,62003,3.191,4.129,2.623,null
310,62203,3.191,4.129,2.623,null
311,62402,3.191,4.129,2.623,null
312,62602,2.809,4.876,2.623,null
313,62802,2.809,4.876,2.623,null
314,63003,2.809,4.407,2.623,null
