rssi,rssiKarman,distance
-71,-71.000,4.343
-71,-71.000,4.343
-76,-72.000,4.947
-68,-71.200,4.458
-71,-71.160,4.435
-74,-71.728,4.775
-69,-71.182,4.448
-69,-70.746,4.202
-71,-70.797,4.230
-75,-71.637,4.719
-75,-72.310,5.151
-69,-71.648,4.725
-68,-70.918,4.297
-72,-71.135,4.420
-75,-71.908,4.888
-67,-70.926,4.302
-72,-71.141,4.424
-75,-71.913,4.891
-69,-71.330,4.534
-70,-71.064,4.380
-71,-71.051,4.372
-75,-71.841,4.846
-75,-72.473,5.261
-70,-71.978,4.933
-71,-71.783,4.809
-75,-72.426,5.229
-67,-71.341,4.540
-72,-71.473,4.619
-75,-72.178,5.063
-69,-71.543,4.661
-71,-71.434,4.596
-75,-72.147,5.043
-67,-71.118,4.410
-67,-70.294,3.962
-72,-70.635,4.142
-75,-71.508,4.640
-69,-71.007,4.347
-71,-71.005,4.346
-75,-71.804,4.823
-67,-70.843,4.256
-71,-70.875,4.273
-71,-70.900,4.287
-75,-71.720,4.770
-67,-70.776,4.218
-67,-70.021,3.823
-70,-70.017,3.821
-71,-70.213,3.921
-75,-71.171,4.441
-67,-70.336,3.984
-75,-71.269,4.498
-67,-70.415,4.025
-70,-70.332,3.982
-70,-70.266,3.947
-75,-71.213,4.465
-75,-71.970,4.928
-67,-70.976,4.330
-67,-70.181,3.904
-70,-70.145,3.886
-75,-71.116,4.409
-70,-70.893,4.283
-75,-71.714,4.766
-67,-70.771,4.216
-71,-70.817,4.241
-70,-70.654,4.152
-75,-71.523,4.649
-75,-72.218,5.090
-67,-71.175,4.443
-71,-71.140,4.423
-67,-70.312,3.971
-71,-70.449,4.043
-75,-71.360,4.551
-67,-70.488,4.063
-71,-70.590,4.118
-75,-71.472,4.619
-67,-70.578,4.111
-71,-70.662,4.156
-75,-71.530,4.653
-67,-70.624,4.136
-67,-69.899,3.763
-71,-70.119,3.873
-75,-71.095,4.398
-75,-71.876,4.868
-67,-70.901,4.288
-67,-70.121,3.874
-71,-70.297,3.963
-75,-71.237,4.480
-75,-71.990,4.941
-67,-70.992,4.339
-70,-70.794,4.228
-75,-71.635,4.717
-67,-70.708,4.181
-70,-70.566,4.105
-75,-71.453,4.607
-75,-72.162,5.053
-67,-71.130,4.417
-75,-71.904,4.886
-69,-71.323,4.530
-71,-71.259,4.492
-67,-70.407,4.021
-70,-70.325,3.978
-75,-71.260,4.493
-75,-72.008,4.952
-69,-71.407,4.579
-67,-70.525,4.083
-71,-70.620,4.134
-70,-70.496,4.068
-74,-71.197,4.456
-75,-71.958,4.920
-67,-70.966,4.324
-71,-70.973,4.328
-72,-71.178,4.445
-74,-71.743,4.784
-69,-71.194,4.454
-70,-70.955,4.318
-70,-70.764,4.212
-70,-70.611,4.129
-77,-71.889,4.876
-68,-71.111,4.407
-69,-70.689,4.171
avg(rssi),avg(rssiKalman),avg(distance)
-71.10924369747899,-71.1196974789916,4.424714285714287
stdev(rssi),stdev(rssiKalman),stdev(distance)
3.0864025888745537,0.5935354060449457,0.3440892531969957
