rssi,rssiKarman,distance
-68,-68.000,4.312
-71,-68.600,4.699
-67,-68.280,4.489
-69,-68.424,4.582
-73,-69.339,5.223
-72,-69.871,5.636
-50,-65.897,3.192
-67,-66.118,3.295
-69,-66.694,3.578
-70,-67.355,3.933
-67,-67.284,3.893
-68,-67.427,3.973
-69,-67.742,4.156
-71,-68.394,4.562
-69,-68.515,4.642
-68,-68.412,4.574
-67,-68.129,4.393
-70,-68.504,4.634
-69,-68.603,4.701
-69,-68.682,4.754
-69,-68.746,4.798
-70,-68.997,4.973
-68,-68.797,4.833
-69,-68.838,4.861
-66,-68.270,4.482
-67,-68.016,4.322
-72,-68.813,4.844
-72,-69.450,5.306
-70,-69.560,5.391
-70,-69.648,5.459
-68,-69.319,5.207
-69,-69.255,5.160
-73,-70.004,5.744
-69,-69.803,5.581
-69,-69.642,5.454
-70,-69.714,5.510
-69,-69.571,5.399
-70,-69.657,5.466
-70,-69.726,5.519
-69,-69.580,5.406
-70,-69.664,5.471
-69,-69.531,5.368
-69,-69.425,5.287
-67,-68.940,4.933
-69,-68.952,4.941
-67,-68.562,4.673
-68,-68.449,4.599
-68,-68.359,4.540
-70,-68.688,4.758
-69,-68.750,4.801
-69,-68.800,4.835
-69,-68.840,4.863
-68,-68.672,4.747
-69,-68.738,4.792
-70,-68.990,4.968
-70,-69.192,5.114
-69,-69.154,5.086
-68,-68.923,4.921
-69,-68.938,4.932
-69,-68.951,4.940
-69,-68.961,4.947
-69,-68.968,4.953
-69,-68.975,4.958
-69,-68.980,4.961
-69,-68.984,4.964
-68,-68.787,4.826
-69,-68.830,4.856
-69,-68.864,4.879
-68,-68.691,4.760
-69,-68.753,4.803
-68,-68.602,4.700
-69,-68.682,4.754
-69,-68.745,4.798
-68,-68.596,4.696
-69,-68.677,4.751
-71,-69.142,5.077
-68,-68.913,4.914
-69,-68.931,4.926
-69,-68.945,4.936
-69,-68.956,4.944
-70,-69.164,5.094
-69,-69.132,5.070
-69,-69.105,5.051
-69,-69.084,5.036
-69,-69.067,5.024
-69,-69.054,5.014
-70,-69.243,5.151
-70,-69.394,5.264
-70,-69.516,5.356
-69,-69.412,5.278
-69,-69.330,5.216
-69,-69.264,5.167
-69,-69.211,5.128
-70,-69.369,5.245
-69,-69.295,5.190
-69,-69.236,5.146
-69,-69.189,5.112
-69,-69.151,5.084
-69,-69.121,5.062
-69,-69.097,5.045
-70,-69.277,5.177
-69,-69.222,5.136
-69,-69.178,5.103
-70,-69.342,5.225
-69,-69.274,5.174
-69,-69.219,5.134
-69,-69.175,5.102
-73,-69.940,5.691
-69,-69.752,5.540
-69,-69.602,5.423
-70,-69.681,5.485
-69,-69.545,5.379
-69,-69.436,5.296
-69,-69.349,5.230
-72,-69.879,5.642
-70,-69.903,5.662
-69,-69.723,5.517
-68,-69.378,5.252
-70,-69.502,5.346
-71,-69.802,5.580
-69,-69.642,5.454
-69,-69.513,5.354
-70,-69.611,5.429
-69,-69.488,5.335
-69,-69.391,5.261
-69,-69.313,5.203
-70,-69.450,5.306
-70,-69.560,5.390
-69,-69.448,5.305
-70,-69.558,5.389
-69,-69.447,5.304
-70,-69.557,5.388
-69,-69.446,5.303
-69,-69.357,5.236
-70,-69.485,5.333
-69,-69.388,5.260
-69,-69.311,5.201
-69,-69.249,5.155
-69,-69.199,5.119
-69,-69.159,5.090
-69,-69.127,5.067
-68,-68.902,4.906
-69,-68.921,4.920
-70,-69.137,5.074
-67,-68.710,4.773
-71,-69.168,5.096
-67,-68.734,4.790
-68,-68.587,4.690
-79,-70.670,6.318
-78,-72.136,7.791
-68,-71.309,6.922
-68,-70.647,6.297
-68,-70.118,5.838
-71,-70.294,5.987
-71,-70.435,6.109
-67,-69.748,5.537
-66,-68.999,4.974
-67,-68.599,4.698
-69,-68.679,4.752
-70,-68.943,4.935
-71,-69.355,5.234
-74,-70.284,5.978
-69,-70.027,5.763
-69,-69.822,5.596
-69,-69.657,5.466
-73,-70.326,6.014
-74,-71.061,6.681
-69,-70.649,6.298
-72,-70.919,6.547
-70,-70.735,6.377
-69,-70.388,6.068
-72,-70.710,6.354
-70,-70.568,6.227
-70,-70.455,6.126
-73,-70.964,6.589
-72,-71.171,6.787
-70,-70.937,6.563
-70,-70.749,6.390
-69,-70.400,6.078
-72,-70.720,6.363
-69,-70.376,6.057
-73,-70.901,6.530
-70,-70.720,6.363
-74,-71.376,6.989
-69,-70.901,6.530
-66,-69.921,5.676
-67,-69.337,5.221
avg(rssi),avg(rssiKalman),avg(distance)
-69.33155080213903,-69.3029572192513,5.2347005347593605
stdev(rssi),stdev(rssiKalman),stdev(distance)
2.2270143201556887,0.8573637172311135,0.6420593923164323
