accX,accY,accZ,angleX,angleY,angleZ,label
1.8203124,-0.97122145,0.62128544,0.15294538,-0.44768786,-0.50426924,stopRight
1.8203124,-0.97122145,0.62128544,0.15294538,-0.44768786,-0.50426924,stopRight
2.1509824,-1.2051082,0.73436546,0.13400856,-0.62606055,-0.65209866,stopRight
2.1509824,-1.2051082,0.73436546,0.13400856,-0.62606055,-0.65209866,stopRight
2.445452,-1.2071533,0.8718629,0.118126065,-0.71891207,-0.8188649,stopRight
2.445452,-1.2071533,0.8718629,0.118126065,-0.71891207,-0.8188649,stopRight
2.4773052,-1.2950492,0.76567745,0.12789991,-0.7726682,-0.99112886,stopRight
2.4773052,-1.2950492,0.76567745,0.12789991,-0.7726682,-0.99112886,stopRight
2.3243754,-1.1876764,0.27342558,0.17066048,-0.8691849,-1.1554517,stopRight
2.3243754,-1.1876764,0.27342558,0.17066048,-0.8691849,-1.1554517,stopRight
1.8542475,-1.0880327,-0.19179726,0.16821702,-1.072603,-1.3179418,stopRight
1.8542475,-1.0880327,-0.19179726,0.16821702,-1.072603,-1.3179418,stopRight
1.3343847,-1.1225767,-0.26189613,0.06742425,-1.2625821,-1.4340062,stopRight
1.3343847,-1.1225767,-0.26189613,0.06742425,-1.2625821,-1.4340062,stopRight
1.0263518,-1.0817995,0.23674536,-0.06330091,-1.5057064,-1.4920384,stopRight
1.0263518,-1.0817995,0.23674536,-0.06330091,-1.5057064,-1.4920384,stopRight
1.2471997,-1.1159997,1.2239513,-0.17997618,-1.7219528,-1.5146403,stopRight
1.2471997,-1.1159997,1.2239513,-0.17997618,-1.7219528,-1.5146403,stopRight
1.449867,-1.1265073,2.2353306,-0.24533875,-1.8410715,-1.566564,stopRight
1.449867,-1.1265073,2.2353306,-0.24533875,-1.8410715,-1.566564,stopRight
1.5875734,-1.0530553,3.0776215,-0.24411702,-1.8685604,-1.6129897,stopRight
1.5875734,-1.0530553,3.0776215,-0.24411702,-1.8685604,-1.6129897,stopRight
1.4377433,-1.3441653,3.2006845,-0.15798502,-1.757383,-1.6612481,stopRight
1.4377433,-1.3441653,3.2006845,-0.15798502,-1.757383,-1.6612481,stopRight
1.1091676,-1.3435755,2.8667455,-0.011377365,-1.602834,-1.638646,stopRight
1.1091676,-1.3435755,2.8667455,-0.011377365,-1.602834,-1.638646,stopRight
1.031071,-1.0512648,1.2590876,0.33253977,-1.4562263,-1.5769486,stopRight
1.031071,-1.0512648,1.2590876,0.33253977,-1.4562263,-1.5769486,stopRight
1.2282529,-0.47617483,-0.5395107,0.40278926,-1.6645315,-1.5867225,stopRight
1.2282529,-0.47617483,-0.5395107,0.40278926,-1.6645315,-1.5867225,stopRight
1.3760031,-0.41032648,-0.7826228,0.15355626,-1.9327012,-1.7198911,stopRight
1.3760031,-0.41032648,-0.7826228,0.15355626,-1.9327012,-1.7198911,stopRight
1.0920259,-0.8115754,0.40297937,-0.2569452,-1.8917733,-1.8432859,stopRight
1.0920259,-0.8115754,0.40297937,-0.2569452,-1.8917733,-1.8432859,stopRight
0.6916665,-1.2284312,2.165007,-0.4518112,-1.7274506,-1.8964312,stopRight
