rssi,rssiKarman,distance
-59,-59.000,1.826
-61,-59.400,1.911
-66,-60.720,2.221
-66,-61.776,2.505
-66,-62.621,2.758
-60,-62.097,2.599
-61,-61.877,2.534
-66,-62.702,2.784
-67,-63.561,3.070
-66,-64.049,3.246
-67,-64.639,3.472
-60,-63.711,3.123
-66,-64.169,3.291
-66,-64.535,3.431
-61,-63.828,3.165
-61,-63.263,2.968
-65,-63.610,3.088
-65,-63.888,3.187
-68,-64.710,3.500
-61,-63.968,3.216
-61,-63.375,3.006
-66,-63.900,3.191
-68,-64.720,3.504
-62,-64.176,3.293
-66,-64.541,3.433
-67,-65.033,3.631
-67,-65.426,3.797
-60,-64.341,3.356
-61,-63.673,3.110
-66,-64.138,3.279
-67,-64.711,3.500
-67,-65.168,3.687
-60,-64.135,3.278
-62,-63.708,3.122
-66,-64.166,3.290
-67,-64.733,3.509
-67,-65.186,3.695
-61,-64.349,3.359
-67,-64.879,3.568
-67,-65.303,3.745
-60,-64.243,3.318
-68,-64.994,3.615
-70,-65.995,4.052
-71,-66.996,4.541
-63,-66.197,4.146
-65,-65.958,4.034
-76,-67.966,5.072
-73,-68.973,5.688
-67,-68.578,5.438
-60,-66.863,4.473
-60,-65.490,3.825
-66,-65.592,3.870
-67,-65.874,3.996
-67,-66.099,4.100
-61,-65.079,3.650
-68,-65.663,3.901
-65,-65.531,3.843
-61,-64.625,3.466
-70,-65.700,3.917
-66,-65.760,3.944
-62,-65.008,3.621
-61,-64.206,3.305
-71,-65.565,3.858
-67,-65.852,3.986
-62,-65.082,3.651
-62,-64.465,3.404
-70,-65.572,3.861
-62,-64.858,3.559
-67,-65.286,3.737
-67,-65.629,3.886
-62,-64.903,3.578
-70,-65.923,4.018
-67,-66.138,4.118
-67,-66.310,4.200
-62,-65.448,3.807
-70,-66.359,4.223
-67,-66.487,4.285
-70,-67.190,4.642
-71,-67.952,5.063
-67,-67.761,4.955
-61,-66.409,4.247
-62,-65.527,3.841
-69,-66.222,4.158
-69,-66.777,4.429
-61,-65.622,3.883
-70,-66.498,4.290
-67,-66.598,4.340
-61,-65.478,3.820
-62,-64.783,3.529
-70,-65.826,3.974
-67,-66.061,4.082
-61,-65.049,3.637
-62,-64.439,3.393
-71,-65.751,3.941
-71,-66.801,4.441
-67,-66.841,4.461
-61,-65.673,3.905
-71,-66.738,4.409
-67,-66.790,4.436
-61,-65.632,3.888
-67,-65.906,4.011
-61,-64.925,3.586
-62,-64.340,3.355
-69,-65.272,3.731
-69,-66.017,4.062
-67,-66.214,4.154
-61,-65.171,3.689
-69,-65.937,4.025
-62,-65.150,3.679
-71,-66.320,4.204
-66,-66.256,4.174
-68,-66.605,4.343
avg(rssi),avg(rssiKalman),avg(distance)
-65.39285714285714,-65.1212767857143,3.7233124999999987
stdev(rssi),stdev(rssiKalman),stdev(distance)
3.6580565264933256,1.5654778492856267,0.622309896836691
