tick,time,Beacon #1,Beacon #2,Beacon #3,Beacon #4
0,202,null,4.343,4.310,null
1,402,null,4.343,4.310,null
2,603,null,4.343,4.310,null
3,802,0.290,4.123,7.723,null
4,1004,0.290,4.123,7.723,null
5,1203,0.290,4.123,7.723,null
6,1403,0.290,3.754,6.832,null
7,1603,0.290,3.754,6.832,null
8,1803,0.290,3.754,6.832,null
9,2002,0.290,3.766,5.872,null
10,2204,0.290,3.766,5.202,null
11,2403,0.290,3.766,5.202,null
12,2603,0.290,3.766,5.858,null
13,2803,0.281,3.766,6.270,null
14,3005,0.281,3.766,6.270,null
15,3204,0.281,3.766,6.270,null
16,3404,0.243,3.584,5.944,null
17,3605,0.243,3.584,5.944,null
18,3804,0.243,3.584,5.944,null
19,4003,0.243,3.628,4.759,null
20,4205,0.243,3.628,4.759,null
21,4404,0.243,3.628,4.759,null
22,4603,0.251,3.628,4.767,null
23,4805,0.251,3.628,4.904,null
24,5004,0.251,3.628,4.904,null
25,5203,0.251,3.302,4.904,null
26,5405,0.230,3.226,4.904,null
27,5604,0.230,3.226,4.904,null
28,5803,0.230,3.226,4.268,null
29,6004,0.220,3.336,3.819,null
30,6204,0.220,3.336,3.819,null
31,6405,0.220,3.336,3.819,null
32,6603,0.236,3.593,4.219,null
33,6804,0.236,3.593,4.219,null
34,7003,0.236,3.593,4.219,null
35,7203,0.225,3.342,4.694,null
36,7404,0.225,3.342,4.694,null
37,7604,0.225,3.342,4.694,null
38,7803,0.217,3.432,4.694,null
39,8004,0.217,3.597,4.694,null
40,8204,0.217,3.597,4.694,null
41,8404,0.217,3.597,4.694,null
42,8604,0.217,3.639,6.515,null
43,8804,0.217,3.639,6.515,null
44,9003,0.217,3.639,5.966,null
45,9203,0.204,3.397,5.966,null
46,9404,0.204,3.397,5.966,null
47,9604,0.204,3.397,5.966,null
48,9803,0.201,3.663,4.643,null
49,10003,0.201,3.663,4.643,null
50,10204,0.201,3.663,4.643,null
51,10403,0.216,3.790,4.643,null
52,10604,0.216,3.790,4.643,null
53,10803,0.216,3.790,4.643,null
54,11003,0.210,3.419,4.265,null
55,11204,0.210,3.419,4.265,null
56,11403,0.210,3.419,4.265,null
57,11604,0.210,3.587,4.265,null
58,11804,0.210,3.587,4.028,null
59,12004,0.210,3.587,4.028,null
60,12203,0.210,3.587,4.172,null
61,12403,0.230,3.538,4.408,null
62,12604,0.230,3.538,4.408,null
63,12804,0.230,3.538,4.408,null
64,13003,0.215,3.236,4.136,null
65,13204,0.215,3.236,4.136,null
66,13404,0.215,3.236,4.136,null
67,13604,0.209,3.344,3.575,null
68,13804,0.209,3.344,3.575,null
69,14004,0.209,3.344,3.575,null
70,14204,0.223,3.345,3.691,null
71,14403,0.228,3.434,3.691,null
72,14603,0.228,3.434,3.691,null
73,14803,0.219,3.434,3.588,null
74,15004,0.212,3.243,3.588,null
75,15204,0.212,3.243,3.588,null
76,15403,0.212,3.438,3.588,null
77,15604,0.203,3.698,3.324,null
78,15805,0.203,3.698,3.324,null
79,16003,0.203,3.698,3.324,null
80,16203,0.218,3.625,3.675,null
81,16404,0.218,3.625,3.675,null
82,16603,0.218,3.625,3.675,null
83,16803,0.206,3.625,3.594,null
84,17004,0.206,3.625,3.594,null
85,17204,0.206,3.625,3.594,null
86,17403,0.206,3.889,3.419,null
87,17604,0.202,3.889,3.419,null
88,17803,0.202,3.889,3.419,null
89,18003,0.202,3.889,3.659,null
90,18204,0.217,3.774,3.761,null
91,18403,0.217,3.774,3.761,null
92,18603,0.204,3.774,3.642,null
93,18803,0.195,3.498,3.747,null
94,19003,0.195,3.498,3.747,null
95,19203,0.195,3.498,3.747,null
96,19404,0.195,3.559,3.441,null
97,19605,0.195,3.559,3.441,null
98,19804,0.195,3.559,3.441,null
99,20003,0.195,3.515,3.678,null
100,20205,0.195,3.515,3.678,null
101,20404,0.195,3.515,3.678,null
102,20603,0.188,3.220,3.578,null
103,20803,0.188,3.080,3.578,null
104,21004,0.188,3.080,3.578,null
105,21204,0.188,3.299,3.578,null
106,21403,0.188,3.299,3.316,null
107,21604,0.188,3.299,3.316,null
108,21803,0.188,3.309,3.316,null
109,22004,0.219,3.317,3.669,null
110,22205,0.219,3.317,3.669,null
111,22403,0.219,3.317,3.669,null
112,22603,0.206,2.891,3.571,null
113,22804,0.206,2.891,3.571,null
114,23004,0.206,2.891,3.571,null
115,23204,0.199,3.056,3.311,null
116,23404,0.199,3.056,3.311,null
117,23603,0.199,3.056,3.311,null
118,23803,0.215,3.112,3.664,null
119,24004,0.215,3.112,3.664,null
120,24204,0.215,3.112,3.664,null
121,24403,0.215,2.921,3.567,null
122,24605,0.203,2.921,3.399,null
123,24804,0.203,2.921,3.399,null
124,25004,0.199,2.921,3.270,null
125,25204,0.197,3.081,3.270,null
126,25403,0.197,3.081,3.270,null
127,25603,0.197,3.081,3.270,null
128,25803,0.206,3.132,3.941,null
129,26003,0.206,3.132,3.941,null
130,26204,0.206,3.132,3.941,null
131,26403,0.196,2.936,3.840,null
132,26605,0.196,2.936,3.840,null
133,26804,0.196,2.936,3.840,null
134,27002,0.194,3.093,3.605,null
135,27204,0.194,3.226,3.605,null
136,27404,0.194,3.226,3.605,null
137,27603,0.194,3.250,3.605,null
138,27804,0.194,3.269,3.818,null
139,28004,0.194,3.269,3.818,null
140,28204,0.194,3.038,3.818,null
141,28404,0.187,2.865,3.686,null
142,28603,0.187,2.865,3.686,null
143,28804,0.187,2.865,3.686,null
144,29004,0.187,3.175,3.397,null
145,29203,0.187,3.175,3.397,null
146,29403,0.187,3.175,3.397,null
147,29603,0.219,3.209,3.640,null
148,29804,0.219,3.209,3.640,null
149,30003,0.219,3.209,3.640,null
150,30203,0.206,2.831,3.645,null
151,30404,0.196,2.831,3.645,null
152,30603,0.196,2.831,3.645,null
153,30802,0.194,2.831,3.366,null
154,31004,0.194,3.005,3.366,null
155,31203,0.194,3.005,3.366,null
156,31403,0.210,3.005,3.614,null
157,31603,0.210,3.071,3.614,null
158,31804,0.210,3.071,3.614,null
159,32004,0.210,3.071,3.614,null
160,32203,0.199,2.889,3.461,null
161,32404,0.199,2.889,3.461,null
162,32604,0.199,2.889,3.461,null
163,32803,0.197,3.054,3.055,null
164,33004,0.197,3.054,3.055,null
165,33204,0.197,3.054,3.055,null
166,33403,0.213,3.111,3.255,null
167,33604,0.213,3.111,3.255,null
168,33803,0.213,3.111,3.255,null
