rssi,rssiKarman,distance
-71,-71.000,4.196
-72,-71.200,4.310
-86,-74.160,6.423
-81,-75.528,7.723
-73,-75.022,7.214
-73,-74.618,6.832
-69,-73.494,5.872
-69,-72.595,5.202
-77,-73.476,5.858
-76,-73.981,6.270
-72,-73.585,5.944
-69,-72.668,5.253
-69,-71.934,4.759
-72,-71.947,4.767
-73,-72.158,4.904
-67,-71.126,4.268
-67,-70.301,3.819
-74,-71.041,4.219
-75,-71.833,4.694
-84,-74.266,6.515
-71,-73.613,5.966
-69,-72.690,5.269
-68,-71.752,4.643
-70,-71.402,4.429
-70,-71.121,4.265
-69,-70.697,4.028
-72,-70.958,4.172
-73,-71.366,4.408
-69,-70.893,4.136
-69,-70.514,3.930
-67,-69.811,3.575
-71,-70.049,3.691
-69,-69.839,3.588
-67,-69.271,3.324
-73,-70.017,3.675
-69,-69.814,3.576
-70,-69.851,3.594
-68,-69.481,3.419
-72,-69.985,3.659
-71,-70.188,3.761
-69,-69.950,3.642
-71,-70.160,3.747
-67,-69.528,3.441
-72,-70.022,3.678
-69,-69.818,3.578
-67,-69.254,3.316
-73,-70.004,3.669
-69,-69.803,3.571
-67,-69.242,3.311
-73,-69.994,3.664
-69,-69.795,3.567
-68,-69.436,3.399
-68,-69.149,3.270
-73,-69.919,3.627
-73,-70.535,3.941
-70,-70.428,3.885
-70,-70.343,3.840
-68,-69.874,3.605
-72,-70.299,3.818
-69,-70.039,3.686
-67,-69.432,3.397
-72,-69.945,3.640
-70,-69.956,3.645
-67,-69.365,3.366
-72,-69.892,3.614
-69,-69.714,3.528
-69,-69.571,3.461
-67,-69.057,3.229
-67,-68.645,3.055
-71,-69.116,3.255
-70,-69.293,3.334
-67,-68.834,3.134
-71,-69.268,3.322
-69,-69.214,3.298
-67,-68.771,3.107
-72,-69.417,3.390
-72,-69.934,3.634
-69,-69.747,3.544
-67,-69.197,3.291
-71,-69.558,3.455
-71,-69.846,3.592
-68,-69.477,3.418
-67,-68.982,3.197
-72,-69.585,3.468
-69,-69.468,3.413
-67,-68.975,3.194
-72,-69.580,3.465
-69,-69.464,3.411
-72,-69.971,3.653
-70,-69.977,3.656
-67,-69.381,3.374
-67,-68.905,3.164
-69,-68.924,3.172
-67,-68.539,3.012
-72,-69.231,3.306
-69,-69.185,3.286
-67,-68.748,3.098
-69,-68.798,3.119
-68,-68.639,3.053
-74,-69.711,3.527
-70,-69.769,3.555
-70,-69.815,3.577
-67,-69.252,3.315
-73,-70.002,3.668
-72,-70.401,3.871
-67,-69.721,3.532
-68,-69.377,3.372
-70,-69.501,3.429
-69,-69.401,3.383
-73,-70.121,3.727
-71,-70.297,3.817
-69,-70.037,3.685
-68,-69.630,3.489
-66,-68.904,3.164
-73,-69.723,3.533
-72,-70.179,3.756
-75,-71.143,4.277
-75,-71.914,4.746
-72,-71.931,4.757
-71,-71.745,4.639
avg(rssi),avg(rssiKalman),avg(distance)
-70.38333333333334,-70.35843333333334,3.933116666666665
stdev(rssi),stdev(rssiKalman),stdev(distance)
3.1811510844696183,1.470322429113953,0.9161818158652911
