rssi,rssiKarman,distance
-71,-71.000,4.343
-69,-70.600,4.123
-67,-69.880,3.754
-70,-69.904,3.766
-68,-69.523,3.584
-70,-69.619,3.628
-66,-68.895,3.302
-68,-68.716,3.226
-70,-68.973,3.336
-70,-69.178,3.426
-71,-69.543,3.593
-68,-69.234,3.451
-68,-68.987,3.342
-70,-69.190,3.432
-71,-69.552,3.597
-70,-69.641,3.639
-67,-69.113,3.397
-72,-69.691,3.663
-71,-69.952,3.790
-66,-69.162,3.419
-71,-69.530,3.587
-69,-69.424,3.538
-66,-68.739,3.236
-70,-68.991,3.344
-69,-68.993,3.345
-70,-69.194,3.434
-67,-68.755,3.243
-71,-69.204,3.438
-72,-69.763,3.698
-69,-69.611,3.625
-70,-69.689,3.662
-72,-70.151,3.889
-69,-69.921,3.774
-67,-69.337,3.498
-70,-69.469,3.559
-69,-69.375,3.515
-66,-68.700,3.220
-67,-68.360,3.080
-71,-68.888,3.299
-69,-68.911,3.309
-69,-68.928,3.317
-66,-68.343,3.073
-66,-67.874,2.891
-70,-68.299,3.056
-69,-68.439,3.112
-66,-67.952,2.921
-70,-68.361,3.081
-69,-68.489,3.132
-66,-67.991,2.936
-70,-68.393,3.093
-70,-68.714,3.226
-69,-68.772,3.250
-69,-68.817,3.269
-66,-68.254,3.038
-66,-67.803,2.865
-70,-68.242,3.033
-70,-68.594,3.175
-69,-68.675,3.209
-66,-68.140,2.993
-66,-67.712,2.831
-70,-68.170,3.005
-69,-68.336,3.071
-66,-67.869,2.889
-70,-68.295,3.054
-69,-68.436,3.111
-66,-67.949,2.920
-70,-68.359,3.080
-66,-67.887,2.896
-66,-67.510,2.758
-70,-68.008,2.942
-70,-68.406,3.099
-69,-68.525,3.147
-69,-68.620,3.186
-66,-68.096,2.976
-66,-67.677,2.818
-71,-68.341,3.073
-71,-68.873,3.293
-69,-68.899,3.304
-69,-68.919,3.313
-66,-68.335,3.070
-70,-68.668,3.206
-70,-68.934,3.319
-69,-68.948,3.325
-66,-68.358,3.079
-70,-68.686,3.214
-66,-68.149,2.997
-66,-67.719,2.834
-69,-67.975,2.930
-67,-67.780,2.856
-68,-67.824,2.873
-71,-68.459,3.120
-69,-68.568,3.165
-71,-69.054,3.371
-71,-69.443,3.547
-71,-69.755,3.693
-67,-69.204,3.438
-71,-69.563,3.602
-70,-69.650,3.644
-70,-69.720,3.677
-69,-69.576,3.609
-66,-68.861,3.288
-66,-68.289,3.052
-70,-68.631,3.191
-72,-69.305,3.483
-68,-69.044,3.367
-68,-68.835,3.277
-67,-68.468,3.124
-71,-68.974,3.337
-70,-69.180,3.427
-67,-68.744,3.238
-70,-68.995,3.346
-69,-68.996,3.346
-67,-68.597,3.177
-71,-69.077,3.382
-70,-69.262,3.464
-69,-69.210,3.440
-67,-68.768,3.248
-71,-69.214,3.442
-71,-69.571,3.606
-65,-68.657,3.202
avg(rssi),avg(rssiKalman),avg(distance)
-68.775,-68.85309166666664,3.2962166666666675
stdev(rssi),stdev(rssiKalman),stdev(distance)
1.85949141792409,0.6478443356732296,0.2823098234013278
