rssi,rssiKarman,distance
-62,-62.000,0.699
-62,-62.000,0.699
-68,-63.200,0.834
-63,-63.160,0.829
-63,-63.128,0.825
-67,-63.902,0.924
-63,-63.722,0.900
-62,-63.378,0.856
-68,-64.302,0.980
-62,-63.842,0.916
-62,-63.473,0.868
-67,-64.179,0.962
-67,-64.743,1.045
-62,-64.194,0.965
-62,-63.755,0.904
-62,-63.404,0.859
-66,-63.923,0.927
-66,-64.339,0.985
-67,-64.871,1.065
-63,-64.497,1.008
-62,-63.997,0.937
-67,-64.598,1.023
-63,-64.278,0.977
-63,-64.023,0.941
-62,-63.618,0.886
-66,-64.095,0.951
-66,-64.476,1.005
-63,-64.180,0.963
-63,-63.944,0.930
-62,-63.556,0.878
-66,-64.044,0.944
-66,-64.436,0.999
-62,-63.948,0.930
-61,-63.359,0.853
-66,-63.887,0.922
-63,-63.710,0.898
-62,-63.368,0.854
-62,-63.094,0.821
-66,-63.675,0.894
-63,-63.540,0.876
-62,-63.232,0.838
-66,-63.786,0.908
-62,-63.429,0.862
-63,-63.343,0.851
-61,-62.874,0.795
-66,-63.499,0.871
-66,-64.000,0.937
-63,-63.800,0.910
-62,-63.440,0.863
-62,-63.152,0.828
-66,-63.721,0.900
-63,-63.577,0.881
-62,-63.262,0.841
-67,-64.009,0.939
-62,-63.607,0.885
-61,-63.086,0.820
-62,-62.869,0.794
-62,-62.695,0.774
-62,-62.556,0.758
-62,-62.445,0.746
-62,-62.356,0.736
-67,-63.285,0.844
-62,-63.028,0.813
-61,-62.622,0.766
-67,-63.498,0.871
-63,-63.398,0.858
-62,-63.119,0.824
-66,-63.695,0.896
-62,-63.356,0.853
-63,-63.285,0.844
-62,-63.028,0.813
-67,-63.822,0.913
-62,-63.458,0.866
-61,-62.966,0.806
-66,-63.573,0.881
-63,-63.458,0.866
-62,-63.167,0.830
-61,-62.733,0.778
-67,-63.587,0.882
-63,-63.469,0.867
-63,-63.375,0.855
-62,-63.100,0.822
-67,-63.880,0.921
-67,-64.504,1.009
-63,-64.203,0.966
-63,-63.963,0.932
-62,-63.570,0.880
-62,-63.256,0.841
-67,-64.005,0.938
-66,-64.404,0.995
-63,-64.123,0.955
-67,-64.699,1.039
-62,-64.159,0.960
-67,-64.727,1.043
-63,-64.382,0.991
-63,-64.105,0.952
-62,-63.684,0.895
-62,-63.347,0.852
-66,-63.878,0.921
-63,-63.702,0.897
-62,-63.362,0.854
-67,-64.089,0.950
-63,-63.872,0.920
-62,-63.497,0.871
-66,-63.998,0.937
-62,-63.598,0.884
-66,-64.079,0.948
-62,-63.663,0.892
-61,-63.130,0.825
-62,-62.904,0.798
-67,-63.723,0.900
-63,-63.579,0.881
-62,-63.263,0.841
-67,-64.010,0.939
-63,-63.808,0.911
-62,-63.447,0.864
-67,-64.157,0.959
-67,-64.726,1.043
-62,-64.181,0.963
-63,-63.945,0.930
-62,-63.556,0.878
-67,-64.245,0.972
-67,-64.796,1.054
-61,-64.036,0.943
-66,-64.429,0.998
avg(rssi),avg(rssiKalman),avg(distance)
-63.744,-63.66625599999999,0.8956720000000002
stdev(rssi),stdev(rssiKalman),stdev(distance)
2.1574206822036364,0.5641609685754594,0.07331431249080904
