rssi,rssiKarman,distance
-72,-72.000,4.801
-73,-72.200,4.932
-75,-72.760,5.319
-72,-72.608,5.211
-69,-71.886,4.728
-69,-71.309,4.374
-72,-71.447,4.456
-67,-70.558,3.953
-68,-70.046,3.690
-69,-69.837,3.587
-72,-70.270,3.803
-68,-69.816,3.577
-68,-69.453,3.406
-71,-69.762,3.551
-69,-69.610,3.479
-72,-70.088,3.711
-71,-70.270,3.803
-69,-70.016,3.675
-70,-70.013,3.673
-71,-70.210,3.772
-72,-70.568,3.959
-69,-70.255,3.795
-69,-70.004,3.669
-72,-70.403,3.872
-68,-69.922,3.629
-69,-69.738,3.540
-72,-70.190,3.762
-68,-69.752,3.547
-69,-69.602,3.475
-69,-69.481,3.420
-73,-70.185,3.760
-68,-69.748,3.545
-69,-69.598,3.474
-69,-69.479,3.418
-71,-69.783,3.561
-68,-69.426,3.394
-71,-69.741,3.541
-73,-70.393,3.866
-68,-69.914,3.625
-68,-69.531,3.443
-68,-69.225,3.303
-72,-69.780,3.560
-72,-70.224,3.779
-67,-69.579,3.465
-69,-69.463,3.411
-69,-69.371,3.369
-72,-69.897,3.616
-68,-69.517,3.436
-67,-69.014,3.211
-71,-69.411,3.387
-68,-69.129,3.261
-69,-69.103,3.250
-72,-69.682,3.513
-68,-69.346,3.358
-69,-69.277,3.327
-68,-69.021,3.214
-69,-69.017,3.212
-68,-68.814,3.125
-69,-68.851,3.141
-69,-68.881,3.154
-72,-69.505,3.430
-69,-69.404,3.384
-72,-69.923,3.629
-67,-69.338,3.354
-69,-69.271,3.324
-69,-69.217,3.300
-72,-69.773,3.557
-68,-69.419,3.391
-68,-69.135,3.264
-69,-69.108,3.252
-71,-69.486,3.422
-68,-69.189,3.287
-69,-69.151,3.271
-71,-69.521,3.438
-67,-69.017,3.212
-69,-69.013,3.211
-72,-69.611,3.480
-73,-70.289,3.812
-68,-69.831,3.584
-69,-69.665,3.505
-69,-69.532,3.443
-73,-70.225,3.780
-72,-70.580,3.965
-68,-70.064,3.699
-69,-69.851,3.594
-72,-70.281,3.809
-69,-70.025,3.679
-69,-69.820,3.579
-69,-69.656,3.501
-72,-70.125,3.729
-68,-69.700,3.522
-69,-69.560,3.456
-74,-70.448,3.895
-68,-69.958,3.646
-68,-69.567,3.459
-69,-69.453,3.407
-72,-69.963,3.649
-68,-69.570,3.461
-71,-69.856,3.597
-69,-69.685,3.515
-68,-69.348,3.359
-69,-69.278,3.327
-73,-70.023,3.678
-72,-70.418,3.879
-68,-69.935,3.635
-69,-69.748,3.544
-72,-70.198,3.766
-68,-69.758,3.550
-69,-69.607,3.478
-69,-69.485,3.421
-72,-69.988,3.661
-68,-69.591,3.470
-69,-69.473,3.415
-69,-69.378,3.372
-71,-69.702,3.523
-68,-69.362,3.365
-68,-69.090,3.244
-69,-69.072,3.236
-71,-69.457,3.408
-68,-69.166,3.277
-69,-69.133,3.263
-69,-69.106,3.251
-71,-69.485,3.421
-68,-69.188,3.287
-67,-68.750,3.099
-77,-70.400,3.870
avg(rssi),avg(rssiKalman),avg(distance)
-69.73809523809524,-69.788873015873,3.5807857142857147
stdev(rssi),stdev(rssiKalman),stdev(distance)
1.9197328328858299,0.6935947650903562,0.36961832753515717
