tick,time,Beacon #1,Beacon #2,Beacon #3,Beacon #4
0,201,2.349,149.757,21.342,null
1,401,2.349,149.757,21.342,null
2,600,2.349,149.757,21.342,null
3,1720,2.250,131.062,15.877,1.881
4,2181,2.174,131.062,14.860,1.841
5,2622,1.999,91.123,16.182,1.879
6,3057,1.978,91.123,16.182,1.667
7,3494,1.978,96.880,17.982,1.667
8,3935,2.137,96.880,17.261,1.698
9,4367,2.086,88.200,17.563,1.988
10,4800,2.086,88.200,17.563,1.988
11,5235,2.136,88.200,15.322,1.955
12,5659,2.177,88.200,15.186,1.929
13,6095,2.177,88.200,15.186,1.929
14,6524,2.028,81.820,16.255,2.202
15,6951,2.310,81.820,14.308,2.059
16,7372,2.310,102.534,14.308,2.059
17,7802,2.324,102.534,14.376,1.954
18,8207,2.231,88.003,15.558,2.468
19,8614,2.231,88.003,15.558,2.468
20,9020,2.353,118.111,13.636,2.332
21,9423,2.352,118.111,13.636,2.332
22,9833,2.352,118.111,13.491,2.332
23,10251,2.253,85.425,15.162,2.494
24,10661,2.253,85.425,15.162,2.494
25,11076,2.210,83.644,15.162,2.494
26,11481,2.335,83.644,15.162,2.277
27,11886,2.335,83.644,15.162,2.277
28,12297,2.075,83.644,17.062,2.375
29,12711,2.008,83.644,15.741,2.254
30,13120,2.008,83.644,15.741,2.254
31,13526,2.072,85.917,14.664,2.100
32,13937,2.035,88.127,16.044,2.291
33,14346,2.035,85.754,16.044,2.291
34,14759,2.006,144.623,14.985,2.128
35,15172,2.006,144.623,14.985,2.064
36,15587,2.006,144.623,14.189,2.064
37,15998,2.006,115.875,14.189,2.064
38,16409,2.006,115.875,14.189,2.064
39,16826,1.983,115.875,13.582,2.015
40,17234,1.965,115.875,12.791,1.755
41,17645,1.965,115.875,12.791,1.755
42,18057,1.869,101.783,12.791,1.974
43,18474,1.609,109.212,12.818,1.889
44,18884,1.609,109.212,12.818,1.889
45,19295,1.592,109.212,13.165,1.773
46,19709,1.624,84.150,14.501,1.889
47,20126,1.624,65.132,15.666,1.889
48,20534,1.575,53.063,14.619,1.876
49,20943,1.565,47.236,14.619,1.876
50,21350,1.565,47.236,13.910,1.876
51,21755,1.626,45.216,15.538,1.876
52,22165,1.626,45.216,15.538,1.876
53,22579,1.626,55.305,14.606,1.814
54,22989,1.677,55.305,13.221,1.716
55,23397,1.677,55.305,13.221,1.716
56,23818,1.718,55.305,14.550,1.840
57,24224,1.661,61.953,13.858,1.744
58,24634,1.661,61.953,13.858,1.744
59,25051,1.634,61.953,12.104,1.600
60,25459,1.683,58.810,15.146,1.740
61,25867,1.683,58.810,15.146,1.740
62,26275,1.570,62.048,14.310,1.682
63,26677,1.562,62.048,13.337,1.616
64,27092,1.555,62.048,12.605,1.564
65,27493,1.618,56.466,13.659,1.709
66,27896,1.532,56.466,13.659,1.709
67,28293,1.467,60.062,13.174,1.683
68,28707,1.479,60.062,12.483,1.616
69,29114,1.479,60.062,12.483,1.616
70,29519,1.554,57.369,13.552,1.873
71,29917,1.554,63.746,13.092,1.811
72,30320,1.617,63.746,12.420,1.763
73,30719,1.599,63.746,11.613,1.612
74,31121,1.599,63.746,13.449,1.612
75,31520,1.699,63.746,15.125,1.750
76,31925,1.699,63.746,15.125,1.716
77,32321,1.699,63.746,15.125,1.716
78,32733,1.707,63.746,12.737,1.716
79,33135,1.743,60.168,15.338,1.840
80,33545,1.698,60.168,15.338,1.840
81,33948,1.663,63.191,14.097,1.744
82,34358,1.635,63.191,14.097,1.662
83,34769,1.613,63.191,13.177,1.662
84,35171,1.666,63.191,14.511,1.907
85,35573,1.666,65.719,14.511,1.907
86,35978,1.637,67.814,14.511,1.784
87,36385,1.686,67.814,13.575,1.693
88,36794,1.686,67.814,13.575,1.693
89,37195,1.725,63.221,15.625,1.693
90,37607,1.684,68.950,14.308,1.671
91,38022,1.684,68.950,13.673,1.671
92,38433,1.684,68.950,12.243,1.671
93,38849,1.724,68.950,12.243,1.801
94,39265,1.757,68.950,14.030,2.145
95,39680,1.709,73.086,13.127,1.923
96,40090,1.671,73.086,13.127,1.798
97,40500,1.671,73.086,12.447,1.798
98,40908,1.748,67.123,14.216,2.005
99,41318,1.748,67.123,14.216,2.005
100,41731,1.630,72.334,12.552,1.913
101,42147,1.593,72.334,12.314,1.913
102,42563,1.593,72.334,12.314,1.913
103,42965,1.593,66.570,13.405,2.007
104,43368,1.579,65.329,11.556,1.861
105,43766,1.579,65.329,11.556,1.861
106,44171,1.503,81.655,10.962,1.751
107,44582,1.503,66.684,10.962,1.751
108,44990,1.574,66.684,11.329,1.870
109,45391,1.742,62.609,11.344,1.664
110,45790,1.742,62.609,11.344,1.664
111,46207,1.742,62.609,11.075,1.745
112,46621,1.742,62.609,11.075,1.745
113,47027,1.742,62.609,11.075,1.745
114,47441,1.697,71.753,10.864,1.712
115,47852,1.735,71.753,10.864,1.638
116,48261,1.735,71.753,10.864,1.638
117,48673,1.765,69.367,13.510,1.889
118,49088,1.765,69.367,13.060,1.889
119,49504,1.715,69.367,13.060,1.824
120,49921,1.676,69.367,11.889,1.824
121,50335,1.676,69.367,11.889,1.932
122,50747,1.718,69.367,14.052,2.082
123,51160,1.607,70.809,13.477,1.887
124,51573,1.607,70.809,13.477,1.887
125,51985,1.633,70.809,12.712,1.771
126,52390,1.683,65.445,14.458,1.986
127,52793,1.683,65.445,14.458,1.986
128,53202,1.651,64.444,13.010,1.898
129,53611,1.651,64.444,12.358,1.779
130,54017,1.651,64.444,12.358,1.779
131,54424,1.697,64.444,15.044,1.894
132,54831,1.697,64.444,13.881,1.894
133,55237,1.697,66.760,13.015,1.894
134,55649,1.735,66.760,12.362,1.776
135,56058,1.735,66.760,12.362,1.776
136,56466,1.765,66.760,13.447,1.892
137,56889,1.790,67.615,12.689,1.775
138,57297,1.790,67.615,12.689,1.775
139,57702,1.735,67.615,12.689,1.686
140,58106,1.791,67.615,13.731,1.924
141,58508,1.791,63.072,14.626,1.924
142,58913,1.620,65.620,13.571,1.794
143,59316,1.620,65.620,12.783,1.794
144,59717,1.620,65.620,12.783,1.701
145,60116,1.672,61.579,13.812,1.827
146,60518,1.672,61.579,13.812,1.827
147,60935,1.573,61.380,12.891,1.776
148,61334,1.564,61.380,12.268,1.687
149,61739,1.564,61.380,12.268,1.687
150,62146,1.564,61.380,13.704,1.687
151,62569,1.564,70.624,13.210,1.666
152,62977,1.564,70.624,13.210,1.666
153,63391,1.564,70.624,12.827,1.603
154,63812,1.564,70.624,12.827,1.603
155,64234,1.564,65.308,12.827,1.603
156,64648,1.625,64.336,12.529,1.603
157,65059,1.625,64.336,12.529,1.603
158,65461,1.676,64.336,12.529,1.554
159,65866,1.717,64.336,13.592,1.700
160,66268,1.717,64.336,13.592,1.700
161,66684,1.678,69.922,12.798,1.700
162,67098,1.719,69.922,12.824,1.700
163,67516,1.719,69.922,12.824,1.700
164,67931,1.753,67.948,13.848,1.700
165,68345,1.753,66.408,13.848,1.700
166,68752,1.753,66.408,13.320,1.676
167,69162,1.780,66.408,12.913,1.676
168,69567,1.780,66.408,12.596,1.611
169,69966,1.780,66.408,12.596,1.611
170,70384,1.882,56.522,17.090,2.095
171,70785,1.882,56.522,17.090,2.095
172,71186,1.746,56.522,16.162,2.098
173,71585,1.775,56.522,14.700,1.907
174,71990,1.775,56.522,14.700,1.907
175,72389,1.897,52.689,14.691,2.061
176,72799,1.980,56.826,13.965,1.955
177,73203,2.138,69.639,13.965,1.955
178,73617,2.179,78.129,14.100,1.875
179,74025,2.030,74.256,14.100,2.033
180,74443,2.002,67.981,14.939,2.033
181,74846,1.980,67.981,14.882,1.848
182,75251,1.980,67.981,14.882,1.848
183,75656,1.963,67.981,14.882,1.848
184,76066,2.124,67.981,14.882,2.127
185,76472,2.124,67.981,14.882,2.127
186,76874,2.124,67.981,14.468,2.246
187,77278,2.076,73.073,14.146,2.035
188,77685,2.076,73.820,15.359,2.035
189,78089,2.038,71.425,15.359,2.392
190,78488,1.924,71.425,15.359,2.392
191,78890,2.090,71.425,15.359,2.141
192,79292,2.050,71.425,15.359,2.141
193,79690,2.050,71.425,15.359,2.141
194,80093,1.992,71.425,16.820,2.260
195,80496,1.973,87.695,15.177,2.166
196,80910,1.973,87.695,15.177,2.166
197,81317,2.270,87.695,15.070,2.217
198,81724,2.190,87.695,15.756,2.259
199,82139,2.038,77.657,15.756,2.259
200,82553,1.924,119.921,12.815,2.255
201,82969,1.837,119.921,12.815,2.255
202,83382,1.771,119.921,11.455,2.162
203,83789,1.795,109.719,10.502,2.278
204,84198,1.795,109.719,10.502,2.278
205,84617,1.814,109.719,10.502,1.988
206,85029,1.753,109.719,10.502,1.743
207,85443,1.753,109.719,10.502,1.743
208,85859,1.705,88.604,10.502,1.760
209,86273,1.668,88.604,10.948,1.628
210,86681,1.668,88.604,10.948,1.628
211,87096,1.639,88.604,10.948,1.573
212,87512,1.548,82.119,12.829,1.717
213,87932,1.548,82.119,14.204,1.717
214,88354,1.544,82.119,12.929,1.690
215,88769,1.679,82.119,11.695,1.575
216,89187,1.679,82.119,11.695,1.575
217,89605,1.579,82.119,11.824,1.575
218,90022,1.637,82.119,11.824,1.575
219,90435,1.686,102.834,10.888,1.577
220,90851,1.966,102.834,10.116,1.491
221,91260,1.966,102.834,10.116,1.491
222,91672,1.791,102.834,10.361,1.689
223,92087,1.735,117.383,10.045,1.689
224,92497,1.735,117.383,10.045,1.689
225,92915,1.766,117.383,9.799,1.489
226,93331,1.643,107.858,10.358,1.688
227,93751,1.643,107.858,10.358,1.688
228,94176,1.643,107.858,10.358,1.688
229,94593,1.643,107.858,10.358,0.493
230,95005,1.643,107.858,10.358,0.493
231,95415,1.601,96.109,10.358,0.923
232,95837,1.519,116.625,10.297,1.058
233,96249,1.457,129.816,10.510,1.058
234,96664,1.482,134.858,10.954,1.083
235,97074,1.482,120.523,11.323,1.203
236,97483,1.491,110.159,11.323,1.203
237,97886,1.564,110.159,10.517,1.391
238,98435,1.849,110.159,10.517,1.391
