rssi,rssiKarman,distance
-83,-83.000,21.342
-77,-81.800,18.362
-76,-80.640,15.877
-78,-80.112,14.860
-82,-80.490,15.580
-82,-80.792,16.182
-85,-81.633,17.982
-80,-81.307,17.261
-82,-81.445,17.563
-76,-80.356,15.322
-80,-80.285,15.186
-83,-80.828,16.255
-78,-80.262,15.143
-78,-79.810,14.308
-80,-79.848,14.376
-83,-80.478,15.558
-77,-79.783,14.259
-78,-79.426,13.636
-79,-79.341,13.491
-84,-80.273,15.162
-84,-81.018,16.648
-82,-81.215,17.062
-78,-80.572,15.741
-79,-80.257,15.133
-79,-80.006,14.664
-82,-80.405,15.415
-82,-80.724,16.044
-78,-80.179,14.985
-78,-79.743,14.189
-78,-79.395,13.582
-77,-78.916,12.791
-79,-78.933,12.818
-80,-79.146,13.165
-83,-79.917,14.501
-83,-80.533,15.666
-79,-80.227,15.075
-79,-79.981,14.619
-78,-79.585,13.910
-84,-80.468,15.538
-78,-79.974,14.606
-76,-79.180,13.221
-83,-79.944,14.550
-78,-79.555,13.858
-76,-78.844,12.676
-77,-78.475,12.104
-84,-79.580,13.902
-83,-80.264,15.146
-78,-79.811,14.310
-77,-79.249,13.337
-77,-78.799,12.605
-82,-79.439,13.659
-78,-79.152,13.174
-77,-78.721,12.483
-82,-79.377,13.552
-78,-79.102,13.092
-77,-78.681,12.420
-76,-78.145,11.613
-84,-79.316,13.449
-84,-80.253,15.125
-77,-79.602,13.940
-76,-78.882,12.737
-83,-79.705,14.122
-83,-80.364,15.338
-77,-79.691,14.097
-77,-79.153,13.177
-83,-79.923,14.511
-79,-79.738,14.180
-78,-79.390,13.575
-85,-80.512,15.625
-77,-79.810,14.308
-78,-79.448,13.673
-77,-78.958,12.859
-77,-78.567,12.243
-84,-79.653,14.030
-77,-79.123,13.127
-77,-78.698,12.447
-84,-79.759,14.216
-77,-79.207,13.266
-77,-78.765,12.552
-78,-78.612,12.314
-82,-79.290,13.405
-76,-78.632,12.344
-76,-78.106,11.556
-76,-77.684,10.962
-79,-77.948,11.329
-78,-77.958,11.344
-77,-77.766,11.075
-77,-77.613,10.864
-83,-78.691,12.435
-82,-79.352,13.510
-78,-79.082,13.060
-77,-78.666,12.396
-77,-78.332,11.889
-85,-79.666,14.052
-78,-79.333,13.477
-77,-78.866,12.712
-84,-79.893,14.458
-77,-79.314,13.446
-78,-79.051,13.010
-77,-78.641,12.358
-83,-79.513,13.785
-83,-80.210,15.044
-77,-79.568,13.881
-77,-79.055,13.015
-77,-78.644,12.362
-82,-79.315,13.447
-77,-78.852,12.689
-82,-79.482,13.731
-82,-79.985,14.626
-77,-79.388,13.571
-77,-78.911,12.783
-82,-79.528,13.812
-78,-79.223,13.293
-78,-78.978,12.891
-77,-78.583,12.268
-83,-79.466,13.704
-78,-79.173,13.210
-78,-78.938,12.827
-78,-78.751,12.529
-82,-79.400,13.592
-77,-78.920,12.798
-79,-78.936,12.824
-82,-79.549,13.848
-78,-79.239,13.320
-78,-78.991,12.913
-78,-78.793,12.596
-85,-80.034,14.716
-86,-81.228,17.090
-79,-80.782,16.162
-77,-80.026,14.700
-80,-80.021,14.691
-78,-79.616,13.965
-80,-79.693,14.100
-82,-80.155,14.939
-80,-80.124,14.882
-79,-79.899,14.468
-79,-79.719,14.146
-83,-80.375,15.359
-84,-81.100,16.820
-77,-80.280,15.177
-80,-80.224,15.070
-82,-80.579,15.756
-76,-79.663,14.048
-76,-78.931,12.815
-77,-78.545,12.209
-76,-78.036,11.455
-75,-77.429,10.616
-77,-77.343,10.502
-79,-77.674,10.948
-84,-78.939,12.829
-83,-79.752,14.204
-76,-79.001,12.929
-75,-78.201,11.695
-79,-78.361,11.931
-78,-78.289,11.824
-75,-77.631,10.888
-76,-77.305,10.452
-76,-77.044,10.116
-78,-77.235,10.361
-76,-76.988,10.045
-76,-76.790,9.799
-79,-77.232,10.358
-77,-77.186,10.297
-78,-77.349,10.510
-79,-77.679,10.954
-79,-77.943,11.323
-75,-77.355,10.517
-76,-77.084,10.166
avg(rssi),avg(rssiKalman),avg(distance)
-79.19642857142857,-79.3372916666667,13.603232142857145
stdev(rssi),stdev(rssiKalman),stdev(distance)
2.780157002614001,1.0556544762676319,1.8053933978802779
