tick,time,Beacon #1,Beacon #2,Beacon #3,Beacon #4
0,201,null,null,null,null
1,401,0.937,3.348,5.956,null
2,600,0.937,3.348,5.956,null
3,802,0.937,3.348,5.956,null
4,1001,0.937,2.985,5.705,null
5,1203,0.937,2.985,5.705,null
6,1403,0.937,2.985,5.705,null
7,1601,0.937,2.900,5.083,null
8,1803,0.937,2.900,4.275,null
9,2001,0.937,2.900,4.275,null
10,2202,0.937,2.900,4.495,null
11,2401,0.910,3.144,4.679,null
12,2601,0.910,3.144,4.679,null
13,2802,0.910,3.144,4.679,null
14,3001,0.943,3.144,5.099,null
15,3203,0.943,3.144,5.099,null
16,3402,0.943,3.144,5.099,null
17,3602,0.941,3.102,4.403,null
18,3803,0.941,3.102,4.403,null
19,4001,0.941,3.102,4.403,null
20,4201,0.940,3.318,4.480,null
21,4403,0.940,3.501,4.480,null
22,4602,0.940,3.501,4.480,null
23,4801,0.962,3.470,4.282,null
24,5002,0.962,3.629,4.282,null
25,5203,0.962,3.629,4.282,null
26,5401,0.962,3.629,4.750,null
27,5602,0.929,3.762,5.161,null
28,5802,0.929,3.762,5.161,null
29,6001,0.929,3.762,5.161,null
30,6201,0.983,3.772,5.515,null
31,6402,0.983,3.772,5.515,null
32,6601,0.983,3.772,5.515,null
33,6801,0.966,3.589,4.688,null
34,7002,0.966,3.589,4.688,null
35,7201,0.966,3.589,4.688,null
36,7401,0.960,3.728,4.832,null
37,7601,0.956,3.728,4.832,null
38,7802,0.956,3.728,4.832,null
39,8001,0.956,3.464,4.832,null
40,8202,1.010,3.352,5.093,null
41,8402,1.010,3.352,5.093,null
42,8601,1.010,3.439,5.093,null
43,8801,0.995,3.439,4.399,null
44,9001,0.995,3.439,4.399,null
45,9202,0.995,3.439,4.399,null
46,9401,0.983,3.604,4.853,null
47,9601,0.983,3.604,4.853,null
48,9801,0.983,3.604,4.853,null
49,10001,0.974,3.678,5.250,null
50,10202,0.974,3.678,5.250,null
51,10402,0.974,3.678,5.250,null
52,10601,0.966,3.678,4.507,null
53,10802,0.966,3.609,4.507,null
54,11001,0.966,3.609,4.507,null
55,11201,0.961,3.745,4.564,null
56,11401,0.961,3.858,4.611,null
57,11601,0.961,3.858,4.611,null
58,11801,0.961,3.858,4.611,null
59,12001,0.952,3.849,5.040,null
60,12202,0.952,3.849,5.040,null
61,12402,0.952,3.849,5.040,null
62,12603,0.949,3.842,4.362,null
63,12801,0.949,3.842,4.362,null
64,13001,0.949,3.842,4.362,null
65,13202,0.945,3.937,4.446,null
66,13402,0.945,3.937,4.446,null
67,13602,0.945,3.937,4.446,null
68,13801,0.942,3.937,4.446,null
69,14002,0.942,3.937,4.446,null
70,14202,0.942,3.937,4.446,null
