accX,accY,accZ,angleX,angleY,angleZ,label
-0.7246377,-1.7550688,1.6817346,-0.22212587,1.8094592,2.0289888,stopLeft
-0.82443243,-1.8426337,1.7523241,-0.18425223,1.8216765,2.0680842,stopLeft
-0.82443243,-1.8426337,1.7523241,-0.18425223,1.8216765,2.0680842,stopLeft
-0.8806633,-1.9857073,1.6508904,-0.14943291,1.8497763,2.1261165,stopLeft
-0.8806633,-1.9857073,1.6508904,-0.14943291,1.8497763,2.1261165,stopLeft
-0.5831953,-1.9459538,1.6797667,-0.12622003,1.842446,2.196366,stopLeft
-0.5831953,-1.9459538,1.6797667,-0.12622003,1.842446,2.196366,stopLeft
-0.20542699,-1.872302,1.7963467,-0.13843733,1.8681023,2.2220223,stopLeft
-0.20542699,-1.872302,1.7963467,-0.13843733,1.8681023,2.2220223,stopLeft
-0.14091507,-1.9869404,2.0969195,-0.13843733,1.8681023,2.2220223,stopLeft
-0.14091507,-1.9869404,2.0969195,-0.12377657,1.8754326,2.191479,stopLeft
-0.39170364,-2.2812686,2.1200714,-0.07551821,1.9181932,2.196366,stopLeft
-0.39170364,-2.2812686,2.1200714,-0.07551821,1.9181932,2.196366,stopLeft
-0.68422616,-2.4059596,1.8729892,-0.06818783,1.9951622,2.2379048,stopLeft
-0.68422616,-2.4059596,1.8729892,-0.06818783,1.9951622,2.2379048,stopLeft
-0.68422616,-2.4059596,1.8729892,-0.10606148,2.0159316,2.3118196,stopLeft
-0.70763475,-2.2732348,1.5483131,-0.10606148,2.0159316,2.3118196,stopLeft
-0.17607874,-2.185545,1.632772,-0.10606148,2.0159316,2.3118196,stopLeft
-0.17607874,-2.185545,1.632772,-0.19280434,1.9383518,2.3472497,stopLeft
-0.07266921,-2.4406042,2.3623476,-0.19280434,1.9383518,2.3472497,stopLeft
-0.07266921,-2.4406042,2.3623476,-0.26671904,1.7978528,2.3038783,stopLeft
-0.40313715,-2.8101056,3.1234665,-0.23984097,1.7575357,2.2843306,stopLeft
-0.40313715,-2.8101056,3.1234665,-0.23984097,1.7575357,2.2843306,stopLeft
-0.60825056,-3.077744,3.141097,-0.09140071,1.8577175,2.3484714,stopLeft
-0.60825056,-3.077744,3.141097,-0.09140071,1.8577175,2.3484714,stopLeft
-0.5235691,-2.7844756,2.3592987,0.04970916,1.8723783,2.4126122,stopLeft
-0.5235691,-2.7844756,2.3592987,0.04970916,1.8723783,2.4126122,stopLeft
-0.29859045,-2.4823298,2.0365238,0.09857838,1.7575357,2.391232,stopLeft
