rssi,rssiKarman,distance
-85,-85.000,26.867
-77,-83.400,21.816
-75,-81.720,17.531
-77,-80.776,15.504
-84,-81.421,16.862
-77,-80.537,15.029
-76,-79.629,13.354
-76,-78.903,12.150
-79,-78.923,12.181
-79,-78.938,12.206
-78,-78.751,11.911
-77,-78.400,11.380
-76,-77.920,10.691
-84,-79.136,12.524
-76,-78.509,11.542
-77,-78.207,11.098
-84,-79.366,12.904
-81,-79.693,13.465
-80,-79.754,13.573
-76,-79.003,12.309
-79,-79.003,12.308
-79,-79.002,12.307
-79,-79.002,12.307
-81,-79.401,12.964
-77,-78.921,12.178
-78,-78.737,11.890
-79,-78.789,11.972
-77,-78.432,11.427
-79,-78.545,11.597
-80,-78.836,12.045
-76,-78.269,11.187
-78,-78.215,11.109
-78,-78.172,11.047
-77,-77.938,10.715
-79,-78.150,11.016
-79,-78.320,11.262
-80,-78.656,11.766
-76,-78.125,10.979
-79,-78.300,11.232
-79,-78.440,11.439
-81,-78.952,12.227
-77,-78.562,11.622
-76,-78.049,10.872
-79,-78.239,11.144
-80,-78.592,11.667
-78,-78.473,11.489
-79,-78.579,11.647
-79,-78.663,11.776
-78,-78.530,11.574
-78,-78.424,11.416
-80,-78.739,11.894
-80,-78.992,12.291
-80,-79.193,12.617
-76,-78.555,11.611
-81,-79.044,12.374
-79,-79.035,12.360
-77,-78.628,11.722
-79,-78.702,11.837
-77,-78.362,11.323
-79,-78.490,11.513
-79,-78.592,11.667
-79,-78.673,11.792
-78,-78.539,11.587
-80,-78.831,12.036
-80,-79.065,12.408
-80,-79.252,12.714
-77,-78.801,11.990
-79,-78.841,12.052
-80,-79.073,12.421
-77,-78.658,11.769
-78,-78.527,11.569
-78,-78.421,11.411
-80,-78.737,11.890
-80,-78.990,12.288
-76,-78.392,11.368
-76,-77.913,10.681
-78,-77.931,10.705
-79,-78.145,11.008
-80,-78.516,11.552
-77,-78.213,11.105
-79,-78.370,11.335
-80,-78.696,11.827
-76,-78.157,11.025
-79,-78.325,11.270
-81,-78.860,12.083
-78,-78.688,11.815
-76,-78.151,11.016
-79,-78.321,11.263
-79,-78.456,11.464
-78,-78.365,11.328
-76,-77.892,10.652
-76,-77.514,10.140
-80,-78.011,10.818
-80,-78.409,11.393
-81,-78.927,12.188
-81,-79.342,12.864
-80,-79.473,13.086
-80,-79.579,13.267
-78,-79.263,12.732
-80,-79.410,12.979
-81,-79.728,13.528
-80,-79.783,13.624
-79,-79.626,13.349
-77,-79.101,12.467
-78,-78.881,12.115
-77,-78.505,11.536
-80,-78.804,11.994
-80,-79.043,12.373
avg(rssi),avg(rssiKalman),avg(distance)
-78.66666666666667,-78.88733333333332,12.242259259259267
stdev(rssi),stdev(rssiKalman),stdev(distance)
1.8856180831641265,0.9838318039779558,2.0258349644418243
