tick,time,Beacon #1,Beacon #2,Beacon #3,Beacon #4
0,200,null,null,null,null
1,400,3.512,26.867,6.286,null
2,601,3.512,26.867,6.286,null
3,803,3.512,26.867,6.286,null
4,1000,3.312,21.816,4.041,null
5,1203,3.312,21.816,4.041,null
6,1403,3.312,21.816,4.041,null
7,1601,2.980,21.816,4.041,null
8,1802,2.980,17.531,3.655,null
9,2002,2.980,17.531,3.655,null
10,2201,2.980,17.531,3.657,null
11,2402,2.980,17.531,3.759,null
12,2601,2.980,17.531,3.759,null
13,2802,2.980,17.531,3.759,null
14,3001,2.738,17.531,3.450,null
15,3202,2.738,17.531,3.450,null
16,3402,2.738,17.531,3.450,null
17,3601,2.559,15.504,3.309,null
18,3802,2.559,15.504,3.309,null
19,4002,2.559,15.504,3.309,null
20,4201,2.726,16.862,3.865,null
21,4403,2.705,16.862,3.865,null
22,4602,2.705,16.862,3.865,null
23,4802,2.609,16.862,3.528,null
24,5002,2.536,15.029,3.528,null
25,5202,2.536,15.029,3.528,null
26,5401,2.536,13.354,3.528,null
27,5602,2.407,12.150,3.408,null
28,5802,2.407,12.150,3.408,null
29,6001,2.407,12.150,3.408,null
30,6202,2.407,12.206,3.753,null
31,6402,2.407,12.206,3.753,null
32,6602,2.407,12.206,3.753,null
33,6802,2.448,11.911,3.065,null
34,7002,2.448,11.911,3.065,null
35,7202,2.448,11.911,3.065,null
36,7401,2.340,10.691,3.048,null
37,7602,2.340,10.691,3.048,null
38,7801,2.340,10.691,3.048,null
39,8000,2.393,10.691,3.048,null
40,8202,2.393,12.524,3.718,null
41,8402,2.393,12.524,3.718,null
42,8601,2.393,12.524,3.718,null
43,8802,2.436,11.542,3.329,null
44,9002,2.436,11.542,3.329,null
45,9201,2.436,11.542,3.329,null
46,9401,2.185,11.098,3.304,null
47,9601,2.185,11.098,3.304,null
48,9802,2.185,11.098,3.304,null
49,10001,2.332,12.904,3.965,null
50,10202,2.332,12.904,3.965,null
51,10402,2.332,12.904,3.965,null
52,10601,2.318,13.465,3.965,null
53,10802,2.318,13.573,3.965,null
54,11002,2.318,13.573,3.965,null
55,11201,2.318,12.309,3.965,null
56,11402,2.112,12.309,3.601,null
57,11602,2.112,12.309,3.601,null
58,11802,2.112,12.308,3.601,null
59,12002,2.205,12.307,3.713,null
60,12203,2.205,12.307,3.713,null
61,12401,2.205,12.307,3.713,null
62,12601,2.216,12.964,3.325,null
63,12802,2.216,12.964,3.325,null
64,13002,2.216,12.964,3.325,null
65,13202,2.098,12.178,3.044,null
66,13401,2.098,12.178,3.044,null
67,13601,2.098,12.178,3.044,null
68,13801,2.098,11.890,3.044,null
69,14001,2.098,11.890,3.044,null
70,14201,2.098,11.890,3.044,null
71,14400,2.098,11.890,2.688,null
72,14601,2.098,11.972,2.433,null
73,14802,2.098,11.972,2.433,null
74,15001,1.950,11.972,2.433,null
75,15202,1.950,11.427,2.433,null
76,15402,1.950,11.427,2.433,null
77,15601,1.950,11.427,2.433,null
78,15802,2.057,11.597,3.108,null
79,16002,2.057,11.597,3.108,null
80,16201,2.057,11.597,3.108,null
81,16402,2.096,12.045,2.588,null
82,16602,2.096,12.045,2.588,null
83,16801,2.096,12.045,2.588,null
84,17001,2.007,11.187,2.588,null
85,17202,2.007,11.187,2.588,null
86,17401,2.007,11.187,2.588,null
87,17600,2.117,11.109,2.588,null
88,17801,2.145,11.109,2.775,null
89,18001,2.145,11.109,2.775,null
90,18201,2.145,11.109,2.775,null
91,18402,2.145,11.047,2.634,null
92,18601,2.145,11.047,2.634,null
93,18801,2.145,11.047,2.634,null
94,19002,2.044,10.715,2.667,null
95,19202,2.044,10.715,2.667,null
96,19402,2.044,10.715,2.667,null
97,19601,2.148,11.262,2.920,null
98,19802,2.148,11.262,2.920,null
99,20002,2.148,11.262,2.920,null
100,20201,2.170,11.766,2.671,null
101,20402,2.170,11.766,2.671,null
102,20602,2.170,11.766,2.671,null
103,20800,2.063,11.766,2.696,null
104,21002,2.063,10.979,2.696,null
105,21202,2.063,10.979,2.696,null
106,21401,2.063,11.232,2.696,null
107,21601,2.164,11.439,2.867,null
108,21801,2.164,11.439,2.867,null
109,22001,2.164,11.439,2.867,null
110,22201,2.183,12.227,2.458,null
111,22401,2.183,12.227,2.458,null
112,22601,2.183,12.227,2.458,null
113,22802,2.013,10.872,2.592,null
114,23002,2.013,10.872,2.592,null
115,23202,2.013,10.872,2.592,null
116,23401,2.122,11.144,2.778,null
117,23601,2.122,11.144,2.937,null
118,23802,2.122,11.144,2.937,null
119,24001,2.122,11.667,2.683,null
120,24201,2.213,11.489,2.496,null
121,24402,2.213,11.489,2.496,null
122,24601,2.213,11.489,2.496,null
123,24802,2.213,11.489,2.624,null
124,25002,2.213,11.489,2.624,null
125,25202,2.213,11.489,2.806,null
126,25402,2.289,11.647,2.806,null
