tick,time,Beacon #1,Beacon #2,Beacon #3,Beacon #4
0,201,null,null,null,null
1,401,2.880,2.211,5.479,null
2,602,2.815,2.211,5.479,null
3,802,2.815,2.211,5.479,null
4,1002,2.893,2.211,5.479,null
5,1202,2.957,2.853,7.513,null
6,1402,2.957,2.853,7.513,null
7,1602,2.957,2.853,7.513,null
8,1802,2.942,2.603,7.241,null
9,2002,2.942,2.603,7.241,null
10,2203,2.942,2.603,7.241,null
11,2402,2.641,2.449,6.329,null
12,2602,2.641,2.449,6.329,null
13,2802,2.641,2.449,6.329,null
14,3001,2.641,3.010,8.212,null
15,3202,2.812,3.549,8.212,null
16,3402,2.812,3.549,8.212,null
17,3602,2.812,3.549,8.212,null
18,3802,2.812,3.229,8.212,null
19,4003,2.812,3.229,8.212,null
20,4203,2.812,3.229,8.212,null
21,4402,2.700,2.828,7.377,null
22,4602,2.700,2.828,7.377,null
23,4802,2.700,2.828,7.377,null
24,5003,2.863,2.770,7.928,null
25,5202,2.863,2.770,7.928,null
26,5402,2.863,2.770,7.928,null
27,5602,2.677,2.502,8.566,null
28,5803,2.677,2.502,8.566,null
29,6002,2.677,2.502,8.566,null
30,6202,2.677,2.502,8.566,null
31,6402,2.677,2.502,8.566,null
32,6602,2.677,2.502,8.566,null
33,6802,2.677,2.502,8.566,null
34,7003,2.677,2.502,8.566,null
35,7203,2.677,2.502,8.566,null
36,7402,2.677,2.502,8.566,null
37,7603,2.638,2.307,8.703,null
38,7802,2.638,2.307,8.703,null
39,8002,2.638,2.307,8.703,null
40,8202,2.508,2.221,7.934,null
41,8402,2.508,2.221,7.934,null
42,8601,2.508,2.221,7.934,null
43,8801,3.120,3.508,8.185,null
44,9002,3.120,3.508,8.185,null
45,9203,3.120,3.508,8.185,null
46,9402,3.120,3.199,8.391,null
47,9631,3.120,2.971,8.391,null
48,9802,3.120,2.971,8.391,null
49,10002,2.868,2.723,7.911,null
50,10203,2.681,2.612,7.911,null
51,10403,2.681,2.612,7.911,null
52,10603,2.681,2.612,7.911,null
53,10802,2.912,2.910,8.599,null
54,11002,2.912,2.910,8.599,null
55,11202,2.912,2.910,8.599,null
56,11401,2.906,2.755,8.697,null
57,11602,2.906,2.755,8.697,null
58,11803,2.906,2.755,8.697,null
59,12002,2.771,2.491,7.724,null
60,12202,2.771,2.491,7.724,null
61,12402,2.771,2.491,7.724,null
62,12601,2.771,3.051,8.011,null
63,12803,2.771,3.051,8.249,null
64,13002,2.771,3.051,8.249,null
65,13202,2.793,3.051,8.249,null
66,13403,2.793,2.703,8.249,null
67,13602,2.793,2.703,8.249,null
68,13802,2.793,2.703,8.249,null
69,14001,2.624,2.597,7.803,null
70,14202,2.624,2.597,7.803,null
71,14403,2.624,2.597,7.803,null
72,14601,3.069,3.481,8.077,null
73,14803,3.069,3.481,8.077,null
74,15002,3.069,3.481,8.077,null
75,15202,2.962,3.004,8.077,null
