accX,accY,accZ,angleX,angleY,angleZ,label
-0.86907804,1.1055431,2.5163279,-0.4036292,-0.17715092,-0.12614368,move
0.33925068,1.3742127,2.2307596,0.020922136,-0.7501425,0.038789943,move
1.3009652,1.2872317,1.5723057,0.020922136,-0.7501425,0.038789943,move
1.3009652,1.2872317,1.5723057,0.13148874,-0.84421575,-0.061391957,move
1.3489709,0.7956693,0.666008,0.13148874,-0.84421575,-0.061391957,move
1.3489709,0.7956693,0.666008,-0.023060163,-0.5174029,-0.30451632,move
1.3489709,0.7956693,0.666008,-0.023060163,-0.5174029,-0.30451632,move
0.7470751,0.06051159,0.6704893,-0.3016147,-0.13500121,-0.44806966,move
0.7470751,0.06051159,0.6704893,-0.3016147,-0.13500121,-0.44806966,move
0.20299095,-0.44842267,0.76955414,-0.25152376,-0.06658431,-0.46578476,move
0.20299095,-0.44842267,0.76955414,-0.25152376,-0.06658431,-0.46578476,move
-0.22466123,-0.89421105,0.111709595,0.07467828,-0.2883284,-0.33078352,move
-0.22466123,-0.89421105,0.111709595,0.07467828,-0.2883284,-0.33078352,move
-0.27246332,-0.9159534,0.114637375,0.34040466,-0.64568454,-0.12186762,move
-0.27246332,-0.9159534,0.114637375,0.34040466,-0.64568454,-0.12186762,move
0.1682216,-0.95702267,-1.2772527,0.31474832,-0.77213365,-0.11575896,move
1.7166176,-0.13739967,-1.1097026,0.31474832,-0.77213365,-0.11575896,move
1.7166176,-0.13739967,-1.1097026,0.08750644,-0.32559118,-0.3539964,move
1.7166176,-0.13739967,-1.1097026,0.08750644,-0.32559118,-0.3539964,move
0.5147333,-0.6697831,-1.3215017,-0.04810564,0.12217305,-0.505491,move
0.5147333,-0.6697831,-1.3215017,-0.04810564,0.12217305,-0.505491,move
-0.29577655,-0.92637324,-2.198731,0.13698652,0.06169739,-0.41325033,move
0.20911664,-0.47557735,-2.2157373,0.13698652,0.06169739,-0.41325033,move
0.20911664,-0.47557735,-2.2157373,0.35811976,-0.32803464,-0.18845193,move
0.9726479,0.18864441,-2.2491302,0.35811976,-0.32803464,-0.18845193,move
0.9726479,0.18864441,-2.2491302,0.52732944,-0.59742624,-0.14630222,move
0.9726479,0.18864441,-2.2491302,0.52732944,-0.59742624,-0.14630222,move
0.79889953,0.298172,-2.4425077,0.46074513,-0.4636467,-0.23548855,move
0.79889953,0.298172,-2.4425077,0.30558532,-0.23884831,-0.24709499,move
0.17108065,0.15418911,-1.467309,0.30558532,-0.23884831,-0.24709499,move
0.17108065,0.15418911,-1.467309,0.30558532,-0.23884831,-0.24709499,move
-0.24328852,0.23360205,-1.5297766,0.41126502,-0.11789699,-0.12858713,move
-0.24328852,0.23360205,-1.5297766,0.41126502,-0.11789699,-0.12858713,move
0.09935236,0.7337074,-1.0785389,0.49678615,-0.29871312,0.025961773,move
0.80429983,1.4530301,-0.11849213,0.49678615,-0.29871312,0.025961773,move
0.80429983,1.4530301,-0.11849213,0.47051895,-0.3115413,0.03634648,move
0.80429983,1.4530301,-0.11849213,0.43081272,-0.22418754,-0.112704635,move
0.72253484,1.5194292,0.68203545,0.43081272,-0.22418754,-0.112704635,move
0.69790554,1.4431887,0.7187462,0.43081272,-0.22418754,-0.112704635,move
0.69790554,1.4431887,0.7187462,0.46013424,-0.15943582,-0.17440203,move
0.69790554,1.4431887,0.7187462,0.46013424,-0.15943582,-0.17440203,move
-0.95645165,0.33904505,2.3758345,0.5309946,-0.12461651,-0.022296581,move
-0.95645165,0.33904505,2.3758345,0.6256787,0.10567969,0.23182335,move
-1.319444,0.41694212,2.409173,0.6256787,0.10567969,0.23182335,move
-1.319444,0.41694212,2.409173,0.6256787,0.10567969,0.23182335,move
-0.67495215,1.226429,1.1321077,0.660498,0.43310347,0.4718934,move
-0.3237911,1.8053985,-1.7454906,0.660498,0.43310347,0.4718934,move
-0.3237911,1.8053985,-1.7454906,0.4894558,0.61819565,0.4633413,move
0.6464071,1.6008635,-3.3235917,0.4894558,0.61819565,0.4633413,move
0.6464071,1.6008635,-3.3235917,-0.09514226,0.14355333,0.28313604,move
0.6464071,1.6008635,-3.3235917,-0.09514226,0.14355333,0.28313604,move
0.43092984,0.273973,1.3150082,-0.9277516,-0.8356637,-0.06811147,move
0.43092984,0.273973,1.3150082,-0.9277516,-0.8356637,-0.06811147,move
-0.87083465,-1.4332073,7.336481,-1.0877982,-0.8698721,-0.25870144,move
-2.4471824,-2.3114083,5.5401573,-1.0877982,-0.8698721,-0.25870144,move
-2.4471824,-2.3114083,5.5401573,-0.40485093,0.06169739,-0.043066,move
-2.4471824,-2.3114083,5.5401573,-0.40485093,0.06169739,-0.043066,move
-1.4687556,-1.5041242,-0.12488747,-0.0071776668,0.72692966,0.3839288,move
-1.4687556,-1.5041242,-0.12488747,-0.24297164,0.5833763,0.473726,move
-0.2631868,-0.7647054,-3.2122555,-0.24297164,0.5833763,0.473726,move
-0.2631868,-0.7647054,-3.2122555,-0.24297164,0.5833763,0.473726,move
-0.05897343,-0.6150596,-1.9696231,-0.6950119,0.06536258,0.3484986,move
-0.05897343,-0.6150596,-1.9696231,-0.77381355,-0.19181168,0.25381452,move
-0.19736671,-0.9206972,0.4264841,-0.77381355,-0.19181168,0.25381452,move
-0.28890857,-0.94137263,0.82451916,-0.77381355,-0.19181168,0.25381452,move
-0.28890857,-0.94137263,0.82451916,-0.41584653,-0.10934488,0.23548855,move
-0.28890857,-0.94137263,0.82451916,-0.41584653,-0.10934488,0.23548855,move
0.40368032,-0.6397114,-0.6677427,-0.06337727,0.1142318,0.2556471,move
0.45652214,-0.3522389,-2.78862,-0.06337727,0.1142318,0.2556471,move
0.45652214,-0.3522389,-2.78862,0.08445212,0.31703907,0.19394971,move
0.45652214,-0.3522389,-2.78862,0.08445212,0.31703907,0.19394971,move
0.045738697,-0.48211312,-3.38729,-0.11652254,0.3866777,0.12797627,move
-0.38690615,-0.67215633,-2.2464767,-0.11652254,0.3866777,0.12797627,move
-0.38690615,-0.67215633,-2.2464767,-0.29611692,0.3036,0.16462818,move
-0.74385357,-0.5875964,-1.3722029,-0.29611692,0.3036,0.16462818,move
-0.74385357,-0.5875964,-1.3722029,-0.1330159,0.28405234,0.27091873,move
-0.41495705,0.05902815,-1.5487008,-0.1330159,0.28405234,0.27091873,move
-0.41495705,0.05902815,-1.5487008,0.13454308,0.29749137,0.40103304,move
-0.41495705,0.05902815,-1.5487008,0.13454308,0.29749137,0.40103304,move
0.39973375,0.9117632,-1.9451003,0.2396119,0.27366763,0.3820962,move
0.39973375,0.9117632,-1.9451003,0.2396119,0.27366763,0.3820962,move
0.4260139,1.091537,-1.7831025,0.19624045,0.1600467,0.1853976,move
-0.19563103,0.70100355,-0.0430851,0.19624045,0.1600467,0.1853976,move
-0.19563103,0.70100355,-0.0430851,0.15592335,-0.034208454,0.083383106,move
-0.8567279,0.43051147,1.2890644,0.15592335,-0.034208454,0.083383106,move
-0.8567279,0.43051147,1.2890644,0.30925053,-0.20219639,0.10415252,move
