tick,time,Beacon #1,Beacon #2,Beacon #3,Beacon #4
0,201,0.339,4.414,null,4.975
1,401,0.339,4.414,null,4.975
2,601,0.339,4.414,null,4.975
3,1277,0.325,2.903,3.691,5.740
4,1531,0.325,2.903,3.691,5.740
5,1780,0.416,7.094,3.691,5.421
6,2031,0.416,7.094,3.691,5.421
7,2281,0.383,4.848,4.080,5.329
8,2526,0.383,3.750,4.080,5.108
9,2777,0.383,3.750,4.080,5.108
10,3038,0.358,2.776,3.999,5.537
11,3463,0.358,2.776,3.999,5.537
12,3880,0.358,9.998,3.935,6.076
13,4300,0.358,9.998,3.935,5.674
14,4711,0.358,9.998,4.189,5.674
15,5129,0.358,6.380,4.188,5.687
16,5551,0.358,6.380,4.188,5.687
17,5967,0.403,15.363,4.083,5.229
18,6385,0.351,15.363,4.599,5.805
19,6799,0.351,15.363,4.599,5.805
20,7219,0.334,8.996,4.249,5.792
21,7650,0.334,16.717,4.249,5.708
22,8061,0.334,16.717,4.249,5.708
23,8479,0.334,16.717,4.249,5.987
24,8891,0.321,9.625,4.029,5.601
25,9309,0.321,9.625,4.029,5.601
26,9745,0.369,17.645,3.959,4.733
27,10159,0.369,7.605,4.209,4.780
28,10578,0.369,7.605,4.209,4.780
29,10998,0.348,5.126,4.100,5.106
30,11417,0.393,15.233,4.014,4.797
31,11813,0.454,15.233,4.014,4.797
32,12214,0.410,6.922,4.256,4.832
33,12605,0.378,6.922,4.136,4.832
34,13005,0.378,6.922,4.136,5.147
35,13403,0.459,10.682,4.043,5.147
36,13797,0.459,10.682,4.043,5.147
37,14198,0.414,7.399,4.391,5.055
38,14593,0.381,5.014,4.241,5.039
39,14991,0.381,5.014,4.241,5.039
40,15395,0.423,10.473,4.220,5.221
41,15798,0.423,10.473,4.220,5.321
42,16202,0.388,10.473,4.220,5.321
43,16593,0.362,4.812,4.021,5.194
44,16989,0.362,4.812,4.021,5.194
45,17380,0.362,13.485,4.053,4.614
46,17782,0.328,5.394,4.183,5.252
47,18175,0.303,5.394,4.183,5.252
48,18577,0.297,3.000,4.079,5.501
49,18977,0.347,3.000,4.079,5.501
50,19381,0.428,3.000,3.998,5.092
51,19778,0.337,2.436,3.998,5.092
52,20177,0.337,2.436,3.998,5.092
53,20580,0.323,2.162,3.964,5.068
54,20979,0.371,3.164,3.907,4.769
55,21381,0.371,3.164,3.907,4.769
56,21780,0.335,2.532,4.383,5.393
57,22175,0.335,2.532,4.235,5.393
58,22567,0.322,2.572,4.235,5.782
59,22961,0.403,4.573,4.030,5.541
60,23351,0.403,4.573,4.030,5.541
61,23745,0.373,4.573,4.584,5.742
62,24136,0.351,4.129,4.501,5.742
63,24530,0.351,3.990,4.326,5.908
64,24920,0.351,6.056,4.086,5.948
65,25319,0.351,6.056,4.086,5.948
66,25716,0.334,4.928,4.426,6.254
67,26113,0.307,4.597,4.146,6.148
68,26504,0.307,4.597,4.146,6.148
69,26902,0.372,5.517,4.050,6.607
70,27293,0.372,5.517,4.050,6.607
71,27686,0.350,4.574,4.286,7.412
72,28087,0.333,4.129,4.057,6.844
73,28483,0.333,4.129,4.057,6.844
74,28885,0.415,7.349,4.082,6.064
75,29287,0.381,7.349,4.206,5.829
76,29682,0.381,7.349,4.206,5.647
77,30088,0.357,3.985,4.202,6.154
78,30486,0.357,3.985,4.202,5.732
79,30888,0.357,5.161,4.195,5.732
80,31290,0.338,4.134,4.520,5.733
81,31692,0.338,4.134,4.520,5.733
82,32091,0.324,3.301,4.233,5.733
83,32492,0.372,4.656,4.119,5.416
84,32891,0.372,4.656,4.119,5.416
85,33289,0.322,3.242,4.454,5.970
86,33681,0.312,3.242,4.454,5.970
87,34069,0.312,3.242,4.290,5.757
88,34462,0.361,6.924,4.163,5.433
89,34851,0.361,6.924,4.163,5.433
90,35244,0.341,5.230,4.163,5.986
91,35638,0.341,5.230,4.064,5.986
92,36032,0.327,3.799,4.064,6.108
93,36426,0.374,15.215,3.888,5.697
94,36824,0.374,15.215,3.888,5.697
95,37226,0.352,9.819,4.045,5.697
96,37624,0.320,4.361,3.972,5.706
97,38024,0.320,4.361,3.972,5.706
98,38431,0.450,6.711,3.914,5.817
99,38836,0.407,6.711,3.914,6.322
100,39233,0.407,5.101,3.966,6.322
101,39624,0.407,5.101,4.009,5.800
102,40016,0.407,5.101,4.009,5.800
103,40407,0.407,5.101,4.009,6.014
104,40803,0.376,5.101,4.009,6.131
105,41198,0.376,5.101,4.009,6.051
106,41594,0.324,3.724,3.943,6.075
107,41988,0.324,3.724,3.943,6.075
108,42384,0.372,11.396,3.891,5.512
109,42780,0.350,5.749,4.048,5.512
110,43173,0.350,5.749,4.048,5.512
111,43563,0.350,4.098,3.916,5.401
112,43959,0.350,8.101,3.774,5.017
113,44353,0.396,8.101,3.774,5.017
