accX,accY,accZ,angleX,angleY,angleZ,label
-0.0018921428,0.0050877766,0.07800331,-3.0543262E-4,7.6358154E-4,2.2907447E-4,stop
2.4516904E-4,0.005622416,0.07877032,-3.0543262E-4,1.5271631E-4,8.399397E-4,stop
-5.3241575E-4,0.0047811638,0.07664285,3.0543262E-4,7.6358154E-4,2.2907447E-4,stop
-0.0026573709,0.006891487,0.077177726,3.0543262E-4,7.6358154E-4,2.2907447E-4,stop
-0.0019431143,9.479273E-4,0.07682396,-3.0543262E-4,1.5271631E-4,8.399397E-4,stop
-0.0019431143,9.479273E-4,0.07682396,-3.0543262E-4,7.6358154E-4,8.399397E-4,stop
-9.016978E-4,0.002935066,0.07653058,-3.0543262E-4,7.6358154E-4,8.399397E-4,stop
-9.016978E-4,0.002935066,0.07653058,3.0543262E-4,-0.0010690142,8.399397E-4,stop
-9.016978E-4,0.002935066,0.07653058,3.0543262E-4,-0.0010690142,8.399397E-4,stop
-0.0017193353,0.0013678351,0.0762861,-3.0543262E-4,1.5271631E-4,8.399397E-4,stop
-0.0017193353,0.0013678351,0.0762861,-3.0543262E-4,1.5271631E-4,8.399397E-4,stop
-0.0013356357,-3.861839E-4,0.0776785,3.0543262E-4,1.5271631E-4,0.001450805,stop
-0.0013356357,-3.861839E-4,0.0776785,3.0543262E-4,1.5271631E-4,0.001450805,stop
-0.0013356357,-3.861839E-4,0.0776785,3.0543262E-4,1.5271631E-4,0.001450805,stop
-0.0013859302,6.1435543E-4,0.07644511,3.0543262E-4,-4.5814895E-4,8.399397E-4,stop
-0.0013859302,6.1435543E-4,0.07644511,3.0543262E-4,-4.5814895E-4,8.399397E-4,stop
-0.0026186658,0.0010413254,0.07621536,9.162979E-4,7.6358154E-4,0.001450805,stop
-0.0026186658,0.0010413254,0.07621536,9.162979E-4,7.6358154E-4,0.001450805,stop
-2.5211507E-4,-0.0037927905,0.07602294,9.162979E-4,7.6358154E-4,0.001450805,stop
-2.5211507E-4,-0.0037927905,0.07602294,3.0543262E-4,-4.5814895E-4,8.399397E-4,stop
-2.5211507E-4,-0.0037927905,0.07602294,3.0543262E-4,-4.5814895E-4,8.399397E-4,stop
-0.0018173693,-0.002551955,0.07506516,-3.0543262E-4,1.5271631E-4,-3.8179077E-4,stop
-0.0018173693,-0.002551955,0.07506516,-3.0543262E-4,1.5271631E-4,-3.8179077E-4,stop
-0.0018173693,-0.002551955,0.07506516,9.162979E-4,-4.5814895E-4,0.001450805,stop
-0.0015203902,-0.003892295,0.07506523,9.162979E-4,-4.5814895E-4,0.001450805,stop
-0.0015203902,-0.003892295,0.07506523,9.162979E-4,-4.5814895E-4,0.001450805,stop
-8.948467E-5,-0.0014274258,0.07546441,3.0543262E-4,7.6358154E-4,8.399397E-4,stop
-8.948467E-5,-0.0014274258,0.07546441,3.0543262E-4,7.6358154E-4,8.399397E-4,stop
3.312483E-4,-1.8084321E-4,0.07499883,3.0543262E-4,7.6358154E-4,8.399397E-4,stop
3.312483E-4,-1.8084321E-4,0.07499883,-3.0543262E-4,-4.5814895E-4,0.001450805,stop
3.312483E-4,-1.8084321E-4,0.07499883,-3.0543262E-4,-4.5814895E-4,0.001450805,stop
0.002283542,-0.0011452533,0.07381263,3.0543262E-4,7.6358154E-4,8.399397E-4,stop
0.002283542,-0.0011452533,0.07381263,3.0543262E-4,7.6358154E-4,8.399397E-4,stop
0.0011330429,-3.416172E-4,0.07202621,-9.162979E-4,-0.0010690142,8.399397E-4,stop
0.0011330429,-3.416172E-4,0.07202621,-9.162979E-4,-0.0010690142,8.399397E-4,stop
0.0011330429,-3.416172E-4,0.07202621,-9.162979E-4,-0.0010690142,8.399397E-4,stop
-2.491543E-4,3.509752E-4,0.07133591,-3.0543262E-4,-4.5814895E-4,2.2907447E-4,stop
-2.491543E-4,3.509752E-4,0.07133591,-3.0543262E-4,-4.5814895E-4,2.2907447E-4,stop
-5.9582805E-4,5.301268E-4,0.072755754,3.0543262E-4,7.6358154E-4,2.2907447E-4,stop
-5.9582805E-4,5.301268E-4,0.072755754,3.0543262E-4,7.6358154E-4,2.2907447E-4,stop
-5.9582805E-4,5.301268E-4,0.072755754,3.0543262E-4,7.6358154E-4,2.2907447E-4,stop
-7.829442E-4,-1.1099619E-4,0.07194355,3.0543262E-4,-4.5814895E-4,0.001450805,stop
-7.829442E-4,-1.1099619E-4,0.07194355,3.0543262E-4,-4.5814895E-4,0.001450805,stop
-0.0033451957,-6.4566394E-4,0.06967059,-3.0543262E-4,1.5271631E-4,2.2907447E-4,stop
-0.0033451957,-6.4566394E-4,0.06967059,-3.0543262E-4,1.5271631E-4,2.2907447E-4,stop
-0.0033451957,-6.4566394E-4,0.06967059,-3.0543262E-4,1.5271631E-4,2.2907447E-4,stop
-0.003341406,0.002190245,0.07216605,9.162979E-4,-4.5814895E-4,8.399397E-4,stop
-0.003341406,0.002190245,0.07216605,9.162979E-4,-4.5814895E-4,8.399397E-4,stop
-0.0033537045,0.0021287694,0.07384649,-3.0543262E-4,1.5271631E-4,0.001450805,stop
